0.175,0.237,0.482,0.519,0.619,0.897,1.037,1.063,1.158,1.202,1.41,1.58,1.72,2.899,3.272,3.482,4.047,4.275,4.507,4.541,4.984,5.07,5.364,5.464,5.528,5.683,5.883,6.305,6.322,6.359,7.797,8.243,8.294,8.318,8.583,8.956,8.984,9.098,9.377,9.427,9.509,9.544,9.811,10.044,10.16,10.452,10.53,10.747,11.145,11.173,11.352,11.561,11.76,11.847,12.223,12.595,12.796,12.853,12.879,12.961,13.013,13.581,13.642,13.831,13.996,14.156,14.34,14.398,14.447,14.698,14.781,15.157,15.406,15.808,15.99,16.076,16.271,16.333,16.365,16.607,16.741,16.792,16.985,17.063,17.168,17.3,17.566,17.747,17.862,17.915,17.96,18.537,18.907,19.357,19.42,19.686,19.743,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.721,0.779,0.889,1.061,1.304,1.351,1.475,1.553,1.62,1.921,2.259,2.604,3.517,3.601,3.677,3.854,4.109,4.385,4.471,4.555,4.671,4.714,4.748,4.791,4.905,5.002,5.12,5.173,5.416,5.624,5.687,5.732,5.81,5.989,6.34,7.056,7.293,7.864,7.993,8.019,8.151,8.194,8.267,8.449,8.568,8.73,8.83,8.897,8.958,9.08,9.217,9.276,9.324,9.43,9.498,9.602,9.825,9.851,9.948,10.173,10.358,11.145,11.205,11.71,11.94,11.962,12.088,12.224,12.387,12.527,12.933,13.209,13.429,13.638,13.795,14.038,14.14,14.241,14.993,15.428,15.509,16.125,16.266,16.616,16.649,16.701,16.776,17.303,17.528,17.732,17.785,17.824,17.931,18.041,18.098,18.135,18.834,19.46,19.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147,0.314,0.529,0.651,0.689,0.947,1.14,1.193,1.26,1.427,1.463,1.516,2.106,2.2,2.224,2.757,2.892,3.068,3.26,3.427,3.499,3.559,3.713,3.777,4.244,4.292,4.503,4.549,4.607,4.803,4.827,5.098,5.114,5.191,5.436,5.452,5.468,5.514,5.545,5.634,5.783,5.799,5.886,5.971,6.038,6.384,6.445,6.516,6.832,7.097,7.307,7.348,7.793,8.564,8.849,8.984,9.067,9.105,9.151,9.477,9.564,9.769,9.801,10.044,10.545,10.673,10.911,11.421,11.588,12.177,12.385,12.564,12.977,13.076,13.544,13.83,14.101,14.319,14.853,15.108,15.335,15.462,15.614,16.345,16.374,16.448,16.497,16.553,16.582,16.662,16.856,17.026,17.055,17.119,17.309,17.397,17.96,18.071,18.424,19.105,19.756,19.82,19.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.342,0.478,0.51,0.549,0.628,0.675,0.776,0.9,1.195,1.313,1.714,1.944,2.32,2.654,3.294,3.511,3.656,3.739,3.873,3.954,4.142,4.298,4.503,4.555,4.64,4.949,4.995,5.331,5.379,5.506,5.865,5.934,5.962,6.058,6.244,6.388,6.433,6.582,6.626,7.143,7.618,7.7,7.822,7.897,7.93,8.091,8.189,8.256,8.285,8.571,8.74,8.999,9.126,9.155,9.222,9.254,9.465,9.519,9.571,9.784,9.956,10.011,10.274,10.474,10.648,10.922,11.433,11.683,12.175,12.444,12.85,12.957,12.995,13.082,13.15,13.199,13.313,13.497,13.573,13.762,13.854,13.924,14.549,15.112,15.252,15.447,15.659,15.85,16.122,16.228,16.331,16.361,16.559,16.852,16.897,16.928,17.14,17.323,17.583,17.819,17.879,17.897,18.035,18.368,18.473,18.598,18.748,19.023,19.083,19.186,19.43,19.619,nan,nan,nan,nan,nan,nan
0.127,0.331,0.446,0.49,0.715,0.865,0.931,1.037,1.094,1.249,1.293,1.347,1.527,1.675,2.063,2.093,2.154,2.498,2.603,2.871,3.11,3.522,3.769,3.899,3.991,4.076,4.184,4.67,5.012,5.243,5.507,5.58,5.663,5.766,5.91,5.956,6.018,6.365,6.51,6.861,6.885,7.085,7.201,7.278,7.35,7.483,7.541,7.993,8.037,8.213,8.296,8.38,8.471,8.497,8.661,8.854,9.282,9.417,9.542,9.636,9.905,9.993,10.136,10.352,10.481,10.641,11.092,11.561,11.731,11.875,11.939,12.187,12.398,12.839,12.911,13.037,13.331,13.825,13.859,14.095,14.312,14.493,14.678,15.226,15.336,15.544,15.763,16.122,16.17,16.298,16.342,16.426,16.473,16.576,16.602,16.693,16.837,16.976,17.026,17.118,17.26,17.4,17.428,17.549,17.608,17.981,18.03,18.071,18.497,18.77,19.062,19.462,19.801,nan,nan,nan,nan,nan
0.052,0.127,0.147,0.322,0.438,0.52,0.803,0.827,1.021,1.222,1.313,1.366,1.402,1.502,1.612,1.661,1.831,2.699,3.151,3.41,3.908,3.96,4.132,4.803,4.832,4.995,5.213,5.65,5.737,5.98,6.041,6.16,6.209,6.258,6.43,6.983,7.015,7.736,7.779,7.822,8.616,9.169,9.43,9.538,9.631,9.74,9.908,10.022,10.721,11.035,11.555,12.463,12.543,12.882,13.067,13.273,13.341,13.376,13.401,13.489,13.626,13.701,14.191,14.437,14.598,15.042,15.166,15.795,15.933,16.158,16.333,16.42,16.436,16.925,17.058,17.105,17.146,17.256,17.329,17.416,17.494,17.75,17.907,18.248,18.267,18.41,18.729,18.839,19.223,19.476,19.627,19.704,19.801,19.866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.402,0.449,0.524,1.007,1.393,1.438,1.469,1.578,1.76,2.038,4.293,4.408,4.55,4.925,5.023,5.128,5.366,5.484,5.933,6.503,6.574,6.608,6.813,6.884,7.298,7.333,7.432,7.479,7.816,7.913,8.225,8.251,8.355,8.615,8.728,8.854,9.093,9.132,9.191,9.282,9.318,9.36,9.394,9.639,9.858,9.927,10.08,10.116,10.3,10.442,10.549,10.59,10.796,11.182,11.417,11.66,12.052,12.119,12.383,12.494,12.556,13.072,13.272,13.405,13.507,13.59,13.794,13.921,14.111,14.234,14.344,14.537,15.027,15.127,15.528,15.59,15.718,15.873,16.083,16.229,16.299,16.656,16.834,16.91,17.043,17.146,17.214,17.347,17.382,17.451,17.536,17.691,17.805,17.832,17.94,18.978,19.146,19.227,19.625,19.664,19.704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.068,0.106,0.357,0.407,0.783,0.872,0.922,2.046,2.524,2.609,3.219,3.261,3.39,4.48,4.766,4.855,4.924,5.07,5.115,5.191,5.234,5.356,5.492,5.761,5.833,6.165,6.501,6.778,6.949,7.335,7.555,7.85,8.047,8.105,8.274,8.311,8.442,8.488,8.619,8.689,8.735,9.121,9.204,9.293,9.347,9.387,9.523,9.593,9.899,10.044,10.09,10.33,10.773,11.121,11.324,11.435,11.544,11.583,11.916,11.939,12.241,12.363,12.468,12.615,12.964,12.992,13.152,13.18,13.256,13.658,13.776,13.907,13.996,14.25,14.301,14.362,14.717,14.803,15.108,15.307,15.338,15.401,16.096,16.149,16.211,16.325,16.573,16.713,16.904,17.01,17.075,17.125,17.152,17.184,17.215,17.353,17.464,17.618,17.733,17.992,18.136,18.311,18.361,19.212,19.399,19.489,19.658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.103,0.161,0.62,0.715,0.753,0.94,1.199,1.329,2.224,2.361,2.781,2.885,3.281,3.519,3.703,4.055,4.141,5.142,5.339,5.525,5.561,5.8,5.922,6.009,6.089,6.266,6.406,6.728,7.536,7.883,8.005,8.154,8.279,8.47,8.513,8.625,8.666,8.706,8.811,8.919,8.989,9.05,9.088,9.165,9.58,9.979,10.418,10.441,10.498,11.751,11.821,11.875,12.252,12.316,12.479,12.72,12.877,13.046,13.083,13.112,13.312,13.382,13.47,13.58,13.794,13.843,14.056,14.106,14.213,15.398,15.444,15.575,15.631,15.665,15.905,15.924,16.296,16.416,16.788,16.829,16.888,17.191,17.345,17.445,17.608,17.857,18.011,18.689,18.951,19.182,19.314,19.586,19.683,19.913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.472,0.845,0.914,1.04,1.084,1.24,1.305,1.347,1.423,1.475,1.562,1.925,2.093,2.263,3.125,3.283,3.51,3.663,3.799,3.858,3.982,4.088,4.278,4.316,4.394,4.544,4.72,4.875,4.962,5.441,5.523,5.984,6.024,6.076,7.296,7.433,7.881,8.193,8.364,8.428,8.679,8.784,8.885,9.379,9.512,9.6,9.758,9.971,10.147,10.284,10.332,10.403,10.82,11.171,11.33,11.589,11.831,11.851,11.966,12.133,12.356,12.498,12.744,12.892,12.929,13.296,13.56,13.644,13.718,14.051,14.273,14.72,15.226,15.687,15.767,16.091,16.339,16.48,16.534,16.647,16.74,16.894,16.954,17.058,17.165,17.262,17.41,17.491,17.772,18.219,18.272,19.256,19.411,19.491,19.634,19.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.176,0.268,0.391,0.452,0.503,0.558,0.848,0.986,1.004,1.174,1.204,1.299,1.339,1.365,1.496,1.546,1.858,2.051,2.573,2.602,2.77,2.991,3.288,3.494,3.579,3.677,3.783,4.571,4.868,5.113,5.154,5.233,5.356,5.546,5.719,5.888,5.919,5.989,6.039,6.317,6.369,6.536,6.939,7.29,7.471,7.951,8.008,8.06,8.332,8.367,8.395,8.631,8.978,9.039,9.074,9.216,9.505,9.539,9.809,9.966,10.154,10.344,10.969,11.06,11.124,11.27,11.356,12.365,12.77,12.792,13.05,13.09,13.155,13.474,13.546,13.59,13.666,13.784,13.838,13.969,14.292,14.339,14.652,14.937,15.219,15.372,15.638,15.941,15.992,16.057,16.348,16.46,16.697,16.846,17.5,17.666,17.785,17.862,17.909,18.303,18.406,18.673,18.867,19.178,19.304,19.568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.127,0.269,0.633,0.806,0.839,1.068,1.233,1.312,1.493,1.599,1.773,1.865,1.889,1.959,1.985,2.145,2.254,2.918,3.126,3.309,3.588,3.977,4.118,4.305,4.59,4.618,4.646,4.676,4.7,4.78,5.014,5.36,5.968,6.09,6.553,6.658,6.756,7.3,7.536,7.615,8.293,8.397,8.459,8.577,8.887,9.137,9.229,9.369,9.493,9.604,9.746,10.045,10.161,10.408,10.651,10.8,11.213,11.618,11.773,11.973,12.063,12.153,13.019,13.252,13.49,13.542,13.652,13.683,13.969,14.042,14.21,14.368,14.725,14.91,15.297,15.443,15.551,15.674,16.082,16.651,16.845,17.236,17.651,17.768,18.534,18.674,18.903,19.286,19.436,19.722,19.822,19.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.191,0.238,0.321,0.564,0.678,0.781,1.339,1.563,1.605,1.7,1.73,1.768,2.151,2.273,2.479,2.607,2.692,2.818,3.117,4.071,4.196,4.576,4.653,4.784,4.864,4.908,4.939,5.121,5.269,5.554,5.648,5.879,6.179,6.3,6.432,6.992,7.514,7.608,7.911,8.022,8.099,8.282,8.459,8.696,8.726,8.797,8.93,9.069,9.406,9.459,9.505,9.804,10.032,10.063,10.145,10.334,10.526,10.958,11.041,11.825,12.001,12.112,12.262,12.351,12.477,12.554,12.608,12.725,12.881,13.019,13.527,13.641,13.747,13.872,14.216,14.446,14.866,15.138,15.725,15.81,15.898,15.98,16.689,16.934,16.984,17.221,17.315,17.497,17.741,17.9,18.117,18.157,18.285,18.336,18.514,18.736,18.937,19.179,19.276,19.379,19.561,19.863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.308,0.732,0.772,1.348,1.566,1.654,1.833,2.041,2.126,2.174,2.454,3.005,3.068,3.189,3.445,3.506,3.575,3.982,4.048,4.615,4.731,4.926,5.062,5.292,5.485,6.095,7.017,7.144,7.334,7.974,8.156,8.304,8.362,8.392,8.736,8.767,8.86,8.922,9.003,9.111,9.506,9.594,9.619,9.976,10.039,10.595,10.965,11.209,11.261,11.555,11.659,12.139,12.277,12.478,12.584,12.973,13.083,13.151,13.243,13.311,13.524,13.59,13.866,13.975,14.167,14.239,14.297,14.644,15.009,15.147,15.242,15.34,15.402,15.589,15.799,16.253,16.33,16.426,16.617,16.916,16.985,17.038,17.093,17.255,17.28,17.355,17.485,17.558,17.588,17.771,18.109,18.19,18.253,18.304,18.351,18.514,18.935,19.334,19.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,0.055,0.109,0.171,0.325,0.436,0.502,0.627,0.68,0.728,0.787,0.864,0.996,1.135,1.259,1.601,1.712,1.946,1.969,2.05,2.687,2.897,3.501,3.96,4.133,4.196,4.255,4.857,4.893,4.952,5.02,5.179,5.207,5.27,5.369,5.387,5.518,5.593,5.676,5.952,6.021,6.232,6.306,6.37,6.611,6.876,6.989,7.31,7.559,7.881,8.086,8.524,8.576,8.662,8.846,9.15,9.292,9.625,10.047,10.312,10.421,11.075,11.236,11.713,12.072,12.1,12.257,12.384,12.416,12.437,12.496,12.794,12.826,13.036,13.061,13.152,13.566,14.515,14.808,15.393,15.53,15.578,15.621,16.093,16.158,16.408,16.491,16.774,17.209,17.384,17.819,17.896,17.941,18.056,18.203,18.28,18.456,18.511,18.754,19.198,19.351,19.519,19.848,19.907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.39,0.684,0.719,0.75,0.854,1.083,1.286,1.42,1.767,2.094,2.156,3.718,4.122,4.376,4.413,4.544,4.763,4.998,5.558,5.707,6.119,6.328,6.354,6.701,6.965,7.044,8.142,8.351,8.425,8.561,8.75,8.834,8.881,8.988,9.289,9.6,9.912,10.425,10.683,10.872,11.028,11.376,11.427,11.673,11.744,12.024,12.064,12.09,12.322,12.455,12.496,12.572,12.727,12.778,12.9,12.981,13.032,13.163,13.427,13.503,13.582,13.67,13.773,13.858,13.911,14.681,14.725,14.767,15.026,15.107,15.285,15.361,15.423,15.557,15.691,15.837,15.9,16.491,16.528,16.682,17.138,17.275,17.685,17.75,17.765,18.195,18.849,19.48,19.768,19.947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.287,0.63,1.04,1.105,1.143,1.307,1.559,2.033,2.065,2.168,2.671,2.735,3.044,3.477,3.85,4.034,4.069,4.248,4.341,4.465,4.537,4.625,4.726,5.087,5.157,5.278,5.308,5.66,5.711,5.742,5.833,6.064,6.088,6.152,6.263,6.401,6.466,6.823,7.399,7.577,8.583,8.614,9.017,9.169,9.308,9.438,10.108,10.173,10.501,10.976,11.112,11.147,11.541,11.769,11.895,12.184,12.681,12.778,12.843,12.89,12.917,13.002,13.03,13.241,13.42,13.78,14.028,14.13,14.7,14.746,15.028,15.114,15.197,15.376,15.607,15.649,16.058,16.176,16.236,16.361,16.441,16.716,16.741,16.838,16.945,17.005,17.138,17.708,18.068,18.111,18.334,18.533,18.594,18.742,18.865,19.462,19.671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.197,0.42,0.466,0.652,1.418,1.628,1.684,1.75,1.873,2.547,2.869,3.948,4.035,4.103,4.323,4.389,4.728,4.83,4.919,5.359,5.638,5.845,5.969,6.03,6.064,6.853,7.165,7.182,7.328,7.513,7.563,7.723,7.927,8.13,8.331,8.398,8.469,8.638,8.743,8.817,8.903,9.006,9.12,9.384,9.407,9.801,9.872,9.962,10.16,10.317,10.389,10.477,10.541,10.688,10.76,11.032,11.564,11.591,11.738,11.965,12.064,12.098,12.329,12.386,12.484,12.533,12.642,12.914,12.967,13.105,13.136,13.197,13.43,13.47,13.5,13.542,13.963,14.059,14.231,14.263,14.313,14.541,14.585,14.802,14.855,14.898,15.172,15.347,15.521,15.793,15.975,16.552,16.591,16.656,16.725,16.849,16.882,16.95,17.413,17.506,17.566,17.718,18.066,18.309,18.48,18.641,18.686,18.794,19.004,19.085,19.182,19.714,19.868,nan,nan,nan,nan,nan
0.053,0.235,0.262,0.692,0.718,1.002,1.031,1.048,1.07,1.117,1.177,1.284,1.32,1.88,2.458,3.002,3.048,3.631,3.703,3.862,3.972,3.995,4.1,4.277,4.376,4.44,4.732,4.851,4.986,5.832,5.907,6.175,6.98,7.588,7.709,7.954,8.241,8.369,8.523,9.035,9.122,9.149,9.431,9.473,9.542,9.658,9.703,10.061,10.257,11.027,11.07,11.148,11.467,11.649,12.055,12.173,12.249,12.392,12.574,12.656,12.788,12.839,13.038,13.108,13.363,13.439,13.973,14.004,14.383,14.585,14.723,14.777,14.948,15.476,15.614,15.642,15.762,15.918,16.331,16.411,16.455,16.667,16.818,16.9,16.93,17.048,17.12,17.26,17.523,17.588,17.72,17.74,17.977,18.051,18.354,18.792,18.809,18.986,19.049,19.519,19.684,19.876,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.619,0.798,0.861,0.904,0.993,1.021,1.075,1.229,1.348,1.863,3.243,3.421,3.717,3.944,4.207,4.314,4.562,4.614,4.817,4.974,5.211,5.399,5.618,5.851,5.965,6.091,6.308,6.749,7.033,7.494,7.868,8.106,8.21,8.259,8.542,8.63,8.667,8.729,8.813,9.075,9.578,9.602,9.643,9.792,10.161,10.268,10.581,10.962,11.054,11.152,11.611,11.904,11.992,12.127,12.349,12.554,12.784,12.821,12.877,13.035,13.256,13.479,13.675,13.907,14.292,14.574,15.222,15.411,15.844,15.928,16.124,16.376,16.458,16.931,17.004,17.777,18.221,18.732,19.314,19.47,19.974,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
