0.218,0.622,0.699,0.869,1.196,1.248,1.67,1.741,2.022,2.301,2.533,2.859,3.206,3.289,3.468,4.264,4.895,4.981,5.104,5.156,5.367,5.416,5.738,5.896,6.001,6.328,6.702,6.803,6.937,6.993,7.066,7.13,7.203,7.27,7.335,7.699,8.124,8.387,8.796,9.128,9.27,9.456,9.929,10.329,10.483,10.685,10.726,10.815,11.36,11.628,12.138,12.34,12.365,12.413,13.529,13.569,13.813,14.02,14.276,14.52,14.874,14.937,15.103,15.123,15.434,15.675,15.876,15.935,16.144,16.403,16.529,17.001,17.417,17.808,17.905,18.182,18.256,18.441,18.883,18.932,19.162,19.2,19.242,19.299,19.386,19.488,19.535,19.574,19.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.094,0.146,0.345,0.49,0.659,0.724,0.895,0.938,1.517,1.678,1.967,2.018,2.061,2.123,2.57,2.909,2.992,3.084,3.326,3.41,3.47,3.777,3.939,4.333,4.562,4.873,5.005,5.046,5.286,5.539,5.973,6.245,6.734,7.139,7.254,7.328,7.477,7.74,7.851,8.238,8.35,8.496,9.109,9.21,9.255,9.299,9.374,9.502,9.766,10.244,10.5,10.54,10.597,10.959,11.03,11.609,11.676,11.732,11.772,11.867,11.914,12.255,12.524,12.808,13.089,13.208,13.636,13.665,13.838,14.063,14.149,14.49,15.01,15.101,15.381,15.573,15.656,15.725,15.757,15.95,16.322,16.371,16.437,16.519,16.749,16.826,17.434,17.553,17.789,18.155,18.241,18.321,18.456,19.185,19.271,19.424,19.454,19.606,19.869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.143,0.255,0.376,0.511,0.59,0.646,0.91,1.119,1.158,1.229,1.378,2.077,2.237,2.314,2.422,2.497,2.908,3.036,3.366,3.445,3.496,3.568,3.597,3.742,4.02,4.052,4.288,4.355,4.415,4.566,4.87,5.201,5.419,5.517,5.645,5.849,6.028,6.067,6.208,6.566,6.626,6.754,6.831,6.904,6.957,7.096,7.172,7.303,7.517,7.795,7.995,8.038,8.16,8.469,8.754,8.812,8.854,9.201,9.372,9.523,9.595,9.611,9.82,9.935,10.107,10.261,10.387,10.572,10.788,10.905,11.101,11.469,11.661,11.876,11.993,12.245,12.773,12.818,12.894,13.005,13.626,14.057,14.119,14.168,14.351,14.593,14.655,14.718,14.772,15.178,15.301,15.627,15.819,15.888,16.172,16.198,16.302,16.395,16.489,16.666,16.717,16.905,17.1,17.155,17.465,17.845,17.921,18.299,18.433,18.52,18.801,19.063,19.136,19.19,19.345,19.539,19.83,19.854,nan,nan
0.138,0.27,0.51,0.87,0.979,1.269,1.446,2.099,2.316,2.378,2.425,2.694,3.076,3.242,3.278,3.485,3.525,3.561,3.647,3.68,3.728,3.93,3.981,4.102,4.288,4.576,4.823,4.875,4.94,4.965,4.995,5.134,5.265,5.817,5.874,6.004,6.031,6.336,6.534,6.561,6.691,6.96,7.163,7.284,7.309,7.46,7.565,7.9,7.925,8.036,8.523,8.558,8.62,8.855,8.921,9.285,9.444,9.75,10.18,10.26,10.412,10.512,10.629,10.799,10.98,11.024,11.106,11.721,12.024,12.1,12.255,12.343,12.471,12.684,12.706,12.854,13.232,13.812,14.015,14.172,14.631,15.057,15.312,15.409,15.654,15.738,15.816,15.919,16.127,16.237,16.394,16.783,16.903,17.173,17.249,17.513,17.607,17.73,17.794,18.066,18.135,18.236,18.335,18.371,18.594,18.946,19.654,19.709,19.902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.145,0.586,1.192,1.558,1.709,1.973,2.537,2.696,2.822,3.127,3.252,3.44,3.484,3.513,3.857,4.206,4.347,4.372,4.397,4.424,4.608,4.82,4.858,5.523,5.566,6.012,6.092,6.251,6.704,7.145,7.783,7.988,8.077,8.333,8.481,8.586,8.765,9.371,9.416,9.484,9.64,9.657,9.804,9.84,9.896,9.972,10.017,10.097,10.167,10.867,11.078,11.096,11.528,11.722,11.809,11.893,11.974,12.255,12.323,12.47,12.508,13.005,13.099,13.338,13.483,13.534,13.709,13.91,14.017,14.061,14.117,14.153,14.251,14.753,14.973,15.046,15.226,15.434,15.77,15.82,16.128,16.229,16.31,16.377,16.617,16.794,16.969,17.035,17.16,17.28,17.382,17.429,17.462,17.494,17.643,17.914,18.029,18.053,18.102,18.28,18.348,18.45,18.552,18.727,18.866,19.026,19.334,19.509,19.542,19.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17,0.306,0.411,0.842,0.979,1.174,1.755,1.8,2.084,2.127,2.235,2.26,2.365,2.772,3.023,3.095,3.508,3.587,3.801,4.123,4.272,4.415,4.557,4.629,5.187,5.247,5.622,5.798,6.069,6.172,6.258,6.317,6.523,6.69,6.907,7.115,7.499,7.591,7.777,8.07,8.244,8.543,8.59,8.683,9.718,9.778,10.01,10.264,10.63,10.717,10.997,11.655,11.775,12.02,12.361,12.544,12.768,13.252,13.283,13.322,13.401,13.746,14.035,14.532,14.752,14.798,15.094,15.128,15.331,15.622,15.683,16.104,16.24,16.33,16.757,16.998,17.237,17.289,17.322,17.344,17.543,17.794,17.822,18.111,18.259,18.493,18.528,18.745,18.862,19.035,19.151,19.442,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.194,0.629,0.674,0.826,1.107,1.143,1.34,1.384,1.622,1.67,1.71,1.748,1.794,1.928,1.957,2.103,2.337,2.357,2.413,2.492,2.558,2.807,3.021,3.115,3.347,3.546,3.772,3.974,4.092,4.271,4.682,4.8,5.097,6.097,6.131,6.738,6.972,7.182,7.396,7.459,7.591,7.675,7.767,7.952,8.051,8.067,8.236,8.407,8.443,8.613,8.991,9.383,9.435,9.554,9.582,9.603,9.755,9.806,10.361,10.435,10.472,10.695,10.98,11.037,11.157,11.361,11.48,11.553,11.716,11.839,12.056,12.529,12.959,13.064,13.144,13.568,13.603,13.71,13.931,14.143,14.218,14.439,14.679,14.738,15.076,15.139,15.161,15.361,15.395,15.447,15.919,16.17,16.206,16.419,16.586,16.626,16.778,16.908,17.613,17.967,18.108,18.328,18.46,18.689,18.893,19.018,19.064,19.481,19.857,19.957,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.266,0.304,0.352,0.494,0.56,0.608,0.958,1.035,2.087,2.118,2.69,2.75,2.795,3.113,3.173,3.418,3.588,3.687,3.744,3.832,3.951,4.04,4.281,4.41,4.723,4.803,4.848,5.113,5.19,5.477,5.638,5.944,6.285,6.668,6.871,6.999,7.132,7.253,7.32,7.676,7.844,7.931,8.011,8.182,8.241,8.302,8.334,8.522,8.604,8.749,8.929,9.44,9.593,10.053,10.135,10.439,10.725,11.015,11.107,11.141,11.351,11.421,11.6,11.874,12.306,12.596,12.638,12.74,13.121,13.396,13.761,14.081,14.143,14.196,14.326,14.846,14.934,15.054,15.407,15.839,16.02,16.175,16.306,16.348,16.51,16.562,16.638,17.003,17.192,17.269,17.461,17.762,18.003,18.193,18.234,18.828,19.353,19.393,19.763,19.827,19.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.424,0.479,0.588,0.863,1.074,1.13,1.194,1.288,1.472,1.559,1.668,1.822,2.043,2.57,2.687,3.066,3.506,3.655,3.697,3.907,4.015,4.097,4.176,4.294,4.89,4.961,5.247,5.348,5.506,5.666,5.777,5.829,5.882,6.014,6.097,6.194,6.294,6.695,7.482,7.993,8.08,8.212,8.681,8.837,8.902,9.315,9.398,9.512,9.552,9.769,9.851,9.896,11.053,11.205,11.231,11.332,11.761,12.321,12.378,12.573,12.653,12.729,12.785,13.159,13.322,13.412,13.486,13.684,13.861,13.924,14.253,14.273,14.307,14.411,14.587,14.967,15.262,15.428,15.528,15.608,15.64,15.793,15.884,15.995,16.041,16.102,16.175,16.28,16.325,16.364,16.439,16.461,16.661,16.999,17.177,17.244,17.333,17.392,17.451,17.551,17.678,17.88,18.034,18.38,18.544,18.582,18.681,18.722,18.949,19.074,19.141,19.173,19.257,19.333,19.477,19.52,19.63,nan,nan,nan
0.033,0.178,0.361,0.481,0.529,0.684,0.714,1.015,1.152,1.307,2.679,2.855,3.169,3.949,4.513,4.915,5.012,5.046,5.263,5.437,5.558,5.577,5.698,5.816,5.985,6.321,6.697,7.291,7.383,7.674,7.778,8.035,8.16,8.261,8.347,8.448,8.584,8.901,9.11,9.567,9.61,9.681,9.726,10.164,10.384,11.14,11.194,11.239,11.392,11.508,12.075,12.271,12.695,12.751,12.825,12.971,13.07,13.325,13.767,13.838,13.878,13.979,14.079,14.276,14.555,14.873,14.898,15.118,15.473,15.527,15.576,15.846,15.932,15.99,16.258,16.858,17.005,17.069,17.104,17.432,17.463,17.59,17.815,18.286,18.507,18.625,18.654,18.853,19.352,19.733,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.132,0.341,0.902,0.953,0.968,0.992,1.043,1.145,1.36,1.436,1.467,1.728,1.897,1.939,1.99,2.033,2.186,2.385,2.676,2.722,2.81,2.843,2.974,3.339,3.383,3.462,3.696,3.763,3.937,4.004,4.111,4.207,4.768,5.12,5.271,5.461,5.533,5.67,5.838,6.019,7.002,7.036,7.39,7.67,7.701,8.173,8.319,8.424,8.498,8.656,8.909,8.989,9.151,9.177,9.334,9.463,9.607,9.776,9.97,10.025,10.302,10.532,10.738,11.033,11.098,11.186,11.21,11.331,11.527,12.05,12.124,12.216,12.642,12.695,12.793,13.146,13.235,13.285,13.463,13.507,13.568,13.615,13.738,13.917,14.226,14.376,14.421,15.106,15.208,15.354,15.422,15.69,15.879,16.001,16.405,16.495,16.744,16.949,17.277,17.705,18.056,18.417,18.64,18.7,18.967,19.07,19.168,19.258,19.627,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.131,0.508,0.963,0.995,1.411,1.635,1.733,2.098,2.443,2.573,2.726,2.957,2.995,3.187,3.278,3.388,4.035,4.08,4.478,4.898,5.138,5.191,5.453,5.56,5.836,5.856,5.976,6.314,6.442,7.234,7.515,7.672,7.695,7.756,8.09,8.154,8.234,8.417,8.521,8.7,8.726,8.773,8.987,9.056,9.178,9.379,9.612,9.734,9.851,10.034,10.089,10.686,10.781,10.839,11.442,11.644,11.665,11.766,11.919,12.064,12.411,12.431,12.555,12.764,12.9,13.662,13.73,13.887,13.928,14.139,14.205,14.399,14.437,14.532,14.563,14.858,14.939,15.243,15.74,15.862,15.91,16.016,16.05,16.202,16.46,16.782,16.831,17.318,17.349,17.806,17.927,18.016,19.152,19.23,19.427,19.564,19.818,19.906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.031,0.152,0.609,0.902,1.072,1.18,1.328,1.384,1.475,1.535,1.678,2.218,2.99,3.353,3.548,4.039,4.077,4.109,4.213,4.714,4.799,5.018,5.168,5.303,5.529,6.269,6.304,6.73,6.762,6.861,7.193,7.264,7.382,7.503,7.559,7.597,7.995,8.133,8.325,8.361,8.574,8.67,8.799,8.863,8.883,9.099,9.18,9.23,9.395,9.425,9.504,9.568,9.885,9.973,10.025,10.113,10.227,10.542,10.587,10.987,11.733,11.83,12.077,12.268,12.34,12.497,12.57,13.101,13.581,13.758,14.17,14.258,14.674,15.21,15.304,15.334,15.392,15.582,15.798,15.887,15.926,16.099,16.346,16.402,16.583,16.943,16.977,17.027,17.07,18.042,18.246,18.632,18.783,18.91,19.096,19.337,19.369,19.404,19.481,19.531,19.7,19.825,19.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051,0.227,0.453,0.587,0.787,0.968,1.509,1.753,1.833,1.871,1.907,2.093,2.211,2.281,2.436,2.484,2.963,3.177,3.272,3.621,4.003,4.156,4.22,4.338,4.554,4.695,5.029,5.373,5.492,5.723,5.914,5.938,5.992,6.025,6.051,6.089,6.133,6.498,6.571,6.624,6.717,6.77,6.839,6.935,7.292,7.679,7.897,8.108,8.315,8.583,8.677,9.217,9.271,9.312,9.529,10.378,10.701,10.841,11.013,11.703,12.023,12.098,12.418,12.446,12.725,12.85,13.004,13.121,13.204,13.738,13.947,13.985,14.201,14.411,14.552,14.685,14.967,15.032,15.668,15.811,15.967,16.007,16.234,16.321,16.614,16.861,16.944,17.361,17.817,18.051,18.126,18.2,18.312,18.862,18.89,18.954,19.061,19.238,19.485,19.552,19.657,19.744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.195,0.891,1.148,1.294,1.539,1.831,2.238,2.785,2.821,3.188,3.464,3.728,3.746,3.822,4.598,4.667,5.201,5.681,5.718,6.294,6.418,6.75,6.909,6.949,6.999,7.441,7.802,7.921,7.97,8.605,8.754,8.854,9.049,9.126,9.208,9.225,9.374,9.447,9.543,10.148,10.311,10.498,10.824,10.874,12.017,12.221,12.479,12.921,13.41,13.594,13.715,14.606,14.675,14.73,14.82,14.894,14.939,15.202,15.289,15.489,15.564,16.17,16.329,16.429,16.639,17.219,17.447,18.01,18.045,18.128,18.305,18.358,18.547,19.012,19.071,19.21,19.335,19.406,19.831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.502,0.785,0.999,1.197,1.572,1.821,2.0,2.081,2.209,2.29,2.441,2.721,3.108,3.245,3.585,3.861,3.912,3.929,3.947,4.043,4.251,4.851,5.402,5.432,5.661,5.751,6.214,6.331,6.447,6.511,6.534,6.805,6.862,7.119,7.17,7.272,7.529,8.185,8.256,8.379,9.181,9.385,9.579,9.604,9.664,9.814,9.937,10.719,11.059,11.156,11.286,11.494,11.655,11.746,11.818,11.906,12.042,12.09,12.365,13.165,13.205,13.719,13.784,13.828,14.01,14.557,14.638,15.013,15.054,15.198,15.337,15.434,15.534,15.665,16.046,16.55,16.58,16.78,16.848,17.158,17.426,17.653,18.48,18.539,18.871,18.976,19.061,19.209,19.393,19.848,19.941,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.119,0.144,0.284,1.205,1.252,1.387,1.428,1.721,1.932,2.508,2.536,2.869,3.004,3.051,3.103,3.245,3.432,4.204,4.357,4.424,4.6,4.796,4.919,4.957,5.042,5.178,5.871,6.631,6.884,7.043,7.086,7.308,7.775,8.013,8.316,8.612,8.992,9.205,9.309,9.474,9.535,9.736,10.105,10.628,10.684,10.884,11.078,11.154,11.204,11.42,11.976,12.027,12.192,12.256,12.395,12.857,13.063,13.543,13.646,13.886,14.024,14.127,14.173,14.343,14.413,14.911,15.038,15.093,15.264,15.596,15.755,16.047,16.222,16.278,16.432,16.519,16.875,16.942,17.224,17.249,17.688,17.762,17.809,17.959,18.071,18.128,18.273,18.353,18.433,18.596,18.893,18.928,19.311,19.51,19.843,19.879,19.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.093,0.13,0.399,0.447,0.672,0.806,0.95,1.131,1.163,1.278,1.412,1.52,1.686,1.817,1.851,1.983,2.066,2.094,2.167,2.272,2.559,2.755,2.95,2.975,3.289,3.601,3.656,3.719,3.768,3.82,4.112,4.438,4.702,4.877,5.052,5.392,5.417,5.434,5.687,5.951,6.043,6.088,6.216,6.595,6.666,6.887,7.196,7.267,7.331,7.368,7.753,7.845,7.905,8.08,8.159,8.218,8.273,8.494,9.136,9.358,9.47,9.563,9.848,9.899,10.077,10.248,10.351,10.56,10.625,11.16,11.616,11.646,11.851,12.37,12.83,13.078,13.179,13.701,13.748,13.99,14.333,14.774,14.978,15.002,15.119,15.294,15.353,15.442,15.573,15.619,15.68,15.915,16.095,16.159,16.616,16.888,17.083,17.143,17.208,18.213,18.361,18.533,18.634,18.716,18.834,18.934,19.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.098,0.167,0.27,0.757,0.963,1.542,1.69,1.947,2.594,2.65,2.706,3.276,3.416,3.602,3.684,3.804,3.846,3.926,3.977,4.088,4.138,4.3,4.489,4.838,5.354,5.417,5.477,5.596,5.676,5.791,5.941,6.167,6.268,6.428,6.71,6.978,7.345,7.503,7.539,7.645,7.738,7.768,7.963,8.456,8.494,8.625,9.044,9.065,9.107,9.507,9.531,9.841,9.895,9.955,10.11,10.353,10.454,10.538,10.691,10.979,11.139,11.374,12.457,13.015,13.185,13.226,13.357,13.387,13.452,13.474,13.64,13.784,13.908,14.191,14.286,14.317,14.483,14.599,14.848,14.942,15.841,16.085,16.328,16.428,16.628,16.687,16.777,17.012,17.162,17.241,17.887,18.45,18.824,18.846,18.958,18.993,19.3,19.32,19.762,19.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.127,0.277,0.427,0.473,0.761,0.908,1.001,1.05,1.081,1.136,1.207,1.274,1.503,1.632,1.966,2.322,2.457,2.695,2.97,3.01,3.516,3.607,3.75,4.011,4.177,4.488,4.574,4.637,4.704,4.977,5.115,5.133,5.212,5.27,5.755,5.843,5.903,5.985,6.097,6.158,6.187,6.376,6.66,6.692,7.043,7.115,7.222,7.265,7.361,7.621,7.704,7.753,7.859,7.894,8.242,8.379,8.536,8.755,8.844,9.005,9.093,9.159,9.25,9.322,9.855,9.917,10.306,10.51,10.688,10.823,11.076,11.123,11.175,11.63,11.858,11.912,12.024,12.085,12.183,12.37,12.443,12.484,12.74,13.006,13.068,13.239,14.008,14.141,14.37,14.412,14.467,14.638,14.778,15.051,15.204,15.228,15.698,15.762,15.863,15.949,16.227,16.319,16.495,16.659,16.844,17.005,17.325,17.601,17.639,17.777,18.043,18.398,18.435,18.641,18.996,19.188,19.227,19.322,19.416,19.764
0.152,0.302,0.452,0.498,0.786,0.933,1.026,1.075,1.106,1.161,1.232,1.299,1.528,1.657,1.991,2.347,2.482,2.72,2.995,3.035,3.541,3.632,3.775,4.036,4.202,4.513,4.599,4.662,4.729,5.002,5.14,5.158,5.237,5.295,5.78,5.868,5.928,6.01,6.122,6.183,6.212,6.401,6.685,6.717,7.068,7.14,7.247,7.29,7.386,7.646,7.729,7.778,7.884,7.919,8.267,8.404,8.561,8.78,8.869,9.03,9.118,9.184,9.275,9.347,9.88,9.942,10.331,10.535,10.713,10.848,11.101,11.148,11.2,11.655,11.883,11.937,12.049,12.11,12.208,12.395,12.468,12.509,12.765,13.031,13.093,13.264,14.033,14.166,14.395,14.437,14.492,14.663,14.803,15.076,15.229,15.253,15.723,15.787,15.888,15.974,16.252,16.344,16.52,16.684,16.869,17.03,17.35,17.626,17.664,17.802,18.068,18.423,18.46,18.666,19.021,19.213,19.252,19.347,19.441,19.789
0.177,0.327,0.477,0.523,0.811,0.958,1.051,1.1,1.131,1.186,1.257,1.324,1.553,1.682,2.016,2.372,2.507,2.745,3.02,3.06,3.566,3.657,3.8,4.061,4.227,4.538,4.624,4.687,4.754,5.027,5.165,5.183,5.262,5.32,5.805,5.893,5.953,6.035,6.147,6.208,6.237,6.426,6.71,6.742,7.093,7.165,7.272,7.315,7.411,7.671,7.754,7.803,7.909,7.944,8.292,8.429,8.586,8.805,8.894,9.055,9.143,9.209,9.3,9.372,9.905,9.967,10.356,10.56,10.738,10.873,11.126,11.173,11.225,11.68,11.908,11.962,12.074,12.135,12.233,12.42,12.493,12.534,12.79,13.056,13.118,13.289,14.058,14.191,14.42,14.462,14.517,14.688,14.828,15.101,15.254,15.278,15.748,15.812,15.913,15.999,16.277,16.369,16.545,16.709,16.894,17.055,17.375,17.651,17.689,17.827,18.093,18.448,18.485,18.691,19.046,19.238,19.277,19.372,19.466,19.814
0.202,0.352,0.502,0.548,0.836,0.983,1.076,1.125,1.156,1.211,1.282,1.349,1.578,1.707,2.041,2.397,2.532,2.77,3.045,3.085,3.591,3.682,3.825,4.086,4.252,4.563,4.649,4.712,4.779,5.052,5.19,5.208,5.287,5.345,5.83,5.918,5.978,6.06,6.172,6.233,6.262,6.451,6.735,6.767,7.118,7.19,7.297,7.34,7.436,7.696,7.779,7.828,7.934,7.969,8.317,8.454,8.611,8.83,8.919,9.08,9.168,9.234,9.325,9.397,9.93,9.992,10.381,10.585,10.763,10.898,11.151,11.198,11.25,11.705,11.933,11.987,12.099,12.16,12.258,12.445,12.518,12.559,12.815,13.081,13.143,13.314,14.083,14.216,14.445,14.487,14.542,14.713,14.853,15.126,15.279,15.303,15.773,15.837,15.938,16.024,16.302,16.394,16.57,16.734,16.919,17.08,17.4,17.676,17.714,17.852,18.118,18.473,18.51,18.716,19.071,19.263,19.302,19.397,19.491,19.839
