0.025,0.193,0.256,0.327,0.365,0.417,0.553,0.604,0.669,0.748,0.799,0.815,0.883,0.938,1.106,1.133,1.312,1.375,1.438,1.497,1.613,1.743,1.955,2.022,2.12,2.149,2.202,2.263,2.359,2.414,2.451,2.485,2.598,2.743,2.902,2.937,2.957,2.975,3.027,3.052,3.123,3.162,3.547,3.622,3.738,3.776,3.805,3.912,4.048,4.124,4.231,4.275,4.308,4.433,4.457,4.481,4.531,4.603,4.652,4.675,4.729,4.786,4.821,4.867,4.935,5.033,5.052,5.096,5.116,5.167,5.28,5.315,5.478,5.529,5.605,5.756,5.857,5.987,6.107,6.137,6.193,6.208,6.29,6.405,6.424,6.456,6.523,6.7,6.722,6.751,6.797,6.945,7.022,7.049,7.067,7.103,7.296,7.361,7.514,7.555,7.687,7.758,7.831,7.869,7.998,8.067,8.144,8.19,8.275,8.327,8.386,8.442,8.628,8.775,8.857,8.914,9.109,9.199,9.212,9.398,9.757,9.812,9.857,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.217,0.294,0.318,0.34,0.38,0.496,0.558,0.578,0.658,0.726,0.745,0.781,0.86,0.965,1.037,1.063,1.087,1.211,1.263,1.333,1.407,1.503,1.543,1.592,1.635,1.738,1.914,1.963,2.097,2.133,2.175,2.395,2.445,2.47,2.509,2.676,2.704,2.783,2.842,2.965,2.998,3.013,3.032,3.078,3.21,3.35,3.466,3.495,3.58,3.615,3.646,3.771,3.895,3.939,3.985,4.178,4.217,4.239,4.32,4.476,4.728,4.788,4.839,4.872,4.933,4.981,5.0,5.13,5.176,5.194,5.221,5.344,5.413,5.436,5.458,5.535,5.598,5.636,5.681,5.71,5.781,5.895,5.986,6.063,6.169,6.276,6.317,6.37,6.398,6.536,6.568,6.634,6.674,6.739,6.782,6.83,6.85,6.903,7.02,7.167,7.206,7.301,7.321,7.354,7.461,7.5,7.599,7.636,7.702,7.918,7.936,8.011,8.18,8.24,8.265,8.399,8.602,8.666,8.682,8.76,8.88,8.9,8.954,9.07,9.12,9.289,9.309,9.334,9.375,9.44,9.523,9.581,9.602,9.734,9.804,9.838,9.861,9.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.021,0.089,0.107,0.184,0.304,0.374,0.417,0.462,0.634,0.737,0.801,0.834,0.919,1.039,1.082,1.133,1.256,1.34,1.48,1.517,1.654,1.724,1.806,1.838,1.918,1.944,1.964,2.058,2.084,2.122,2.154,2.283,2.376,2.432,2.481,2.516,2.561,2.585,2.612,2.693,2.737,2.903,2.943,3.029,3.06,3.071,3.151,3.189,3.423,3.566,3.635,3.723,3.815,3.841,3.859,3.962,4.177,4.221,4.247,4.359,4.388,4.474,4.547,4.642,4.738,4.806,4.905,4.979,5.008,5.064,5.14,5.188,5.278,5.339,5.391,5.443,5.512,5.652,5.715,5.753,5.797,6.034,6.067,6.225,6.319,6.401,6.428,6.514,6.581,6.637,6.653,6.751,6.87,6.961,7.065,7.092,7.186,7.292,7.341,7.426,7.639,7.657,7.703,7.742,7.784,7.848,7.868,7.934,7.982,8.038,8.13,8.209,8.422,8.456,8.509,8.731,8.949,8.99,9.074,9.113,9.181,9.224,9.304,9.472,9.508,9.539,9.598,9.695,9.74,9.778,9.881,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.41,0.427,0.449,0.655,0.772,0.993,1.034,1.061,1.223,1.263,1.311,1.541,1.556,1.649,1.712,1.786,1.82,1.891,1.938,2.197,2.241,2.293,2.402,2.424,2.506,2.553,2.6,2.664,2.766,2.804,2.858,2.929,2.996,3.049,3.092,3.312,3.376,3.53,3.649,3.726,3.769,3.804,3.877,3.993,4.041,4.074,4.139,4.211,4.366,4.438,4.519,4.567,4.611,4.641,4.689,4.725,4.831,4.948,5.01,5.068,5.126,5.214,5.24,5.266,5.5,5.71,5.744,5.836,5.949,6.089,6.133,6.275,6.393,6.602,6.656,6.68,6.702,6.809,6.854,6.938,7.021,7.044,7.073,7.254,7.404,7.431,7.46,7.49,7.53,7.569,7.594,7.678,7.712,7.788,7.816,7.887,7.923,7.953,8.118,8.187,8.332,8.364,8.428,8.444,8.485,8.603,8.627,8.649,8.78,8.846,8.885,8.941,8.992,9.031,9.284,9.478,9.522,9.601,9.638,9.668,9.684,9.741,9.818,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.082,0.114,0.173,0.292,0.401,0.493,0.57,0.595,0.935,1.054,1.113,1.224,1.352,1.381,1.435,1.463,1.501,1.559,1.655,1.698,1.806,1.904,2.004,2.086,2.187,2.319,2.408,2.441,2.599,2.639,2.701,2.752,3.042,3.077,3.13,3.16,3.199,3.217,3.274,3.38,3.43,3.479,3.508,3.576,3.702,3.765,3.892,3.929,3.981,4.03,4.148,4.237,4.278,4.534,4.552,4.582,4.753,4.884,4.983,5.016,5.098,5.141,5.259,5.29,5.42,5.575,5.615,5.716,5.742,5.944,5.959,6.105,6.133,6.154,6.194,6.237,6.323,6.566,6.766,6.882,6.937,7.015,7.076,7.116,7.171,7.284,7.357,7.4,7.457,7.474,7.52,7.632,7.866,7.909,7.958,7.994,8.064,8.146,8.227,8.28,8.333,8.395,8.423,8.463,8.652,8.785,8.82,8.849,8.874,8.955,8.986,9.029,9.096,9.134,9.218,9.319,9.338,9.422,9.45,9.538,9.73,9.765,9.871,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.154,0.184,0.242,0.371,0.408,0.474,0.501,0.533,0.551,0.611,0.688,0.707,0.735,0.841,0.878,0.915,0.942,0.972,1.029,1.093,1.188,1.366,1.434,1.482,1.61,1.635,1.655,1.695,1.733,1.808,1.873,1.896,1.992,2.158,2.251,2.293,2.314,2.406,2.469,2.532,2.548,2.657,2.743,2.782,3.063,3.092,3.12,3.165,3.204,3.314,3.413,3.432,3.61,3.733,3.868,3.95,4.058,4.219,4.24,4.384,4.576,4.603,4.626,4.696,4.739,4.872,4.904,4.928,5.061,5.116,5.154,5.174,5.227,5.254,5.295,5.375,5.438,5.517,5.644,5.72,5.899,6.015,6.107,6.164,6.216,6.287,6.602,6.62,6.679,6.746,6.868,7.038,7.108,7.249,7.472,7.626,7.845,7.888,7.947,8.056,8.102,8.124,8.262,8.336,8.375,8.417,8.497,8.563,8.67,8.763,8.79,8.957,9.045,9.179,9.202,9.34,9.443,9.469,9.574,9.617,9.67,9.768,9.803,9.82,9.877,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.04,0.115,0.257,0.277,0.37,0.39,0.42,0.515,0.554,0.78,0.968,0.997,1.055,1.084,1.124,1.187,1.265,1.286,1.323,1.347,1.4,1.427,1.449,1.571,1.613,1.641,1.663,1.695,1.744,1.875,1.914,2.028,2.072,2.115,2.178,2.293,2.355,2.387,2.422,2.5,2.575,2.605,2.64,2.683,2.78,2.81,2.968,3.012,3.166,3.275,3.288,3.32,3.386,3.407,3.547,3.631,3.658,3.728,3.748,3.866,3.941,3.963,4.017,4.037,4.072,4.245,4.291,4.348,4.43,4.486,4.538,4.591,4.627,4.688,4.878,4.901,4.956,5.041,5.083,5.136,5.193,5.262,5.314,5.354,5.432,5.536,5.622,5.657,5.786,5.819,5.968,6.017,6.034,6.061,6.116,6.163,6.188,6.301,6.327,6.376,6.452,6.489,6.591,6.628,6.657,6.723,6.88,6.899,7.004,7.061,7.078,7.117,7.194,7.229,7.241,7.289,7.36,7.375,7.442,7.493,7.592,7.638,7.902,7.96,8.001,8.026,8.101,8.225,8.255,8.307,8.365,8.449,8.491,8.543,8.565,8.677,8.798,8.844,8.957,8.978,9.024,9.034,9.089,9.124,9.148,9.194,9.242,9.264,9.312,9.394,9.495,9.546,9.646,9.911,9.933
0.157,0.191,0.255,0.312,0.354,0.43,0.57,0.64,0.689,0.828,0.981,1.0,1.016,1.072,1.134,1.207,1.295,1.343,1.432,1.461,1.524,1.766,1.799,1.82,1.875,1.911,1.962,1.986,2.005,2.045,2.179,2.305,2.405,2.525,2.541,2.637,2.674,2.752,2.814,2.858,2.88,2.901,2.939,3.068,3.142,3.212,3.24,3.263,3.369,3.424,3.603,3.62,3.705,3.755,3.85,3.985,4.117,4.198,4.547,4.587,4.684,4.72,4.779,4.801,4.858,5.187,5.231,5.265,5.286,5.337,5.368,5.474,5.641,5.703,5.735,5.832,5.851,5.892,6.071,6.092,6.121,6.182,6.264,6.432,6.491,6.694,6.721,6.747,6.765,6.779,6.838,6.874,6.894,6.972,7.01,7.05,7.153,7.192,7.22,7.247,7.349,7.42,7.533,7.562,7.645,7.683,7.701,7.767,7.838,7.88,7.942,7.965,8.023,8.075,8.101,8.151,8.239,8.328,8.449,8.498,8.564,8.581,8.632,8.673,8.713,8.743,8.827,8.989,9.029,9.246,9.296,9.341,9.418,9.467,9.533,9.553,9.584,9.72,9.866,9.892,9.929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.142,0.292,0.514,0.555,0.641,0.691,0.815,0.873,1.039,1.101,1.128,1.194,1.278,1.411,1.513,1.619,1.697,1.949,1.972,2.009,2.13,2.209,2.245,2.271,2.321,2.363,2.399,2.437,2.458,2.676,2.81,2.824,2.926,2.973,3.088,3.291,3.416,3.436,3.455,3.507,3.535,3.613,3.653,3.698,3.831,3.898,3.945,3.999,4.035,4.093,4.14,4.178,4.217,4.255,4.301,4.341,4.381,4.465,4.484,4.64,4.782,4.917,5.044,5.09,5.149,5.202,5.299,5.354,5.407,5.576,5.595,5.623,5.718,5.783,5.838,5.924,5.967,5.985,6.11,6.164,6.302,6.325,6.361,6.414,6.441,6.473,6.54,6.573,6.594,6.61,6.69,6.721,6.74,6.878,6.943,6.967,7.008,7.057,7.072,7.139,7.201,7.259,7.316,7.339,7.398,7.431,7.503,7.549,7.595,7.625,7.659,7.882,7.988,8.035,8.065,8.101,8.216,8.43,8.472,8.517,8.56,8.618,8.67,8.695,8.743,8.823,8.957,8.974,9.097,9.159,9.197,9.213,9.244,9.269,9.297,9.434,9.475,9.511,9.54,9.576,9.613,9.688,9.82,9.86,9.897,9.936,9.993,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.073,0.127,0.141,0.257,0.354,0.39,0.483,0.541,0.79,0.938,1.102,1.166,1.221,1.289,1.393,1.411,1.574,1.639,1.656,1.696,1.712,1.741,1.779,1.836,1.924,2.004,2.058,2.069,2.096,2.133,2.224,2.317,2.4,2.46,2.493,2.528,2.57,2.753,2.801,2.902,3.001,3.019,3.045,3.142,3.171,3.197,3.235,3.298,3.387,3.409,3.469,3.511,3.607,3.64,3.674,3.687,3.834,3.953,4.049,4.249,4.269,4.332,4.395,4.41,4.539,4.633,4.8,4.92,5.052,5.099,5.167,5.293,5.371,5.405,5.425,5.46,5.605,5.636,5.69,5.737,5.797,5.91,5.984,6.129,6.177,6.225,6.325,6.384,6.589,6.619,6.798,6.837,6.932,6.969,7.003,7.022,7.073,7.132,7.205,7.296,7.403,7.438,7.494,7.55,7.571,7.645,7.805,7.845,7.89,8.052,8.134,8.209,8.239,8.272,8.3,8.336,8.413,8.646,8.761,8.871,8.921,8.935,9.039,9.145,9.249,9.32,9.34,9.419,9.5,9.587,9.641,9.911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.201,0.229,0.282,0.343,0.374,0.48,0.592,0.606,0.626,0.682,0.919,1.119,1.303,1.322,1.395,1.504,1.54,1.556,1.586,1.619,1.698,1.753,1.789,1.829,1.98,2.175,2.241,2.286,2.34,2.356,2.405,2.461,2.487,2.528,2.907,3.083,3.128,3.287,3.371,3.443,3.463,3.517,3.533,3.598,3.659,3.774,3.849,3.973,4.117,4.328,4.546,4.606,4.638,4.681,4.786,4.879,4.912,4.951,4.989,5.03,5.067,5.296,5.346,5.51,5.538,5.618,5.68,5.741,5.775,5.845,5.911,5.962,6.022,6.057,6.082,6.135,6.151,6.292,6.511,6.628,6.732,6.781,6.809,6.888,7.047,7.118,7.159,7.332,7.381,7.467,7.562,7.624,7.76,7.789,7.849,7.908,7.938,7.98,8.029,8.253,8.291,8.351,8.424,8.49,8.656,8.688,8.725,8.829,8.916,8.969,9.089,9.154,9.194,9.257,9.287,9.47,9.521,9.643,9.739,9.84,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.138,0.323,0.365,0.405,0.444,0.468,0.512,0.535,0.577,0.671,0.722,0.863,0.903,0.93,0.964,1.012,1.126,1.173,1.217,1.356,1.388,1.399,1.433,1.541,1.6,1.632,1.67,1.717,1.736,1.864,1.892,1.916,1.966,2.05,2.13,2.25,2.306,2.523,2.613,2.64,2.662,2.751,2.892,2.942,3.005,3.068,3.098,3.122,3.183,3.202,3.235,3.267,3.298,3.372,3.43,3.521,3.608,3.631,3.648,3.826,3.886,3.927,3.981,4.019,4.077,4.131,4.183,4.357,4.63,4.648,4.695,4.751,4.779,4.826,4.85,4.888,4.915,5.059,5.091,5.269,5.319,5.392,5.455,5.477,5.537,5.558,5.593,5.75,5.78,5.842,5.865,5.9,5.99,6.089,6.157,6.186,6.24,6.313,6.344,6.466,6.547,6.64,6.661,6.783,6.819,6.951,7.04,7.122,7.189,7.209,7.286,7.306,7.424,7.545,7.572,7.588,7.611,7.676,7.707,7.745,7.909,8.008,8.047,8.069,8.112,8.145,8.199,8.281,8.331,8.366,8.457,8.509,8.571,8.645,8.694,8.776,8.8,8.831,8.884,8.943,8.98,9.099,9.124,9.303,9.445,9.481,9.701,9.904,9.948,9.973,nan,nan,nan,nan
0.088,0.299,0.339,0.364,0.399,0.476,0.508,0.576,0.704,0.743,0.891,0.98,1.012,1.064,1.137,1.34,1.371,1.436,1.486,1.518,1.6,1.66,1.687,1.913,1.962,2.052,2.126,2.151,2.247,2.28,2.353,2.448,2.553,2.747,2.839,2.857,2.893,2.968,3.015,3.053,3.155,3.418,3.616,3.725,3.743,3.81,3.941,4.007,4.043,4.084,4.159,4.209,4.247,4.283,4.419,4.481,4.506,4.529,4.682,4.702,4.791,4.992,5.036,5.061,5.101,5.122,5.282,5.313,5.352,5.371,5.463,5.548,5.606,5.645,5.684,5.706,5.792,5.874,5.899,6.022,6.074,6.129,6.203,6.288,6.307,6.406,6.485,6.509,6.576,6.648,6.804,6.851,6.927,7.013,7.043,7.075,7.111,7.219,7.241,7.287,7.427,7.448,7.825,7.89,7.974,8.123,8.3,8.331,8.531,8.552,8.583,8.608,8.642,8.72,8.773,8.813,9.118,9.178,9.27,9.458,9.513,9.55,9.607,9.678,9.738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.244,0.296,0.429,0.517,0.543,0.606,0.678,0.706,0.769,0.883,0.977,1.036,1.084,1.11,1.149,1.191,1.228,1.317,1.37,1.438,1.479,1.627,1.671,1.78,1.817,1.846,1.909,1.957,2.009,2.073,2.219,2.309,2.332,2.398,2.429,2.545,2.616,2.704,2.742,2.767,2.961,3.081,3.266,3.38,3.5,3.542,3.628,3.77,3.884,3.941,4.059,4.166,4.269,4.298,4.36,4.419,4.448,4.578,4.825,4.919,4.958,5.045,5.11,5.162,5.212,5.286,5.363,5.382,5.528,5.591,5.636,5.677,5.717,5.787,5.816,5.88,5.963,5.983,6.165,6.303,6.329,6.457,6.504,6.526,6.605,6.638,6.688,6.701,6.765,6.874,6.994,7.02,7.208,7.274,7.456,7.62,7.647,7.87,7.914,7.934,8.011,8.048,8.071,8.104,8.129,8.179,8.271,8.334,8.442,8.576,8.588,8.759,8.802,8.859,8.883,8.954,8.982,9.047,9.193,9.257,9.282,9.33,9.552,9.771,9.808,9.922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.075,0.22,0.329,0.386,0.45,0.483,0.518,0.539,0.565,0.626,0.686,0.825,0.897,0.985,1.016,1.056,1.126,1.204,1.244,1.356,1.391,1.412,1.44,1.527,1.581,1.617,1.742,1.826,1.903,1.991,2.052,2.215,2.355,2.453,2.7,2.756,2.931,3.119,3.174,3.214,3.26,3.377,3.42,3.562,3.594,3.628,3.713,3.783,3.929,4.073,4.145,4.194,4.35,4.415,4.609,4.667,4.726,4.795,5.1,5.154,5.283,5.523,5.544,5.626,5.691,5.844,5.892,5.959,5.986,6.019,6.082,6.225,6.291,6.333,6.368,6.484,6.526,6.587,6.662,6.804,6.926,6.958,7.071,7.162,7.231,7.28,7.335,7.37,7.386,7.439,7.572,7.61,7.654,7.755,7.776,7.824,7.875,7.919,8.225,8.293,8.389,8.417,8.471,8.554,8.621,8.681,8.697,8.801,8.904,8.958,9.038,9.236,9.258,9.295,9.358,9.468,9.589,9.681,9.709,9.821,9.867,9.952,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.168,0.197,0.261,0.295,0.328,0.437,0.481,0.557,0.619,0.652,0.777,1.034,1.144,1.191,1.249,1.295,1.331,1.36,1.41,1.465,1.61,1.82,1.887,2.032,2.114,2.153,2.18,2.233,2.277,2.335,2.402,2.431,2.537,2.64,2.658,2.677,2.729,2.842,2.861,2.919,2.969,3.002,3.036,3.182,3.295,3.346,3.4,3.444,3.549,3.577,3.628,3.679,3.769,3.805,3.85,3.887,3.919,3.953,4.133,4.263,4.316,4.375,4.513,4.561,4.659,4.766,4.798,4.831,4.906,5.011,5.053,5.089,5.205,5.292,5.345,5.594,5.658,5.728,5.813,5.846,5.948,6.097,6.14,6.299,6.362,6.416,6.449,6.578,6.635,6.667,6.78,6.929,6.977,7.007,7.078,7.117,7.144,7.209,7.23,7.249,7.301,7.337,7.368,7.746,7.848,7.929,7.948,8.055,8.103,8.153,8.188,8.385,8.412,8.455,8.532,8.648,8.73,8.779,8.81,8.947,8.984,9.006,9.127,9.198,9.329,9.402,9.482,9.54,9.606,9.707,9.764,9.791,9.856,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.159,0.247,0.327,0.393,0.479,0.562,0.606,0.658,0.69,0.86,0.89,0.971,1.016,1.035,1.081,1.332,1.374,1.495,1.765,1.857,1.93,1.969,1.997,2.021,2.075,2.162,2.236,2.304,2.456,2.496,2.607,2.657,2.746,2.809,3.034,3.101,3.231,3.388,3.419,3.462,3.509,3.54,3.586,3.617,3.649,3.672,3.78,3.839,3.89,3.919,4.088,4.169,4.228,4.31,4.332,4.372,4.407,4.492,4.526,4.569,4.608,4.628,4.642,4.678,4.723,4.743,4.776,4.791,4.902,4.98,5.017,5.202,5.232,5.33,5.388,5.411,5.455,5.501,5.572,5.638,5.691,5.732,5.784,5.801,5.849,5.873,5.91,6.043,6.109,6.188,6.234,6.314,6.387,6.443,6.492,6.51,6.64,6.779,6.868,6.971,7.044,7.128,7.208,7.26,7.287,7.313,7.386,7.451,7.494,7.541,7.589,7.63,7.649,7.665,7.843,7.919,7.953,8.008,8.082,8.112,8.132,8.177,8.288,8.338,8.349,8.485,8.5,8.569,8.687,8.725,8.746,8.791,8.913,8.965,9.002,9.093,9.157,9.187,9.266,9.359,9.401,9.581,9.61,9.635,9.674,9.706,9.823,9.858,9.925,9.947,nan,nan,nan,nan
0.024,0.113,0.182,0.389,0.442,0.5,0.558,0.61,0.658,0.731,0.798,0.962,1.044,1.119,1.195,1.315,1.353,1.643,1.696,1.724,1.759,1.783,1.827,1.891,1.914,2.007,2.027,2.128,2.299,2.356,2.382,2.461,2.517,2.684,2.704,2.758,2.8,2.836,2.894,2.935,3.036,3.072,3.132,3.317,3.385,3.454,3.596,3.635,3.68,3.793,3.846,3.994,4.08,4.147,4.237,4.281,4.405,4.48,4.563,4.624,4.647,4.724,4.812,4.909,5.024,5.043,5.069,5.105,5.441,5.492,5.661,5.689,5.73,5.76,5.795,5.86,5.878,5.919,6.062,6.149,6.228,6.275,6.323,6.359,6.466,6.509,6.531,6.756,6.843,6.977,7.095,7.144,7.186,7.24,7.277,7.366,7.43,7.494,7.548,7.782,7.861,7.914,7.948,7.973,8.109,8.281,8.323,8.364,8.383,8.461,8.483,8.588,8.608,8.631,8.791,8.834,8.884,8.939,8.975,9.061,9.151,9.197,9.292,9.373,9.438,9.474,9.52,9.571,9.741,9.891,9.953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.021,0.059,0.131,0.47,0.514,0.584,0.605,0.74,0.787,0.816,0.935,0.955,1.002,1.092,1.144,1.245,1.285,1.309,1.356,1.515,1.615,1.757,1.819,1.919,2.07,2.089,2.229,2.45,2.504,2.556,2.765,2.87,2.916,2.958,3.057,3.099,3.147,3.18,3.292,3.46,3.53,3.584,3.63,3.683,3.7,3.726,3.747,3.787,3.844,3.866,4.128,4.271,4.337,4.375,4.438,4.522,4.584,4.606,4.706,4.795,4.828,4.865,4.944,5.051,5.083,5.215,5.283,5.334,5.497,5.512,5.574,5.614,5.671,5.727,5.778,5.804,5.85,5.882,5.934,5.984,6.014,6.049,6.071,6.178,6.318,6.487,6.571,6.635,6.689,6.963,7.061,7.095,7.213,7.237,7.324,7.43,7.486,7.563,7.666,7.69,7.726,7.792,7.977,8.023,8.177,8.222,8.268,8.302,8.324,8.411,8.461,8.486,8.517,8.668,8.688,8.725,8.744,8.794,8.826,8.961,8.993,9.026,9.146,9.231,9.263,9.281,9.4,9.542,9.614,9.83,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,0.125,0.195,0.33,0.355,0.387,0.463,0.541,0.593,0.615,0.673,0.816,0.907,0.937,1.007,1.038,1.153,1.191,1.326,1.449,1.514,1.591,1.634,1.757,1.792,1.859,1.889,1.909,1.961,1.981,2.006,2.045,2.076,2.228,2.319,2.342,2.392,2.507,2.537,2.586,2.642,2.709,2.786,2.827,3.013,3.101,3.172,3.234,3.275,3.364,3.502,3.536,3.748,3.761,3.798,3.918,3.997,4.029,4.111,4.135,4.228,4.251,4.303,4.33,4.36,4.454,4.53,4.668,4.724,4.775,4.804,4.901,5.002,5.066,5.318,5.395,5.427,5.586,5.742,5.824,5.934,6.093,6.119,6.154,6.251,6.325,6.348,6.406,6.447,6.503,6.554,6.607,6.63,6.653,6.713,6.746,6.801,6.824,6.892,7.101,7.15,7.203,7.327,7.451,7.496,7.543,7.7,7.783,7.987,8.029,8.132,8.272,8.317,8.353,8.42,8.459,8.515,8.56,8.581,8.657,8.696,8.769,8.806,8.867,8.941,8.963,8.984,9.019,9.122,9.188,9.269,9.393,9.554,9.594,9.692,9.726,9.77,9.8,9.888,9.947,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.078,0.109,0.196,0.215,0.406,0.507,0.557,0.668,0.749,0.78,0.888,1.185,1.223,1.251,1.309,1.383,1.448,1.48,1.511,1.664,1.738,1.758,1.784,1.853,1.916,1.981,2.035,2.089,2.126,2.164,2.197,2.228,2.267,2.339,2.492,2.516,2.561,2.605,2.651,2.686,2.713,2.758,2.842,2.859,2.895,2.967,3.067,3.145,3.232,3.266,3.305,3.38,3.461,3.517,3.573,3.608,3.67,3.762,3.815,3.847,3.893,4.002,4.028,4.097,4.166,4.187,4.245,4.267,4.305,4.552,4.594,4.616,4.668,4.705,4.806,4.95,4.989,5.096,5.139,5.193,5.371,5.431,5.458,5.481,5.642,5.693,5.717,5.751,5.78,5.844,5.9,5.944,6.012,6.224,6.347,6.408,6.473,6.549,6.635,6.878,6.913,6.996,7.027,7.083,7.172,7.198,7.244,7.277,7.403,7.583,7.628,7.786,7.893,7.952,8.004,8.059,8.159,8.222,8.275,8.308,8.353,8.407,8.434,8.614,8.643,8.796,8.857,8.934,8.997,9.121,9.302,9.359,9.378,9.441,9.481,9.536,9.564,9.672,9.716,9.741,9.773,9.927,9.944,9.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.058,0.128,0.185,0.204,0.244,0.337,0.622,0.661,0.731,0.774,0.824,0.91,0.942,1.044,1.101,1.134,1.25,1.3,1.326,1.385,1.56,1.606,1.653,1.708,1.773,2.008,2.089,2.211,2.242,2.297,2.398,2.521,2.541,2.587,2.623,2.674,2.729,2.761,2.844,3.002,3.06,3.102,3.138,3.175,3.204,3.269,3.324,3.357,3.469,3.513,3.54,3.624,3.707,3.812,3.842,3.935,3.98,4.043,4.287,4.308,4.517,4.624,4.665,4.798,4.825,4.896,4.992,5.039,5.15,5.177,5.19,5.219,5.253,5.338,5.384,5.465,5.619,5.637,5.839,5.936,5.99,6.025,6.081,6.104,6.129,6.159,6.205,6.279,6.656,6.68,6.707,6.753,6.785,6.833,6.892,6.932,6.99,7.045,7.126,7.233,7.278,7.296,7.333,7.36,7.427,7.519,7.567,7.592,7.639,7.719,7.779,7.959,7.989,8.042,8.086,8.122,8.177,8.292,8.334,8.359,8.392,8.53,8.579,8.862,8.898,9.072,9.171,9.257,9.336,9.384,9.451,9.473,9.532,9.588,9.617,9.679,9.714,9.854,9.881,9.938,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.126,0.239,0.259,0.34,0.554,0.568,0.74,0.777,0.834,0.86,0.888,0.96,0.994,1.024,1.09,1.231,1.246,1.299,1.371,1.397,1.424,1.548,1.643,1.666,1.696,1.742,1.791,1.832,1.984,2.129,2.164,2.24,2.37,2.43,2.497,2.529,2.547,2.561,2.651,2.681,2.765,2.828,2.891,2.975,3.04,3.124,3.206,3.293,3.399,3.453,3.494,3.568,3.639,3.681,3.947,4.079,4.14,4.17,4.206,4.251,4.301,4.344,4.373,4.416,4.458,4.479,4.524,4.569,4.605,4.629,4.684,4.71,4.72,4.802,4.825,4.863,4.907,4.991,5.067,5.14,5.161,5.246,5.271,5.346,5.421,5.436,5.559,5.644,5.675,5.717,5.768,5.864,5.945,5.985,6.023,6.175,6.228,6.287,6.375,6.464,6.625,6.647,6.687,6.719,6.781,6.812,6.891,6.965,6.988,7.024,7.054,7.076,7.112,7.219,7.262,7.299,7.352,7.372,7.483,7.514,7.538,7.583,7.608,7.653,7.761,7.822,7.869,7.95,8.005,8.111,8.177,8.246,8.293,8.48,8.573,8.642,8.696,8.718,8.879,8.925,8.973,9.068,9.098,9.124,9.207,9.287,9.36,9.392,9.419,9.454,9.691,9.715,9.837,9.87,9.99
