0.043,0.231,0.304,0.404,0.474,0.558,0.622,0.7,0.757,0.786,0.807,0.868,0.886,0.91,1.091,1.13,1.169,1.195,1.232,1.256,1.299,1.389,1.488,1.653,1.686,1.815,2.011,2.162,2.223,2.258,2.336,2.383,2.465,2.496,2.553,2.715,2.725,2.803,2.941,2.959,3.064,3.125,3.183,3.305,3.336,3.389,3.577,3.708,3.808,3.844,3.891,3.948,4.008,4.078,4.112,4.18,4.454,4.619,4.707,4.75,4.781,4.827,4.882,4.902,5.031,5.05,5.107,5.155,5.205,5.336,5.385,5.423,5.458,5.474,5.562,5.581,5.62,5.698,5.719,5.738,5.776,5.843,6.088,6.185,6.228,6.294,6.313,6.355,6.41,6.493,6.679,6.721,6.852,6.933,7.077,7.092,7.238,7.29,7.391,7.6,7.863,7.938,7.977,8.145,8.167,8.304,8.326,8.384,8.465,8.534,8.561,8.604,8.65,8.744,8.847,8.874,8.933,8.979,9.028,9.054,9.09,9.158,9.179,9.338,9.44,9.467,9.54,9.642,9.716,9.743,9.825,9.875,9.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.113,0.246,0.379,0.427,0.464,0.539,0.575,0.734,0.764,0.819,0.914,1.004,1.064,1.142,1.207,1.292,1.535,1.61,1.72,1.758,1.784,1.974,2.013,2.041,2.13,2.239,2.294,2.388,2.554,2.667,2.787,2.841,2.965,2.99,3.109,3.249,3.486,3.581,3.691,3.759,3.838,3.923,3.941,3.969,4.006,4.053,4.081,4.126,4.179,4.21,4.259,4.386,4.491,4.53,4.542,4.583,4.607,4.635,4.652,4.705,4.74,4.823,4.852,4.961,4.998,5.029,5.047,5.072,5.107,5.127,5.167,5.201,5.221,5.278,5.676,5.746,5.977,6.043,6.209,6.374,6.411,6.451,6.612,6.664,6.7,6.814,6.865,7.025,7.142,7.196,7.261,7.312,7.324,7.401,7.456,7.77,7.802,7.857,7.875,7.905,7.973,8.028,8.079,8.103,8.13,8.161,8.178,8.222,8.255,8.291,8.398,8.569,8.597,8.617,8.643,8.682,8.739,8.779,8.831,8.888,8.909,9.008,9.041,9.13,9.169,9.212,9.249,9.266,9.337,9.358,9.375,9.409,9.44,9.461,9.508,9.598,9.63,9.673,9.707,9.743,9.773,9.825,9.919,9.974,9.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026,0.066,0.111,0.347,0.494,0.519,0.554,0.584,0.605,0.656,0.736,0.845,0.903,0.967,0.99,1.042,1.107,1.126,1.197,1.26,1.297,1.316,1.354,1.399,1.418,1.447,1.481,1.574,1.626,1.66,1.741,1.85,1.919,1.957,1.997,2.06,2.087,2.119,2.144,2.166,2.206,2.226,2.259,2.301,2.343,2.415,2.486,2.575,2.654,2.691,2.784,2.844,2.878,3.065,3.149,3.229,3.249,3.284,3.365,3.46,3.571,3.608,3.675,3.737,3.778,3.8,3.897,3.969,4.019,4.048,4.08,4.177,4.208,4.265,4.31,4.371,4.421,4.47,4.53,4.562,4.611,4.655,4.692,4.74,4.788,4.932,4.953,5.022,5.048,5.124,5.141,5.166,5.208,5.281,5.341,5.479,5.56,5.597,5.66,5.714,5.739,5.867,5.91,6.039,6.077,6.167,6.286,6.323,6.359,6.453,6.533,6.584,6.647,6.701,6.985,7.049,7.201,7.272,7.326,7.373,7.5,7.595,7.637,7.796,7.851,7.89,7.966,8.084,8.236,8.257,8.358,8.403,8.474,8.558,8.63,8.721,8.77,8.881,8.899,8.964,9.058,9.08,9.167,9.291,9.392,9.42,9.527,9.619,9.831,9.866,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.059,0.17,0.19,0.243,0.271,0.322,0.347,0.363,0.448,0.507,0.567,0.643,0.758,0.86,0.91,0.992,1.009,1.037,1.138,1.163,1.219,1.263,1.308,1.335,1.421,1.448,1.508,1.537,1.561,1.573,1.634,1.66,1.689,1.714,1.831,1.845,1.886,1.969,2.014,2.039,2.105,2.121,2.179,2.199,2.239,2.336,2.349,2.464,2.515,2.591,2.772,2.943,3.053,3.088,3.137,3.226,3.241,3.308,3.373,3.511,3.622,3.682,3.78,3.823,3.9,3.953,4.005,4.029,4.052,4.365,4.45,4.471,4.549,4.605,4.662,4.714,4.742,4.769,4.788,4.891,4.921,4.975,4.997,5.073,5.179,5.242,5.264,5.338,5.462,5.499,5.544,5.593,5.66,5.706,5.731,5.76,5.798,5.827,5.874,5.91,5.941,6.041,6.134,6.286,6.359,6.447,6.513,6.547,6.636,6.765,7.008,7.183,7.453,7.835,7.899,7.937,7.985,8.011,8.274,8.425,8.473,8.495,8.528,8.547,8.65,8.761,8.866,8.982,9.044,9.066,9.084,9.142,9.157,9.285,9.365,9.392,9.425,9.55,9.576,9.621,9.648,9.677,9.75,9.89,9.932,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.13,0.187,0.264,0.448,0.515,0.69,0.782,0.807,0.873,0.893,0.923,1.025,1.118,1.18,1.211,1.229,1.325,1.401,1.439,1.473,1.499,1.542,1.682,1.771,1.817,1.855,1.895,1.948,1.993,2.02,2.142,2.287,2.499,2.595,2.623,2.695,2.713,2.8,3.019,3.192,3.288,3.316,3.616,3.78,3.807,3.931,3.965,3.987,4.084,4.216,4.3,4.35,4.375,4.479,4.517,4.542,4.766,4.896,4.914,5.03,5.075,5.091,5.128,5.207,5.265,5.319,5.346,5.395,5.46,5.481,5.557,5.583,5.617,5.785,5.878,5.954,6.099,6.137,6.226,6.257,6.322,6.605,6.651,6.672,6.744,6.778,6.938,7.008,7.121,7.146,7.34,7.384,7.534,7.556,7.569,7.662,7.698,7.74,7.755,7.909,7.999,8.109,8.209,8.268,8.339,8.445,8.512,8.546,8.592,8.618,8.649,8.759,8.793,8.828,8.917,8.983,9.047,9.067,9.168,9.233,9.268,9.319,9.349,9.385,9.438,9.475,9.583,9.631,9.674,9.747,9.778,9.887,9.953,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.033,0.08,0.186,0.234,0.278,0.301,0.437,0.468,0.498,0.572,0.595,0.698,0.727,0.777,0.795,0.82,0.853,0.882,0.902,0.963,0.978,1.053,1.181,1.205,1.23,1.282,1.312,1.341,1.398,1.426,1.46,1.513,1.543,1.577,1.675,1.724,1.77,1.807,1.84,1.875,1.956,2.012,2.072,2.106,2.128,2.151,2.177,2.189,2.215,2.322,2.391,2.632,2.691,2.73,2.788,2.822,2.856,2.885,2.904,2.935,3.003,3.064,3.109,3.335,3.415,3.514,3.535,3.587,3.63,3.717,3.74,3.933,3.961,3.986,4.045,4.078,4.113,4.132,4.202,4.275,4.323,4.369,4.425,4.522,4.608,4.661,4.678,4.71,4.742,4.759,4.831,4.975,5.016,5.037,5.086,5.164,5.245,5.33,5.398,5.496,5.522,5.582,5.763,5.946,5.985,6.079,6.151,6.197,6.277,6.3,6.443,6.555,6.637,6.652,6.802,7.021,7.399,7.513,7.584,7.624,7.667,7.71,7.998,8.016,8.127,8.175,8.243,8.298,8.324,8.353,8.368,8.436,8.502,8.586,8.622,8.674,8.739,8.767,8.794,8.944,8.962,8.977,9.049,9.085,9.124,9.224,9.298,9.342,9.413,9.462,9.513,9.548,9.584,9.666,9.692,9.778,9.811,9.88,9.908
0.151,0.181,0.265,0.338,0.374,0.607,0.666,0.705,0.738,0.782,0.862,0.894,1.022,1.059,1.086,1.101,1.135,1.217,1.253,1.292,1.324,1.351,1.435,1.465,1.51,1.668,1.694,1.739,1.752,1.779,1.827,1.862,1.881,1.938,1.972,2.024,2.035,2.06,2.105,2.123,2.137,2.232,2.292,2.348,2.372,2.494,2.514,2.739,2.772,2.814,2.858,2.89,2.987,3.181,3.253,3.322,3.424,3.542,3.567,3.668,3.752,3.799,3.871,3.903,3.992,4.015,4.169,4.376,4.394,4.417,4.435,4.528,4.61,4.671,4.79,4.819,5.028,5.081,5.131,5.16,5.243,5.289,5.338,5.365,5.438,5.52,5.549,5.671,5.864,5.931,6.013,6.085,6.165,6.205,6.251,6.285,6.362,6.472,6.557,6.683,6.823,6.888,6.977,7.021,7.061,7.093,7.18,7.233,7.314,7.384,7.408,7.496,7.564,7.704,7.78,8.02,8.063,8.103,8.141,8.165,8.194,8.222,8.245,8.353,8.415,8.481,8.569,8.653,8.765,8.899,8.986,9.071,9.114,9.142,9.225,9.239,9.275,9.368,9.429,9.492,9.535,9.602,9.639,9.667,9.688,9.744,9.795,9.91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.109,0.124,0.235,0.3,0.336,0.629,0.662,0.77,0.834,0.894,0.978,1.092,1.121,1.194,1.224,1.318,1.357,1.379,1.393,1.43,1.647,1.695,1.742,1.847,1.952,1.979,2.019,2.109,2.215,2.411,2.441,2.644,2.713,2.859,2.904,3.077,3.202,3.26,3.303,3.484,3.515,3.71,3.754,3.882,3.953,4.051,4.114,4.349,4.443,4.465,4.496,4.515,4.592,4.62,4.647,4.675,4.72,4.743,4.785,4.927,4.968,4.983,5.016,5.142,5.249,5.297,5.331,5.364,5.385,5.425,5.548,5.594,5.621,5.639,5.688,5.76,5.839,6.033,6.066,6.087,6.117,6.151,6.207,6.299,6.426,6.548,6.598,6.709,6.76,6.788,6.869,6.955,7.081,7.24,7.264,7.306,7.386,7.414,7.499,7.546,7.662,7.683,7.701,7.744,7.792,7.888,7.961,8.064,8.102,8.125,8.168,8.24,8.255,8.299,8.331,8.448,8.511,8.756,8.815,8.913,8.961,8.976,9.026,9.07,9.123,9.189,9.266,9.287,9.347,9.404,9.438,9.548,9.6,9.725,9.798,9.917,9.944,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.084,0.151,0.192,0.226,0.247,0.293,0.324,0.362,0.383,0.456,0.492,0.522,0.776,0.794,0.821,0.906,0.964,1.058,1.102,1.169,1.226,1.293,1.36,1.399,1.512,1.565,1.594,1.644,1.688,1.755,1.808,1.915,1.978,2.0,2.11,2.177,2.217,2.276,2.436,2.558,2.754,2.814,2.971,2.997,3.073,3.135,3.437,3.677,3.809,4.075,4.1,4.161,4.21,4.265,4.307,4.327,4.413,4.475,4.5,4.601,4.655,4.675,4.73,4.76,4.851,4.936,4.955,5.092,5.239,5.314,5.355,5.401,5.526,5.552,5.584,5.607,5.677,5.726,5.745,5.798,5.829,5.871,5.904,5.983,6.033,6.075,6.112,6.127,6.257,6.417,6.484,6.547,6.626,6.665,6.711,6.815,6.973,7.142,7.223,7.367,7.473,7.517,7.603,7.654,7.7,7.783,7.843,7.856,7.94,8.001,8.096,8.143,8.206,8.241,8.293,8.305,8.34,8.517,8.564,8.61,8.644,8.674,8.731,8.824,8.873,8.911,8.948,8.971,9.034,9.183,9.209,9.274,9.32,9.342,9.411,9.465,9.494,9.567,9.614,9.636,9.697,9.767,9.788,9.816,9.927,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.121,0.178,0.214,0.246,0.447,0.537,0.584,0.61,0.761,0.813,0.878,0.899,0.918,0.978,1.061,1.087,1.142,1.2,1.292,1.438,1.49,1.519,1.567,1.633,1.718,1.805,1.857,1.961,2.04,2.141,2.48,2.562,2.693,2.799,3.012,3.052,3.149,3.181,3.239,3.411,3.459,3.61,3.848,3.916,4.018,4.063,4.091,4.177,4.264,4.463,4.507,4.608,4.669,4.772,4.816,4.881,4.925,4.994,5.021,5.098,5.217,5.258,5.292,5.394,5.421,5.475,5.549,5.579,5.608,5.699,5.756,5.94,6.119,6.233,6.31,6.35,6.422,6.531,6.548,6.594,6.617,6.651,6.819,6.872,6.914,7.011,7.048,7.197,7.341,7.489,7.578,7.826,8.0,8.026,8.094,8.115,8.146,8.198,8.234,8.439,8.604,8.678,8.767,8.803,8.838,8.919,8.937,8.971,9.093,9.19,9.301,9.362,9.429,9.457,9.587,9.642,9.676,9.749,9.807,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.026,0.057,0.147,0.197,0.278,0.309,0.438,0.473,0.508,0.546,0.594,0.619,0.658,0.684,0.729,0.787,0.957,1.003,1.113,1.18,1.2,1.228,1.247,1.297,1.414,1.445,1.472,1.495,1.581,1.674,1.701,1.837,1.875,1.987,2.146,2.223,2.252,2.275,2.328,2.349,2.388,2.465,2.482,2.571,2.62,2.788,2.832,2.86,2.897,3.044,3.079,3.243,3.3,3.353,3.467,3.5,3.532,3.709,3.753,3.824,3.876,3.975,4.014,4.057,4.207,4.399,4.486,4.649,4.703,4.761,4.825,4.913,5.015,5.071,5.089,5.144,5.228,5.276,5.332,5.357,5.41,5.443,5.494,5.522,5.603,5.736,5.767,5.819,6.008,6.178,6.216,6.439,6.471,6.509,6.532,6.712,6.735,6.833,6.91,6.965,7.068,7.165,7.302,7.45,7.525,7.608,7.644,7.77,7.864,8.05,8.131,8.177,8.213,8.502,8.569,8.633,8.721,8.812,8.942,8.981,9.019,9.036,9.074,9.106,9.16,9.199,9.268,9.347,9.375,9.455,9.532,9.604,9.654,9.729,9.781,9.81,9.863,9.904,9.947,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.208,0.254,0.284,0.326,0.369,0.434,0.493,0.566,0.66,0.687,0.715,0.747,0.918,0.946,0.973,1.068,1.092,1.129,1.202,1.258,1.338,1.355,1.415,1.477,1.513,1.599,1.713,1.746,1.782,1.801,1.821,1.847,1.891,2.135,2.22,2.261,2.291,2.321,2.565,2.65,2.741,2.784,2.833,2.906,2.947,3.03,3.042,3.066,3.158,3.198,3.244,3.349,3.434,3.506,3.607,3.652,3.766,3.917,3.965,4.005,4.018,4.05,4.091,4.164,4.182,4.274,4.295,4.362,4.419,4.515,4.625,4.685,4.719,4.79,4.844,4.999,5.044,5.101,5.226,5.334,5.373,5.383,5.42,5.457,5.492,5.533,5.625,5.789,5.884,5.929,5.976,6.043,6.161,6.194,6.234,6.427,6.612,6.646,6.687,6.816,6.877,6.935,6.965,7.051,7.16,7.258,7.41,7.497,7.522,7.577,7.636,7.75,7.972,8.014,8.052,8.166,8.241,8.259,8.366,8.447,8.498,8.57,8.598,8.661,8.7,8.735,8.781,8.868,8.945,9.09,9.114,9.154,9.185,9.234,9.259,9.325,9.367,9.409,9.463,9.492,9.534,9.618,9.748,9.793,9.846,9.911,9.945,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
