0.059,0.078,0.297,0.325,0.396,0.432,0.564,0.614,0.65,0.718,0.75,0.778,0.829,0.918,0.947,0.974,1.061,1.08,1.144,1.192,1.224,1.33,1.408,1.499,1.573,1.696,1.743,1.857,1.877,1.907,1.966,2.009,2.064,2.16,2.37,2.453,2.485,2.534,2.605,2.649,2.668,2.691,2.769,2.796,2.942,2.987,3.07,3.164,3.201,3.233,3.325,3.381,3.475,3.79,3.83,3.912,3.929,4.004,4.054,4.119,4.19,4.228,4.249,4.307,4.376,4.41,4.436,4.549,4.592,4.655,4.684,4.762,4.781,4.801,5.122,5.169,5.255,5.375,5.424,5.496,5.638,5.718,5.749,5.768,5.805,5.859,5.954,6.056,6.142,6.189,6.225,6.405,6.506,6.784,6.86,6.904,7.167,7.199,7.29,7.394,7.435,7.477,7.527,7.555,7.673,7.879,7.892,8.016,8.108,8.155,8.176,8.221,8.308,8.39,8.445,8.468,8.51,8.617,8.647,8.695,8.832,8.876,8.907,8.933,8.95,8.976,9.071,9.127,9.238,9.327,9.365,9.408,9.422,9.48,9.502,9.523,9.546,9.604,9.655,9.842,9.896,9.921,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.219,0.253,0.368,0.42,0.442,0.549,0.598,0.734,0.8,0.849,1.05,1.107,1.154,1.167,1.195,1.264,1.328,1.364,1.488,1.525,1.564,1.736,1.761,1.775,1.797,1.818,1.886,2.032,2.219,2.238,2.277,2.308,2.379,2.398,2.531,2.649,2.716,2.785,2.845,2.897,3.039,3.161,3.234,3.257,3.307,3.343,3.415,3.452,3.528,3.578,3.613,3.637,3.684,3.737,3.793,3.82,3.936,3.962,4.076,4.126,4.154,4.172,4.266,4.3,4.33,4.405,4.527,4.614,4.724,4.758,4.882,4.991,5.029,5.051,5.135,5.199,5.218,5.301,5.374,5.413,5.547,5.6,5.658,5.674,5.717,5.736,5.765,5.784,6.016,6.083,6.111,6.276,6.351,6.448,6.464,6.678,6.815,6.885,6.966,7.067,7.148,7.192,7.269,7.383,7.547,7.788,7.893,7.925,8.065,8.086,8.222,8.242,8.276,8.3,8.315,8.367,8.392,8.433,8.465,8.499,8.524,8.542,8.643,8.669,8.769,8.793,8.894,8.912,8.978,9.039,9.1,9.131,9.315,9.352,9.404,9.548,9.581,9.631,9.826,9.884,9.93,9.958,9.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.094,0.191,0.238,0.261,0.292,0.362,0.391,0.421,0.445,0.514,0.572,0.612,0.653,0.675,0.7,0.782,0.799,0.908,1.015,1.154,1.22,1.24,1.293,1.456,1.525,1.566,1.588,1.69,1.723,1.794,1.879,1.93,1.995,2.204,2.297,2.385,2.459,2.497,2.569,2.588,2.646,2.713,2.784,2.977,3.021,3.144,3.36,3.525,3.721,3.737,3.915,3.96,4.013,4.174,4.211,4.278,4.341,4.392,4.443,4.57,4.633,4.662,4.701,4.818,4.883,4.942,4.969,5.059,5.076,5.092,5.213,5.235,5.374,5.482,5.549,5.691,5.902,5.965,5.999,6.128,6.199,6.209,6.238,6.274,6.378,6.456,6.511,6.71,6.746,6.805,7.217,7.307,7.359,7.418,7.534,7.563,7.675,7.734,7.786,7.86,7.927,7.982,8.114,8.161,8.211,8.311,8.397,8.421,8.471,8.518,8.6,8.696,8.737,8.868,8.936,9.005,9.062,9.217,9.25,9.295,9.398,9.42,9.456,9.493,9.59,9.618,9.678,9.695,9.752,9.782,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.104,0.128,0.191,0.233,0.292,0.313,0.386,0.416,0.456,0.6,0.63,0.682,0.741,0.762,0.806,0.841,0.926,0.956,1.039,1.168,1.211,1.265,1.31,1.337,1.386,1.435,1.481,1.51,1.559,1.603,1.643,1.695,1.752,1.818,1.876,1.942,2.171,2.287,2.408,2.487,2.511,2.553,2.66,2.73,2.829,2.88,3.016,3.278,3.348,3.406,3.488,3.525,3.58,3.603,3.717,3.831,3.894,4.095,4.11,4.128,4.146,4.202,4.291,4.543,4.6,4.742,4.799,4.834,4.859,4.921,4.957,4.987,5.013,5.077,5.135,5.241,5.383,5.408,5.491,5.533,5.63,5.752,5.946,6.057,6.085,6.119,6.14,6.213,6.246,6.287,6.345,6.651,6.699,6.728,6.927,6.965,6.994,7.113,7.156,7.175,7.285,7.37,7.414,7.553,7.588,7.645,7.687,7.721,7.804,7.849,7.905,8.116,8.239,8.373,8.413,8.454,8.498,8.568,8.616,8.777,8.883,8.911,9.019,9.037,9.218,9.251,9.323,9.406,9.55,9.665,9.692,9.745,9.766,9.836,9.865,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.117,0.188,0.259,0.328,0.362,0.444,0.467,0.496,0.56,0.588,0.63,0.657,0.673,0.749,0.846,0.869,0.92,0.991,1.015,1.053,1.143,1.215,1.368,1.403,1.442,1.488,1.52,1.566,1.618,1.702,1.842,1.888,1.926,2.037,2.131,2.163,2.207,2.287,2.324,2.348,2.573,2.604,2.718,2.773,2.885,2.964,3.065,3.151,3.389,3.474,3.495,3.519,3.566,3.673,3.83,3.92,3.953,4.006,4.038,4.077,4.133,4.258,4.314,4.34,4.407,4.459,4.579,4.611,4.638,4.712,4.755,4.782,4.979,5.031,5.068,5.153,5.201,5.288,5.331,5.402,5.431,5.52,5.583,5.669,5.849,5.874,5.921,5.972,6.064,6.092,6.11,6.135,6.282,6.311,6.36,6.617,6.738,6.817,6.83,6.94,7.077,7.149,7.202,7.364,7.631,7.726,7.838,7.881,7.923,7.997,8.142,8.229,8.241,8.4,8.439,8.458,8.532,8.555,8.681,8.707,8.73,8.747,8.781,8.858,8.924,8.976,9.056,9.165,9.18,9.236,9.291,9.342,9.41,9.444,9.47,9.5,9.543,9.587,9.613,9.644,9.7,9.837,9.864,9.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.081,0.153,0.175,0.23,0.29,0.317,0.349,0.427,0.473,0.51,0.531,0.615,0.643,0.672,0.777,0.804,0.839,0.866,0.887,0.984,1.032,1.052,1.148,1.187,1.211,1.246,1.269,1.28,1.312,1.355,1.415,1.453,1.475,1.495,1.53,1.636,1.663,1.786,1.981,2.208,2.319,2.343,2.443,2.54,2.607,2.679,2.786,2.899,2.961,3.022,3.162,3.185,3.257,3.348,3.381,3.422,3.482,3.57,3.639,3.692,3.741,3.885,3.988,4.06,4.09,4.171,4.227,4.275,4.459,4.541,4.577,4.651,4.688,4.717,4.769,4.807,4.854,4.877,4.909,4.993,5.039,5.149,5.17,5.288,5.303,5.328,5.388,5.423,5.479,5.583,5.658,5.749,5.873,5.953,6.125,6.18,6.217,6.295,6.413,6.651,6.712,6.799,6.856,6.931,7.094,7.18,7.257,7.321,7.348,7.385,7.406,7.733,7.798,7.874,7.896,8.033,8.083,8.133,8.175,8.28,8.304,8.39,8.407,8.456,8.517,8.575,8.591,8.634,8.713,8.754,8.833,8.883,8.979,9.034,9.084,9.144,9.206,9.262,9.294,9.37,9.406,9.438,9.479,9.599,9.625,9.741,9.827,9.92,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.155,0.229,0.262,0.309,0.407,0.463,0.513,0.602,0.641,0.685,0.712,0.765,0.866,0.954,1.143,1.199,1.223,1.552,1.608,1.658,1.693,1.718,1.773,1.818,1.878,1.911,1.941,1.991,2.045,2.073,2.24,2.28,2.6,2.63,2.735,2.785,2.824,2.904,3.021,3.238,3.288,3.373,3.406,3.538,3.651,3.761,3.829,3.863,3.892,4.008,4.085,4.12,4.21,4.244,4.314,4.433,4.462,4.519,4.57,4.633,4.659,4.754,4.786,4.839,4.916,5.015,5.058,5.112,5.329,5.39,5.405,5.62,5.664,5.7,5.735,5.83,5.872,5.905,6.042,6.177,6.251,6.399,6.598,6.623,6.644,6.841,7.162,7.202,7.226,7.583,7.804,7.917,7.963,8.05,8.093,8.196,8.319,8.404,8.442,8.474,8.524,8.62,8.688,8.748,8.865,8.899,8.976,9.006,9.073,9.147,9.223,9.265,9.291,9.316,9.372,9.421,9.445,9.525,9.626,9.705,9.76,9.819,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.063,0.115,0.345,0.538,0.669,0.77,0.89,0.935,0.964,0.987,1.173,1.233,1.253,1.288,1.316,1.437,1.479,1.537,1.608,1.636,1.691,1.754,1.819,1.862,2.016,2.062,2.152,2.252,2.302,2.375,2.496,2.625,2.801,2.914,2.938,3.041,3.078,3.147,3.223,3.4,3.591,3.655,3.696,3.761,3.849,3.954,4.107,4.19,4.226,4.256,4.364,4.401,4.452,4.583,4.619,4.645,4.703,4.766,4.802,4.844,4.881,4.945,4.988,5.024,5.075,5.139,5.157,5.242,5.276,5.326,5.355,5.443,5.517,5.682,5.77,5.956,5.979,6.001,6.282,6.332,6.366,6.421,6.442,6.471,6.498,6.555,6.602,6.644,6.724,6.777,6.815,6.928,6.946,7.032,7.176,7.256,7.297,7.435,7.46,7.535,7.63,7.712,7.841,7.914,7.954,8.013,8.081,8.188,8.204,8.213,8.295,8.355,8.391,8.442,8.564,8.593,8.634,8.687,8.726,8.759,8.786,8.874,8.895,9.006,9.079,9.146,9.22,9.298,9.339,9.437,9.541,9.631,9.665,9.707,9.784,9.838,9.871,9.91,9.947,9.963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.087,0.122,0.209,0.252,0.313,0.383,0.426,0.474,0.494,0.528,0.566,0.599,0.663,0.731,0.773,0.797,0.854,0.894,0.91,0.955,1.003,1.047,1.086,1.163,1.195,1.235,1.28,1.354,1.434,1.517,1.61,1.652,1.686,1.813,1.901,1.929,1.961,1.985,2.034,2.065,2.09,2.134,2.204,2.321,2.359,2.407,2.454,2.491,2.506,2.538,2.617,2.681,2.756,2.82,2.879,2.931,3.052,3.098,3.126,3.261,3.301,3.343,3.371,3.606,3.65,3.743,3.766,3.969,4.124,4.297,4.324,4.355,4.436,4.454,4.544,4.661,4.679,4.742,4.771,4.862,4.912,4.937,5.004,5.045,5.094,5.194,5.244,5.259,5.296,5.392,5.422,5.544,5.74,5.751,5.808,5.866,5.939,6.046,6.088,6.187,6.212,6.328,6.374,6.473,6.611,6.651,6.678,6.897,6.965,7.026,7.08,7.097,7.141,7.17,7.244,7.378,7.404,7.512,7.547,7.631,7.661,7.716,7.836,7.904,7.993,8.04,8.174,8.249,8.289,8.394,8.437,8.508,8.536,8.56,8.644,8.734,8.788,8.809,8.85,8.891,8.939,9.002,9.041,9.093,9.112,9.138,9.174,9.232,9.28,9.305,9.373,9.456,9.484,9.509,9.536,9.561,9.605,9.687,9.836,9.86,9.902,9.93,9.984,nan,nan,nan,nan,nan,nan,nan,nan
0.139,0.391,0.417,0.465,0.491,0.509,0.54,0.585,0.621,0.655,0.737,0.823,0.855,0.954,1.038,1.07,1.123,1.198,1.264,1.281,1.302,1.349,1.508,1.562,1.595,1.658,1.71,1.768,1.941,1.988,2.099,2.117,2.247,2.475,2.617,2.647,2.808,2.871,3.052,3.101,3.123,3.197,3.217,3.274,3.299,3.36,3.477,3.629,3.725,3.76,3.786,3.821,3.866,4.008,4.143,4.207,4.253,4.299,4.36,4.501,4.545,4.574,4.626,4.665,4.708,4.799,4.828,4.963,4.983,5.054,5.072,5.125,5.177,5.216,5.261,5.31,5.338,5.372,5.443,5.547,5.597,5.628,5.649,5.713,5.744,5.765,5.792,5.819,5.979,6.079,6.104,6.14,6.202,6.346,6.522,6.761,6.797,6.827,6.881,7.117,7.31,7.385,7.556,7.783,7.809,7.834,7.877,8.151,8.188,8.216,8.255,8.332,8.386,8.43,8.555,8.571,8.618,8.679,8.845,8.894,8.926,8.957,9.033,9.1,9.126,9.141,9.16,9.24,9.279,9.322,9.345,9.461,9.492,9.521,9.573,9.621,9.657,9.796,9.831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.127,0.225,0.287,0.316,0.371,0.547,0.574,0.605,0.641,0.663,0.692,0.759,0.814,0.893,0.923,0.989,1.1,1.115,1.149,1.213,1.264,1.307,1.36,1.393,1.422,1.446,1.486,1.511,1.551,1.638,1.674,1.739,1.761,1.909,2.007,2.179,2.297,2.509,2.578,2.837,2.904,3.045,3.124,3.329,3.438,3.462,3.486,3.563,3.588,3.622,3.706,3.763,3.824,3.843,3.893,4.047,4.108,4.127,4.141,4.189,4.228,4.268,4.292,4.365,4.406,4.429,4.466,4.535,4.593,4.669,4.701,4.747,4.798,4.878,4.892,4.944,4.991,5.028,5.127,5.169,5.258,5.315,5.382,5.494,5.515,5.53,5.565,5.604,5.623,5.707,5.737,5.766,5.839,5.916,5.949,5.994,6.109,6.172,6.254,6.28,6.338,6.406,6.485,6.52,6.587,6.664,6.831,6.852,6.933,6.979,7.004,7.182,7.205,7.399,7.437,7.485,7.515,7.537,7.562,7.646,7.705,7.745,7.822,7.862,7.942,8.068,8.137,8.173,8.194,8.217,8.254,8.283,8.317,8.396,8.464,8.511,8.537,8.566,8.639,8.724,8.739,8.821,8.904,8.959,9.073,9.155,9.21,9.329,9.381,9.412,9.433,9.557,9.724,9.808,9.843,9.873,9.936,9.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.125,0.16,0.216,0.368,0.549,0.668,0.726,0.756,0.804,0.913,0.949,0.978,1.063,1.11,1.149,1.259,1.284,1.425,1.593,1.655,1.711,1.734,1.789,1.864,1.894,2.06,2.083,2.174,2.257,2.301,2.38,2.471,2.49,2.523,2.711,2.831,2.908,2.987,3.121,3.163,3.297,3.363,3.445,3.594,3.657,3.717,3.752,3.876,3.929,3.958,3.983,4.093,4.118,4.225,4.318,4.331,4.373,4.436,4.464,4.552,4.569,4.599,4.651,4.691,4.719,4.789,4.816,4.943,5.062,5.101,5.178,5.236,5.338,5.366,5.465,5.518,5.683,5.807,5.839,5.916,5.96,5.984,6.018,6.11,6.203,6.355,6.385,6.468,6.61,6.764,6.778,6.843,6.884,6.969,7.009,7.048,7.088,7.14,7.214,7.406,7.489,7.734,7.772,7.809,7.99,8.092,8.14,8.194,8.285,8.424,8.473,8.577,8.607,8.718,8.807,8.833,8.892,8.911,9.093,9.193,9.256,9.376,9.403,9.428,9.551,9.717,9.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.117,0.167,0.331,0.381,0.558,0.61,0.634,0.659,0.684,0.707,0.837,0.869,0.926,0.971,1.022,1.046,1.082,1.107,1.156,1.182,1.213,1.264,1.306,1.334,1.354,1.425,1.447,1.546,1.58,1.611,1.703,1.78,1.806,1.846,1.99,2.01,2.068,2.107,2.23,2.287,2.419,2.549,2.744,2.979,3.138,3.261,3.348,3.578,3.678,3.767,3.878,4.145,4.251,4.292,4.322,4.353,4.371,4.541,4.559,4.632,4.713,4.786,4.859,4.887,4.937,4.953,5.002,5.069,5.159,5.203,5.232,5.265,5.372,5.486,5.519,5.623,5.688,5.723,5.785,5.824,5.918,5.936,5.961,6.009,6.098,6.172,6.21,6.344,6.433,6.463,6.523,6.594,6.727,6.778,6.866,6.96,6.999,7.149,7.178,7.211,7.308,7.403,7.449,7.57,7.65,7.691,7.784,7.847,7.904,7.928,7.955,8.012,8.047,8.085,8.115,8.166,8.2,8.232,8.254,8.267,8.321,8.372,8.401,8.545,8.577,8.754,8.822,8.843,8.869,8.89,8.988,9.022,9.122,9.182,9.27,9.454,9.464,9.482,9.531,9.56,9.721,9.743,9.802,9.819,9.837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.122,0.156,0.2,0.34,0.371,0.435,0.563,0.61,0.684,0.722,0.742,0.824,0.86,0.876,0.902,0.934,0.976,1.066,1.11,1.134,1.159,1.189,1.221,1.278,1.308,1.328,1.489,1.515,1.544,1.609,1.657,1.699,1.908,2.036,2.133,2.2,2.222,2.298,2.416,2.667,2.692,2.749,2.867,3.144,3.194,3.276,3.316,3.414,3.543,3.581,3.698,3.72,3.739,3.782,3.896,4.025,4.073,4.121,4.256,4.31,4.334,4.376,4.433,4.56,4.608,4.662,4.699,4.77,4.789,4.877,4.915,4.941,5.062,5.102,5.117,5.153,5.18,5.203,5.241,5.309,5.344,5.448,5.462,5.503,5.563,5.666,5.691,5.759,5.863,5.918,5.953,5.998,6.085,6.137,6.198,6.307,6.366,6.413,6.439,6.494,6.589,6.65,6.973,7.008,7.119,7.147,7.199,7.266,7.33,7.448,7.534,7.555,7.64,7.841,7.955,7.987,8.117,8.21,8.34,8.373,8.451,8.634,8.66,8.711,8.797,8.848,8.942,9.014,9.055,9.077,9.094,9.145,9.244,9.333,9.366,9.504,9.557,9.578,9.615,9.668,9.787,9.804,9.848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.209,0.227,0.253,0.281,0.312,0.347,0.405,0.442,0.468,0.549,0.644,0.666,0.788,0.818,0.89,0.953,1.014,1.061,1.1,1.213,1.255,1.297,1.351,1.419,1.464,1.568,1.697,1.808,1.918,2.096,2.116,2.227,2.314,2.357,2.383,2.448,2.542,2.591,2.785,2.893,3.022,3.102,3.121,3.215,3.266,3.368,3.394,3.631,3.712,3.752,3.932,3.959,4.02,4.04,4.141,4.198,4.225,4.256,4.285,4.314,4.427,4.452,4.49,4.543,4.56,4.602,4.621,4.744,4.777,4.809,4.844,4.869,4.946,4.989,5.034,5.345,5.402,5.482,5.511,5.641,5.693,5.736,5.771,5.839,5.93,5.962,6.033,6.181,6.207,6.553,6.735,6.81,6.881,6.909,7.147,7.265,7.336,7.487,7.539,7.633,7.661,7.788,7.823,7.872,7.98,8.014,8.035,8.129,8.141,8.171,8.234,8.302,8.373,8.477,8.572,8.586,8.617,8.644,8.681,8.702,8.792,8.836,8.874,8.903,8.931,8.965,9.077,9.134,9.165,9.231,9.251,9.278,9.362,9.425,9.467,9.563,9.625,9.656,9.684,9.754,9.773,9.865,9.929,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.096,0.182,0.233,0.256,0.311,0.393,0.43,0.489,0.509,0.659,0.685,0.71,0.737,0.75,0.842,0.922,0.95,1.041,1.067,1.112,1.166,1.199,1.303,1.366,1.423,1.519,1.569,1.601,1.648,1.693,1.723,1.784,1.875,1.912,1.929,1.947,2.042,2.089,2.129,2.302,2.425,2.461,2.524,2.555,2.67,2.71,2.74,3.086,3.335,3.393,3.496,3.566,3.61,3.745,3.8,3.952,4.016,4.097,4.176,4.225,4.294,4.332,4.462,4.527,4.557,4.633,4.693,4.72,4.794,4.842,4.971,5.047,5.088,5.121,5.146,5.178,5.201,5.227,5.257,5.451,5.49,5.535,5.561,5.582,5.602,5.712,5.74,5.784,5.808,5.932,6.093,6.144,6.191,6.25,6.302,6.355,6.39,6.444,6.537,6.608,6.732,6.765,6.828,6.938,7.0,7.044,7.202,7.303,7.351,7.452,7.494,7.623,7.635,7.705,7.759,7.865,7.884,7.91,7.926,8.005,8.115,8.276,8.362,8.472,8.578,8.597,8.633,8.806,8.895,8.97,9.001,9.092,9.12,9.191,9.273,9.301,9.316,9.56,9.596,9.652,9.729,9.853,9.881,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.13,0.19,0.223,0.292,0.319,0.388,0.559,0.62,0.669,0.717,0.838,0.869,0.91,0.943,1.11,1.213,1.29,1.309,1.345,1.364,1.409,1.498,1.566,1.61,1.66,1.69,1.804,1.867,1.955,1.98,2.044,2.094,2.197,2.256,2.293,2.334,2.414,2.451,2.654,2.806,2.872,2.9,2.942,3.107,3.135,3.175,3.382,3.533,3.59,3.647,3.772,3.822,3.895,3.918,3.961,4.021,4.073,4.148,4.262,4.292,4.364,4.527,4.597,4.618,4.664,4.715,4.773,4.824,4.841,4.895,4.916,4.945,4.971,5.006,5.09,5.173,5.253,5.277,5.372,5.407,5.437,5.469,5.503,5.522,5.548,5.569,5.645,5.678,5.701,5.836,5.901,5.979,6.03,6.079,6.112,6.133,6.159,6.244,6.306,6.433,6.501,6.511,6.53,6.563,6.745,7.004,7.246,7.286,7.355,7.379,7.429,7.54,7.587,7.618,7.845,7.859,7.871,7.906,8.003,8.058,8.087,8.173,8.296,8.325,8.501,8.525,8.567,8.631,8.663,8.699,8.727,8.755,8.804,8.898,9.04,9.062,9.13,9.158,9.218,9.243,9.282,9.326,9.358,9.445,9.555,9.574,9.6,9.625,9.737,9.77,9.925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.141,0.169,0.277,0.306,0.355,0.479,0.616,0.648,0.744,0.833,0.853,0.883,0.943,0.988,1.017,1.097,1.186,1.266,1.316,1.342,1.498,1.527,1.657,1.71,1.739,1.777,1.818,1.857,1.972,2.029,2.063,2.084,2.134,2.174,2.222,2.301,2.589,2.629,2.716,2.858,2.937,3.015,3.07,3.114,3.159,3.222,3.346,3.419,3.572,3.69,3.801,3.869,3.917,3.986,4.062,4.179,4.226,4.243,4.318,4.368,4.388,4.419,4.474,4.538,4.566,4.687,4.773,4.81,4.842,4.959,5.005,5.03,5.084,5.108,5.131,5.191,5.213,5.246,5.323,5.383,5.408,5.437,5.493,5.539,5.601,5.62,5.678,5.805,6.205,6.243,6.361,6.402,6.532,6.554,6.652,6.697,6.783,7.057,7.141,7.317,7.409,7.499,7.539,7.583,7.633,7.714,7.75,7.822,7.846,7.881,7.956,8.172,8.196,8.231,8.293,8.328,8.374,8.511,8.563,8.651,8.664,8.703,8.751,8.898,9.11,9.142,9.209,9.272,9.353,9.399,9.518,9.617,9.644,9.706,9.779,9.877,9.941,9.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.071,0.096,0.137,0.185,0.229,0.257,0.348,0.597,0.676,0.706,0.808,0.829,0.884,0.908,0.986,1.024,1.055,1.152,1.226,1.303,1.327,1.457,1.492,1.575,1.602,1.625,1.651,1.675,1.717,1.906,1.976,2.007,2.059,2.132,2.169,2.413,2.456,2.481,2.554,2.618,2.711,2.893,3.023,3.091,3.146,3.187,3.243,3.344,3.522,3.59,3.74,3.818,3.992,4.054,4.121,4.247,4.264,4.346,4.371,4.396,4.471,4.595,4.632,4.783,4.822,4.841,4.881,4.915,4.977,5.052,5.112,5.139,5.177,5.217,5.277,5.379,5.486,5.52,5.543,5.578,5.614,5.645,5.731,5.773,5.822,5.953,6.107,6.137,6.234,6.609,6.65,6.743,6.782,6.894,6.926,7.108,7.135,7.161,7.182,7.217,7.28,7.393,7.501,7.66,7.736,7.871,7.915,8.037,8.106,8.171,8.185,8.215,8.253,8.278,8.363,8.393,8.414,8.455,8.51,8.642,8.672,8.838,8.969,9.029,9.062,9.076,9.13,9.173,9.202,9.248,9.302,9.351,9.411,9.511,9.563,9.612,9.695,9.74,9.998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.092,0.142,0.236,0.289,0.31,0.343,0.497,0.572,0.643,0.674,0.69,0.702,0.743,0.779,0.809,0.849,0.874,0.901,0.92,1.041,1.072,1.101,1.163,1.188,1.229,1.27,1.297,1.365,1.464,1.503,1.55,1.572,1.601,1.618,1.641,1.676,1.69,1.774,1.8,1.88,1.967,1.99,2.069,2.096,2.142,2.214,2.271,2.413,2.583,2.609,2.637,2.709,2.839,2.942,2.961,3.021,3.081,3.144,3.195,3.467,3.594,3.616,3.691,3.757,3.848,3.974,3.998,4.064,4.12,4.154,4.208,4.24,4.295,4.428,4.455,4.492,4.592,4.663,4.692,4.753,4.867,4.889,4.937,5.004,5.037,5.06,5.091,5.107,5.255,5.288,5.3,5.422,5.439,5.478,5.546,5.58,5.613,5.642,5.672,5.74,5.769,5.791,5.842,5.876,5.909,6.091,6.132,6.162,6.22,6.293,6.368,6.408,6.421,6.451,6.517,6.574,6.596,6.614,6.671,6.7,6.722,6.763,6.806,6.927,6.986,7.008,7.053,7.144,7.207,7.261,7.656,7.697,7.755,7.842,7.88,7.923,7.955,8.01,8.092,8.116,8.158,8.23,8.393,8.417,8.446,8.477,8.541,8.566,8.65,8.688,8.761,8.798,8.823,8.875,8.892,8.94,9.05,9.204,9.267,9.292,9.313,9.326,9.419,9.466,9.53,9.617,9.655,9.695,9.828,9.903,9.934
0.046,0.109,0.122,0.154,0.195,0.251,0.288,0.325,0.398,0.516,0.526,0.566,0.593,0.691,0.728,0.824,0.95,0.998,1.059,1.087,1.186,1.243,1.311,1.392,1.426,1.581,1.624,1.672,1.727,1.76,1.78,1.806,1.972,2.108,2.189,2.42,2.458,2.545,2.591,2.666,2.755,2.829,2.869,3.011,3.05,3.278,3.418,3.492,3.556,3.631,3.659,3.689,3.72,3.775,3.864,4.132,4.161,4.22,4.257,4.372,4.392,4.45,4.477,4.517,4.556,4.577,4.611,4.686,4.784,4.806,4.849,4.957,5.054,5.12,5.195,5.258,5.315,5.367,5.386,5.409,5.555,5.752,5.792,5.836,5.87,5.905,5.981,6.005,6.062,6.131,6.148,6.177,6.265,6.33,6.363,6.383,6.542,6.616,6.838,6.877,6.979,7.063,7.132,7.211,7.326,7.353,7.431,7.485,7.642,7.653,7.697,7.851,7.894,7.942,8.056,8.091,8.281,8.363,8.399,8.519,8.583,8.641,8.67,8.7,8.723,8.804,8.851,8.891,8.94,9.01,9.026,9.091,9.118,9.194,9.211,9.235,9.258,9.328,9.34,9.369,9.439,9.461,9.612,9.653,9.723,9.765,9.878,9.912,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
