0.187,0.232,0.297,0.341,0.372,0.41,0.499,0.613,0.677,0.708,0.732,0.835,0.855,0.904,0.944,0.995,1.059,1.137,1.179,1.229,1.283,1.357,1.377,1.415,1.445,1.555,1.577,1.603,1.631,1.687,1.721,1.813,1.89,1.92,1.972,2.048,2.203,2.288,2.334,2.375,2.423,2.454,2.545,2.726,2.856,2.888,2.904,2.973,3.083,3.103,3.213,3.282,3.478,3.541,3.586,3.678,3.749,3.82,3.877,3.956,3.984,4.174,4.211,4.239,4.284,4.381,4.454,4.5,4.516,4.68,4.703,4.718,4.74,4.847,4.887,4.963,4.987,5.004,5.09,5.109,5.136,5.159,5.195,5.256,5.327,5.362,5.475,5.574,5.653,5.776,5.927,5.971,6.026,6.096,6.164,6.339,6.365,6.411,6.537,6.674,6.706,6.746,6.784,6.989,7.046,7.228,7.387,7.497,7.545,7.612,7.724,7.745,8.024,8.159,8.271,8.329,8.374,8.425,8.491,8.509,8.56,8.602,8.646,8.686,8.711,8.922,8.995,9.067,9.154,9.209,9.43,9.474,9.536,9.606,9.627,9.652,9.687,9.82,9.926,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.035,0.161,0.181,0.217,0.234,0.307,0.468,0.581,0.703,0.735,0.89,0.918,0.987,1.071,1.18,1.3,1.334,1.409,1.447,1.483,1.534,1.59,1.681,1.713,1.798,1.92,1.99,2.055,2.097,2.144,2.21,2.234,2.37,2.451,2.59,2.655,2.676,2.708,2.741,2.78,2.803,3.234,3.311,3.444,3.475,3.534,3.577,3.775,3.861,3.894,3.964,4.114,4.158,4.172,4.264,4.395,4.42,4.444,4.485,4.579,4.677,4.729,4.758,4.774,4.796,4.907,4.925,4.948,4.982,5.004,5.03,5.108,5.147,5.18,5.221,5.236,5.336,5.371,5.452,5.606,5.661,5.744,5.887,5.951,6.039,6.074,6.195,6.258,6.349,6.402,6.559,6.62,6.693,6.765,6.835,6.888,7.02,7.047,7.101,7.13,7.194,7.285,7.494,7.692,7.839,7.88,8.048,8.126,8.162,8.265,8.288,8.359,8.401,8.456,8.49,8.56,8.596,8.642,8.673,8.71,8.804,8.893,8.935,8.968,9.146,9.169,9.194,9.211,9.269,9.423,9.48,9.571,9.678,9.816,9.848,9.905,9.93,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15,0.188,0.266,0.333,0.346,0.372,0.416,0.462,0.488,0.522,0.532,0.571,0.601,0.663,0.731,0.78,0.829,0.867,0.89,0.917,0.966,0.997,1.014,1.034,1.072,1.111,1.16,1.233,1.271,1.307,1.322,1.377,1.453,1.576,1.601,1.67,1.688,1.798,1.849,1.882,1.959,2.046,2.083,2.197,2.228,2.268,2.306,2.331,2.519,2.575,2.625,2.684,2.725,2.775,2.9,3.028,3.125,3.145,3.202,3.248,3.258,3.331,3.531,3.574,3.695,3.711,3.732,3.821,3.86,3.882,4.012,4.029,4.061,4.178,4.214,4.249,4.273,4.346,4.371,4.505,4.571,4.6,4.646,4.703,4.774,4.816,4.852,4.888,4.993,5.017,5.147,5.211,5.248,5.285,5.346,5.369,5.396,5.413,5.467,5.58,5.612,5.624,5.641,5.677,5.69,5.836,5.92,6.064,6.187,6.243,6.363,6.396,6.471,6.532,6.568,6.677,6.771,6.807,6.864,6.914,6.988,7.024,7.077,7.173,7.207,7.387,7.464,7.587,7.615,7.665,7.677,7.907,7.945,8.007,8.084,8.116,8.225,8.374,8.438,8.499,8.555,8.672,8.706,8.734,8.896,8.936,8.962,9.012,9.062,9.125,9.23,9.252,9.323,9.386,9.463,9.486,9.497,9.551,9.58,9.633,9.656,9.697,9.813,9.852,9.919,9.936,9.984,nan,nan,nan
0.04,0.091,0.212,0.313,0.433,0.466,0.484,0.571,0.721,0.755,0.78,0.896,0.962,1.026,1.167,1.218,1.249,1.287,1.326,1.411,1.478,1.563,1.589,1.615,1.641,1.703,1.745,1.782,1.813,1.866,1.948,2.03,2.12,2.241,2.502,2.601,2.631,2.684,2.766,2.806,2.832,3.001,3.048,3.082,3.123,3.182,3.418,3.449,3.502,3.588,3.608,3.633,3.729,3.755,3.853,3.917,3.943,3.966,4.168,4.34,4.443,4.48,4.508,4.588,4.649,4.725,4.764,4.832,4.879,4.932,4.946,5.043,5.085,5.145,5.177,5.213,5.386,5.426,5.52,5.57,5.62,5.671,5.714,5.808,6.014,6.054,6.201,6.369,6.405,6.442,6.526,6.658,6.691,6.716,6.738,6.845,6.961,7.01,7.134,7.191,7.397,7.44,7.455,7.554,7.627,7.778,7.812,7.871,7.967,8.037,8.06,8.111,8.147,8.194,8.26,8.281,8.333,8.377,8.474,8.5,8.555,8.607,8.697,8.789,8.934,8.958,8.988,9.062,9.214,9.244,9.321,9.38,9.413,9.478,9.528,9.615,9.64,9.667,9.734,9.771,9.986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03,0.06,0.115,0.131,0.284,0.553,0.617,0.647,0.793,0.857,0.91,0.945,1.072,1.198,1.226,1.25,1.303,1.456,1.502,1.546,1.585,1.655,1.684,1.71,1.741,1.793,1.837,1.892,1.962,2.09,2.121,2.202,2.267,2.299,2.322,2.35,2.395,2.575,2.708,2.79,2.967,3.012,3.142,3.299,3.408,3.503,3.558,3.619,3.746,3.917,3.98,4.005,4.023,4.06,4.17,4.197,4.261,4.303,4.357,4.446,4.468,4.488,4.519,4.684,4.832,4.862,4.929,4.989,5.066,5.129,5.183,5.3,5.34,5.36,5.379,5.414,5.491,5.527,5.559,5.588,5.643,5.732,5.766,5.828,5.86,5.905,5.96,6.029,6.244,6.304,6.36,6.428,6.492,6.583,6.603,6.672,6.721,6.745,6.855,6.967,6.993,7.154,7.361,7.425,7.523,7.922,7.965,7.991,8.035,8.063,8.354,8.564,8.58,8.612,8.708,8.823,8.855,8.874,9.046,9.081,9.258,9.292,9.325,9.513,9.55,9.591,9.612,9.639,9.688,9.702,9.774,9.866,9.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.101,0.134,0.24,0.314,0.388,0.414,0.525,0.65,0.722,0.777,0.801,0.817,0.9,0.925,0.952,0.994,1.026,1.045,1.076,1.2,1.259,1.336,1.354,1.426,1.456,1.479,1.519,1.61,1.622,1.716,1.739,1.759,1.876,1.93,1.957,2.04,2.088,2.148,2.297,2.344,2.402,2.575,2.677,2.787,2.861,2.913,2.964,3.098,3.151,3.174,3.198,3.326,3.387,3.411,3.54,3.582,3.692,3.831,3.913,4.038,4.075,4.115,4.188,4.209,4.229,4.238,4.333,4.398,4.428,4.455,4.499,4.53,4.571,4.66,4.695,4.754,4.798,4.828,4.965,5.012,5.14,5.175,5.281,5.299,5.364,5.413,5.487,5.624,5.667,5.722,5.772,5.893,5.957,5.996,6.076,6.198,6.224,6.311,6.35,6.433,6.498,6.643,6.698,6.728,6.784,6.883,7.066,7.153,7.332,7.361,7.497,7.67,7.707,7.752,7.982,8.068,8.145,8.205,8.231,8.246,8.331,8.431,8.481,8.515,8.612,8.734,8.777,8.799,8.834,8.914,8.973,9.029,9.073,9.096,9.116,9.15,9.195,9.256,9.286,9.357,9.385,9.418,9.532,9.611,9.652,9.696,9.868,9.896,9.94,9.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.025,0.065,0.111,0.154,0.219,0.266,0.316,0.347,0.402,0.466,0.507,0.552,0.587,0.696,0.752,0.799,0.826,0.886,0.928,0.973,1.005,1.018,1.041,1.077,1.144,1.169,1.201,1.234,1.409,1.44,1.554,1.659,1.708,1.813,1.874,1.974,2.323,2.473,2.574,2.9,2.984,3.019,3.044,3.212,3.233,3.263,3.354,3.472,3.535,3.702,3.756,3.854,3.92,3.97,4.082,4.16,4.332,4.364,4.39,4.417,4.518,4.648,4.67,4.688,4.71,4.772,4.823,4.901,4.921,4.954,5.038,5.076,5.112,5.149,5.206,5.284,5.306,5.381,5.441,5.501,5.525,5.663,5.787,5.866,6.025,6.148,6.202,6.249,6.272,6.382,6.463,6.522,6.64,6.675,6.705,6.718,6.816,6.894,7.115,7.141,7.184,7.266,7.287,7.346,7.419,7.618,7.683,7.719,7.749,7.82,7.85,7.873,7.936,7.964,8.0,8.084,8.125,8.159,8.233,8.308,8.34,8.429,8.449,8.51,8.54,8.595,8.625,8.68,8.743,8.8,8.84,8.889,9.049,9.087,9.157,9.198,9.264,9.288,9.389,9.495,9.538,9.597,9.665,9.708,9.771,9.873,9.913,9.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.156,0.202,0.38,0.41,0.464,0.503,0.578,0.823,0.839,0.898,0.97,0.995,1.032,1.13,1.177,1.206,1.236,1.251,1.275,1.306,1.359,1.426,1.443,1.47,1.509,1.575,1.6,1.677,1.933,2.0,2.142,2.198,2.345,2.567,2.739,2.767,2.846,2.865,2.91,3.056,3.234,3.256,3.278,3.494,3.611,3.639,3.79,3.901,3.97,4.065,4.146,4.19,4.235,4.36,4.4,4.431,4.53,4.546,4.57,4.665,4.781,4.902,5.058,5.083,5.126,5.171,5.196,5.243,5.258,5.334,5.402,5.485,5.502,5.548,5.58,5.638,5.704,5.765,5.802,5.835,5.912,5.954,6.072,6.091,6.201,6.27,6.377,6.422,6.638,6.758,6.779,6.811,6.866,6.921,7.0,7.144,7.212,7.264,7.365,7.397,7.47,7.532,7.553,7.603,7.732,7.877,8.008,8.094,8.12,8.15,8.2,8.259,8.284,8.387,8.452,8.472,8.512,8.536,8.576,8.655,8.789,8.862,8.93,8.96,8.985,9.031,9.054,9.112,9.143,9.161,9.248,9.299,9.369,9.518,9.561,9.665,9.734,9.823,9.911,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.125,0.162,0.361,0.478,0.56,0.621,0.707,0.744,0.786,0.824,0.842,0.887,0.955,1.095,1.232,1.309,1.379,1.421,1.454,1.54,1.664,1.699,1.775,1.981,2.052,2.088,2.2,2.306,2.332,2.383,2.43,2.512,2.59,2.631,2.671,2.711,2.757,2.852,2.959,3.08,3.098,3.213,3.266,3.328,3.364,3.526,3.571,3.612,3.741,3.834,3.86,3.924,3.968,4.026,4.041,4.067,4.203,4.266,4.328,4.372,4.493,4.536,4.596,4.672,4.701,4.776,4.83,4.962,5.062,5.083,5.106,5.167,5.28,5.368,5.433,5.555,5.627,5.666,5.735,5.775,5.787,6.007,6.043,6.148,6.173,6.328,6.374,6.449,6.859,6.97,7.03,7.056,7.355,7.483,7.503,7.662,7.716,7.776,7.841,7.906,7.956,8.025,8.053,8.119,8.226,8.341,8.363,8.397,8.445,8.489,8.604,8.644,8.689,8.95,9.01,9.087,9.312,9.36,9.396,9.414,9.447,9.477,9.587,9.645,9.706,9.814,9.89,9.921,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.15,0.187,0.386,0.503,0.585,0.646,0.732,0.769,0.811,0.849,0.867,0.912,0.98,1.12,1.257,1.334,1.404,1.446,1.479,1.565,1.689,1.724,1.8,2.006,2.077,2.113,2.225,2.331,2.357,2.408,2.455,2.537,2.615,2.656,2.696,2.736,2.782,2.877,2.984,3.105,3.123,3.238,3.291,3.353,3.389,3.551,3.596,3.637,3.766,3.859,3.885,3.949,3.993,4.051,4.066,4.092,4.228,4.291,4.353,4.397,4.518,4.561,4.621,4.697,4.726,4.801,4.855,4.987,5.087,5.108,5.131,5.192,5.305,5.393,5.458,5.58,5.652,5.691,5.76,5.8,5.812,6.032,6.068,6.173,6.198,6.353,6.399,6.474,6.884,6.995,7.055,7.081,7.38,7.508,7.528,7.687,7.741,7.801,7.866,7.931,7.981,8.05,8.078,8.144,8.251,8.366,8.388,8.422,8.47,8.514,8.629,8.669,8.714,8.975,9.035,9.112,9.337,9.385,9.421,9.439,9.472,9.502,9.612,9.67,9.731,9.839,9.915,9.946,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175,0.212,0.411,0.528,0.61,0.671,0.757,0.794,0.836,0.874,0.892,0.937,1.005,1.145,1.282,1.359,1.429,1.471,1.504,1.59,1.714,1.749,1.825,2.031,2.102,2.138,2.25,2.356,2.382,2.433,2.48,2.562,2.64,2.681,2.721,2.761,2.807,2.902,3.009,3.13,3.148,3.263,3.316,3.378,3.414,3.576,3.621,3.662,3.791,3.884,3.91,3.974,4.018,4.076,4.091,4.117,4.253,4.316,4.378,4.422,4.543,4.586,4.646,4.722,4.751,4.826,4.88,5.012,5.112,5.133,5.156,5.217,5.33,5.418,5.483,5.605,5.677,5.716,5.785,5.825,5.837,6.057,6.093,6.198,6.223,6.378,6.424,6.499,6.909,7.02,7.08,7.106,7.405,7.533,7.553,7.712,7.766,7.826,7.891,7.956,8.006,8.075,8.103,8.169,8.276,8.391,8.413,8.447,8.495,8.539,8.654,8.694,8.739,9.0,9.06,9.137,9.362,9.41,9.446,9.464,9.497,9.527,9.637,9.695,9.756,9.864,9.94,9.971,10.006,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2,0.237,0.436,0.553,0.635,0.696,0.782,0.819,0.861,0.899,0.917,0.962,1.03,1.17,1.307,1.384,1.454,1.496,1.529,1.615,1.739,1.774,1.85,2.056,2.127,2.163,2.275,2.381,2.407,2.458,2.505,2.587,2.665,2.706,2.746,2.786,2.832,2.927,3.034,3.155,3.173,3.288,3.341,3.403,3.439,3.601,3.646,3.687,3.816,3.909,3.935,3.999,4.043,4.101,4.116,4.142,4.278,4.341,4.403,4.447,4.568,4.611,4.671,4.747,4.776,4.851,4.905,5.037,5.137,5.158,5.181,5.242,5.355,5.443,5.508,5.63,5.702,5.741,5.81,5.85,5.862,6.082,6.118,6.223,6.248,6.403,6.449,6.524,6.934,7.045,7.105,7.131,7.43,7.558,7.578,7.737,7.791,7.851,7.916,7.981,8.031,8.1,8.128,8.194,8.301,8.416,8.438,8.472,8.52,8.564,8.679,8.719,8.764,9.025,9.085,9.162,9.387,9.435,9.471,9.489,9.522,9.552,9.662,9.72,9.781,9.889,9.965,9.996,10.031,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
