0.065,0.157,0.199,0.225,0.293,0.322,0.365,0.47,0.531,0.794,0.846,0.899,0.931,1.033,1.194,1.248,1.312,1.512,1.573,1.596,1.927,1.998,2.081,2.174,2.243,2.272,2.292,2.319,2.353,2.475,2.514,2.642,2.798,2.824,2.863,2.928,2.964,2.995,3.029,3.066,3.147,3.213,3.3,3.424,3.483,3.574,3.637,3.661,3.697,3.722,3.746,3.769,3.833,3.878,3.945,4.026,4.145,4.164,4.231,4.308,4.338,4.524,4.561,4.735,4.756,4.825,4.892,4.941,5.026,5.068,5.142,5.222,5.373,5.426,5.508,5.56,5.63,5.726,5.746,5.833,5.913,5.951,5.986,6.066,6.08,6.103,6.16,6.217,6.317,6.37,6.476,6.628,6.692,6.766,6.804,6.837,6.9,7.032,7.216,7.282,7.327,7.362,7.503,7.552,7.806,7.829,7.844,7.867,7.89,7.988,8.019,8.106,8.143,8.245,8.283,8.337,8.406,8.447,8.521,8.585,8.873,8.948,9.042,9.105,9.179,9.227,9.307,9.385,9.459,9.484,9.628,9.725,9.845,9.879,9.896,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.15,0.228,0.248,0.31,0.417,0.465,0.59,0.616,0.649,0.676,0.756,0.827,0.945,0.975,1.22,1.325,1.363,1.423,1.538,1.604,1.631,1.703,1.865,1.973,2.074,2.115,2.203,2.22,2.27,2.392,2.418,2.447,2.531,2.556,2.595,2.606,2.681,2.744,2.801,2.828,2.921,2.966,3.015,3.089,3.169,3.19,3.282,3.341,3.441,3.465,3.53,3.835,3.86,3.883,3.929,3.952,4.041,4.18,4.204,4.265,4.31,4.357,4.469,4.489,4.566,4.65,4.719,4.792,4.886,4.957,4.99,5.027,5.093,5.109,5.283,5.362,5.488,5.61,5.702,5.801,5.874,5.981,6.008,6.118,6.188,6.224,6.314,6.4,6.698,6.724,6.75,6.793,6.837,6.864,6.916,6.962,7.021,7.207,7.262,7.343,7.451,7.508,7.549,7.593,7.626,7.663,7.697,7.834,7.946,8.022,8.206,8.223,8.253,8.319,8.397,8.563,8.637,8.702,8.776,8.861,8.896,8.939,9.053,9.097,9.133,9.198,9.243,9.32,9.346,9.365,9.386,9.413,9.483,9.511,9.915,9.939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.111,0.15,0.174,0.199,0.231,0.329,0.398,0.666,0.707,0.74,0.785,0.824,0.884,0.909,0.941,0.968,0.981,1.005,1.17,1.202,1.238,1.348,1.373,1.399,1.43,1.642,1.667,1.72,1.788,2.005,2.187,2.284,2.311,2.339,2.357,2.419,2.484,2.584,2.671,2.858,2.895,2.998,3.074,3.126,3.165,3.231,3.362,3.399,3.472,3.538,3.587,3.7,3.768,3.806,3.853,4.061,4.097,4.13,4.166,4.232,4.29,4.323,4.345,4.389,4.476,4.524,4.549,4.682,4.777,4.851,4.885,4.999,5.028,5.172,5.208,5.335,5.367,5.428,5.466,5.504,5.708,5.83,5.925,6.055,6.091,6.127,6.172,6.187,6.287,6.314,6.506,6.54,6.704,6.833,6.905,6.961,7.021,7.079,7.137,7.169,7.196,7.298,7.354,7.47,7.565,7.654,7.675,7.766,7.841,7.906,7.949,8.065,8.13,8.191,8.285,8.378,8.491,8.529,8.551,8.701,8.846,8.907,8.93,8.993,9.023,9.067,9.091,9.151,9.252,9.296,9.411,9.425,9.513,9.537,9.634,9.659,9.767,9.813,9.856,9.891,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.102,0.142,0.207,0.269,0.391,0.443,0.502,0.53,0.565,0.602,0.9,1.04,1.133,1.159,1.271,1.333,1.363,1.42,1.672,1.737,1.785,1.841,1.979,2.111,2.147,2.238,2.263,2.363,2.456,2.533,2.728,2.762,2.818,2.888,3.038,3.131,3.152,3.243,3.439,3.468,3.553,3.567,3.612,3.65,3.681,3.716,3.751,3.802,3.87,3.898,3.96,4.003,4.079,4.167,4.379,4.407,4.513,4.611,4.844,4.875,4.921,5.014,5.115,5.156,5.218,5.306,5.34,5.369,5.379,5.524,5.551,5.677,5.726,5.866,5.938,5.973,6.038,6.068,6.217,6.288,6.361,6.427,6.49,6.531,6.61,6.739,6.874,6.895,7.002,7.036,7.095,7.125,7.283,7.34,7.359,7.397,7.419,7.546,7.573,7.585,7.625,7.722,7.801,7.91,7.996,8.029,8.071,8.164,8.206,8.33,8.408,8.457,8.485,8.559,8.665,8.858,8.889,8.91,8.975,9.053,9.151,9.234,9.29,9.388,9.451,9.475,9.523,9.571,9.604,9.655,9.854,9.876,9.9,9.957,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.134,0.168,0.207,0.274,0.322,0.38,0.462,0.504,0.537,0.604,0.748,0.775,0.878,0.905,0.963,1.011,1.044,1.113,1.159,1.432,1.489,1.593,1.628,1.74,1.774,1.833,1.912,2.129,2.151,2.175,2.204,2.227,2.289,2.317,2.384,2.564,2.582,2.622,2.678,2.727,2.771,2.81,2.847,2.88,3.129,3.232,3.272,3.284,3.35,3.397,3.631,3.691,3.731,3.773,3.815,3.885,4.001,4.021,4.155,4.249,4.302,4.349,4.536,4.691,4.811,4.89,4.923,4.945,4.985,5.064,5.11,5.164,5.214,5.25,5.31,5.37,5.397,5.491,5.533,5.727,5.778,5.913,6.044,6.086,6.199,6.27,6.369,6.448,6.524,6.563,6.611,6.705,6.794,6.855,6.902,6.957,6.987,7.013,7.064,7.229,7.256,7.302,7.426,7.444,7.61,7.747,7.802,7.84,7.978,8.031,8.12,8.14,8.168,8.296,8.37,8.43,8.467,8.521,8.661,8.85,9.012,9.209,9.229,9.269,9.299,9.367,9.412,9.494,9.535,9.556,9.581,9.604,9.64,9.8,9.829,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.09,0.141,0.22,0.28,0.366,0.4,0.458,0.533,0.596,0.668,0.692,0.75,0.812,0.837,1.117,1.23,1.262,1.297,1.424,1.576,1.606,1.647,1.672,1.693,1.727,1.95,2.073,2.099,2.125,2.165,2.182,2.239,2.338,2.378,2.429,2.542,2.768,2.888,2.912,2.929,3.06,3.089,3.118,3.176,3.215,3.263,3.296,3.337,3.376,3.48,3.55,3.757,3.806,3.92,3.975,4.013,4.124,4.177,4.264,4.351,4.384,4.453,4.486,4.569,4.587,4.677,4.744,4.768,4.929,4.989,5.053,5.093,5.18,5.228,5.267,5.319,5.394,5.428,5.659,5.733,5.753,5.806,5.843,5.923,6.01,6.049,6.096,6.189,6.266,6.441,6.499,6.55,6.611,6.696,6.842,6.874,7.042,7.067,7.09,7.111,7.202,7.23,7.261,7.544,7.584,7.616,7.641,7.8,7.816,7.913,8.056,8.155,8.387,8.405,8.443,8.489,8.52,8.656,8.711,8.741,8.79,8.889,8.986,9.019,9.052,9.082,9.145,9.216,9.319,9.345,9.438,9.486,9.535,9.593,9.642,9.684,9.73,9.82,9.849,9.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.163,0.196,0.244,0.31,0.335,0.361,0.396,0.437,0.623,0.758,0.818,0.89,1.24,1.259,1.268,1.292,1.338,1.477,1.546,1.586,1.66,1.709,1.741,1.914,1.996,2.087,2.151,2.284,2.346,2.372,2.413,2.547,2.581,2.732,2.829,2.91,2.937,2.973,3.041,3.124,3.231,3.523,3.555,3.651,3.767,3.837,3.902,3.965,4.045,4.178,4.198,4.254,4.35,4.424,4.468,4.524,4.538,4.56,4.594,4.644,4.699,4.72,4.776,4.816,4.855,4.899,4.938,4.957,4.988,5.029,5.124,5.152,5.266,5.462,5.495,5.581,5.614,5.717,5.751,5.884,5.902,6.121,6.175,6.229,6.322,6.36,6.429,6.587,6.671,6.823,6.842,6.892,6.918,6.974,6.992,7.255,7.291,7.358,7.392,7.444,7.595,7.675,7.788,7.832,7.905,7.919,7.957,7.985,8.016,8.097,8.159,8.324,8.406,8.477,8.532,8.601,8.624,8.722,8.802,8.952,8.984,9.056,9.187,9.256,9.307,9.345,9.374,9.43,9.46,9.576,9.602,9.74,9.87,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.162,0.179,0.237,0.43,0.454,0.49,0.524,0.582,0.669,0.689,0.726,0.81,0.89,0.913,0.964,0.992,1.047,1.136,1.223,1.27,1.38,1.438,1.525,1.583,1.651,1.821,1.861,1.988,2.092,2.144,2.3,2.317,2.403,2.433,2.744,2.765,2.806,2.899,2.932,2.954,3.046,3.136,3.256,3.346,3.408,3.616,3.743,3.778,3.806,3.894,3.976,4.041,4.135,4.163,4.235,4.278,4.315,4.336,4.421,4.475,4.606,4.637,4.71,4.802,4.843,4.869,4.899,4.944,5.055,5.105,5.195,5.299,5.352,5.412,5.465,5.493,5.52,5.551,5.611,5.644,5.74,5.82,5.883,6.008,6.109,6.186,6.293,6.352,6.364,6.422,6.483,6.591,6.684,6.714,6.745,6.804,6.842,6.893,6.93,6.965,6.984,7.051,7.089,7.127,7.163,7.2,7.293,7.363,7.427,7.568,7.732,7.876,8.017,8.088,8.132,8.156,8.217,8.261,8.351,8.383,8.49,8.507,8.607,8.645,8.789,8.86,8.924,8.973,9.058,9.242,9.276,9.311,9.343,9.38,9.395,9.429,9.455,9.61,9.677,9.729,9.782,9.816,9.832,9.874,9.906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.083,0.12,0.208,0.236,0.324,0.342,0.404,0.458,0.671,0.798,0.829,0.907,0.966,1.024,1.042,1.064,1.097,1.183,1.308,1.372,1.394,1.414,1.58,1.615,1.66,1.685,1.795,1.814,1.887,1.959,1.979,2.011,2.054,2.077,2.169,2.252,2.297,2.402,2.439,2.51,2.601,2.642,2.689,2.759,2.949,3.044,3.146,3.264,3.299,3.315,3.371,3.596,3.707,3.973,4.094,4.127,4.155,4.234,4.264,4.338,4.393,4.484,4.574,4.621,4.683,4.728,4.835,4.885,4.905,4.946,5.016,5.19,5.284,5.347,5.401,5.437,5.518,5.567,5.68,5.959,6.032,6.283,6.305,6.349,6.42,6.473,6.553,6.578,6.647,6.698,6.737,6.76,6.798,6.836,6.855,6.911,6.942,7.022,7.115,7.144,7.218,7.263,7.318,7.41,7.492,7.521,7.609,7.684,7.771,7.803,7.836,8.129,8.206,8.228,8.259,8.304,8.371,8.392,8.507,8.665,8.704,8.743,8.998,9.231,9.262,9.291,9.328,9.344,9.515,9.547,9.588,9.616,9.704,9.76,9.831,9.865,9.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.106,0.168,0.294,0.338,0.408,0.583,0.67,0.738,0.773,0.8,0.993,1.033,1.204,1.233,1.275,1.301,1.343,1.428,1.454,1.503,1.566,1.613,1.687,1.764,1.819,1.92,2.197,2.329,2.459,2.526,2.543,2.592,2.627,2.656,2.679,2.739,2.78,2.893,2.913,3.006,3.026,3.054,3.079,3.11,3.176,3.204,3.249,3.267,3.297,3.361,3.422,3.498,3.559,3.608,3.689,3.77,3.836,3.952,3.973,3.996,4.04,4.078,4.127,4.165,4.246,4.299,4.418,4.479,4.496,4.584,4.624,4.682,4.787,4.843,4.899,4.934,5.015,5.097,5.117,5.17,5.195,5.315,5.345,5.424,5.484,5.516,5.763,5.787,5.816,5.861,5.923,6.011,6.077,6.133,6.344,6.367,6.412,6.442,6.491,6.636,6.67,6.743,6.944,6.964,7.142,7.219,7.249,7.356,7.446,7.588,7.738,7.783,7.803,7.843,7.903,7.947,8.041,8.099,8.21,8.247,8.331,8.583,8.647,8.699,8.784,8.86,8.897,8.966,9.03,9.136,9.206,9.28,9.392,9.449,9.541,9.57,9.617,9.639,9.664,9.687,9.891,9.957,9.984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.048,0.06,0.098,0.178,0.241,0.336,0.357,0.415,0.462,0.525,0.556,0.656,0.712,0.737,0.771,0.821,0.86,0.903,1.009,1.051,1.092,1.192,1.29,1.306,1.371,1.386,1.481,1.596,1.691,1.725,1.82,1.857,1.875,1.896,1.935,1.987,2.042,2.159,2.27,2.326,2.364,2.399,2.461,2.61,2.696,2.807,2.917,2.939,3.019,3.042,3.091,3.116,3.133,3.143,3.165,3.377,3.413,3.487,3.721,3.805,3.992,4.057,4.218,4.273,4.386,4.433,4.468,4.526,4.568,4.643,4.723,4.809,4.845,4.875,4.911,4.969,5.062,5.101,5.175,5.202,5.235,5.27,5.349,5.474,5.618,5.646,5.72,5.777,5.969,6.023,6.043,6.095,6.148,6.187,6.28,6.323,6.355,6.419,6.559,6.605,6.67,6.723,6.743,6.809,6.844,6.903,7.077,7.165,7.213,7.235,7.295,7.331,7.367,7.405,7.484,7.529,7.823,7.878,8.001,8.037,8.088,8.147,8.296,8.35,8.382,8.526,8.557,8.592,8.884,8.996,9.037,9.056,9.123,9.217,9.261,9.371,9.478,9.501,9.54,9.561,9.638,9.684,9.945,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024,0.052,0.094,0.13,0.238,0.335,0.375,0.404,0.42,0.464,0.493,0.542,0.618,0.674,0.839,0.902,0.942,0.959,1.048,1.082,1.117,1.135,1.163,1.197,1.274,1.296,1.345,1.46,1.516,1.554,1.712,1.803,1.82,2.124,2.162,2.307,2.402,2.491,2.541,2.614,2.65,2.724,3.088,3.126,3.207,3.293,3.545,3.61,3.683,3.773,3.831,3.871,3.922,3.968,4.006,4.026,4.112,4.201,4.22,4.27,4.321,4.363,4.393,4.494,4.519,4.593,4.666,4.793,4.82,4.852,4.922,4.999,5.05,5.081,5.186,5.242,5.335,5.445,5.488,5.533,5.558,5.63,5.655,5.674,5.75,5.805,5.873,5.888,5.942,5.987,6.041,6.123,6.175,6.268,6.32,6.337,6.388,6.484,6.53,6.596,6.684,6.792,6.812,6.83,6.842,6.876,6.924,7.04,7.135,7.191,7.252,7.302,7.353,7.439,7.473,7.545,7.686,7.735,7.813,8.021,8.065,8.098,8.146,8.195,8.268,8.388,8.432,8.51,8.528,8.624,8.714,8.763,8.856,8.936,8.998,9.101,9.13,9.153,9.219,9.325,9.395,9.527,9.602,9.623,9.667,9.705,9.734,9.83,9.867,9.934,9.988,nan,nan,nan,nan,nan
0.264,0.298,0.352,0.415,0.433,0.539,0.623,0.696,0.808,0.851,0.868,0.887,0.93,1.042,1.114,1.263,1.301,1.353,1.388,1.49,1.511,1.565,1.632,1.728,1.766,1.805,1.832,2.017,2.049,2.078,2.155,2.184,2.239,2.293,2.46,2.568,2.602,2.701,2.736,2.756,2.81,2.926,3.033,3.088,3.134,3.314,3.504,3.555,3.628,3.754,3.861,3.987,4.033,4.26,4.413,4.515,4.547,4.576,4.662,4.742,4.788,4.85,4.908,4.965,4.987,5.039,5.22,5.263,5.292,5.36,5.42,5.462,5.53,5.569,5.696,5.725,5.762,5.881,5.911,5.934,6.025,6.045,6.205,6.24,6.41,6.469,6.502,6.552,6.586,6.619,6.719,6.769,6.8,6.885,6.928,7.057,7.11,7.134,7.234,7.259,7.312,7.401,7.424,7.47,7.55,7.613,7.76,7.85,7.962,8.012,8.092,8.17,8.211,8.338,8.375,8.477,8.663,8.693,8.77,8.787,8.842,8.892,8.976,9.046,9.109,9.17,9.267,9.348,9.381,9.467,9.535,9.607,9.753,9.85,9.883,9.929,9.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
