0.047,0.109,0.122,0.155,0.196,0.251,0.289,0.326,0.399,0.516,0.526,0.566,0.693,0.825,0.999,1.084,1.187,1.244,1.312,1.393,1.428,1.582,1.624,1.673,1.73,1.761,1.8,1.972,2.107,2.189,2.419,2.457,2.544,2.585,2.607,2.663,2.753,2.827,2.867,3.004,3.049,3.077,3.2,3.277,3.418,3.491,3.555,3.58,3.631,3.659,3.688,3.719,3.774,3.864,4.157,4.221,4.258,4.372,4.393,4.451,4.478,4.518,4.557,4.579,4.687,4.786,4.809,4.85,5.196,5.317,5.368,5.387,5.419,5.556,5.753,5.792,5.836,5.87,5.905,5.981,6.005,6.062,6.131,6.147,6.177,6.265,6.329,6.361,6.381,6.54,6.565,6.616,6.721,6.789,6.837,6.876,6.978,7.061,7.123,7.21,7.261,7.325,7.352,7.429,7.461,7.502,7.641,7.652,7.697,7.85,7.893,7.942,8.056,8.092,8.282,8.363,8.4,8.584,8.642,8.672,8.7,8.727,8.852,8.893,8.941,9.012,9.091,9.123,9.198,9.233,9.258,9.33,9.343,9.37,9.44,9.463,9.613,9.653,9.723,9.766,9.878,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.165,0.177,0.213,0.24,0.277,0.326,0.373,0.465,0.568,0.693,0.874,0.997,1.068,1.106,1.156,1.3,1.353,1.428,1.506,1.654,1.693,1.737,1.765,1.843,1.883,1.918,1.963,2.011,2.091,2.12,2.137,2.169,2.259,2.452,2.532,2.609,2.699,2.765,2.822,2.859,2.875,2.95,2.997,3.022,3.047,3.092,3.153,3.326,3.447,3.494,3.543,3.584,3.702,3.771,3.868,3.939,3.978,4.022,4.075,4.169,4.23,4.293,4.355,4.392,4.449,4.522,4.642,4.669,4.827,4.892,4.948,5.061,5.107,5.15,5.2,5.264,5.32,5.392,5.433,5.445,5.472,5.548,5.565,5.595,5.627,5.671,5.72,5.737,5.859,5.916,5.964,5.992,6.004,6.044,6.09,6.233,6.252,6.287,6.342,6.381,6.444,6.477,6.523,6.586,6.61,6.7,6.823,6.854,6.916,6.932,6.965,7.082,7.144,7.178,7.237,7.268,7.352,7.431,7.508,7.546,7.565,7.658,7.685,7.783,7.882,7.957,8.074,8.281,8.298,8.427,8.471,8.506,8.545,8.571,8.596,8.679,8.71,8.722,8.779,8.84,8.888,9.013,9.044,9.11,9.187,9.298,9.361,9.427,9.582,9.621,9.699,9.748,9.78,9.903,9.99,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.096,0.167,0.276,0.386,0.454,0.519,0.56,0.599,0.728,0.779,0.935,0.962,1.045,1.079,1.163,1.266,1.285,1.42,1.452,1.508,1.597,1.637,1.707,1.742,1.848,1.918,1.954,2.11,2.154,2.198,2.221,2.286,2.366,2.394,2.465,2.508,2.607,2.626,2.842,2.935,2.969,3.014,3.071,3.131,3.175,3.414,3.431,3.475,3.575,3.637,3.711,3.865,3.886,3.915,3.96,4.051,4.108,4.163,4.208,4.358,4.381,4.403,4.441,4.473,4.556,4.637,4.719,4.772,4.793,4.837,4.932,4.951,5.064,5.149,5.206,5.302,5.492,5.578,5.613,5.647,5.746,5.81,5.828,5.86,5.979,6.088,6.103,6.126,6.29,6.326,6.366,6.45,6.51,6.561,6.624,6.768,6.804,6.887,6.959,7.186,7.219,7.301,7.343,7.381,7.458,7.477,7.529,7.557,7.578,7.61,7.661,7.769,7.785,7.89,7.92,8.128,8.349,8.372,8.438,8.486,8.549,8.66,8.705,8.746,8.782,8.963,8.984,9.087,9.162,9.246,9.358,9.475,9.54,9.592,9.694,9.72,9.766,9.8,9.849,9.883,9.913,9.944,9.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.031,0.056,0.271,0.325,0.379,0.398,0.422,0.454,0.527,0.631,0.705,0.987,1.012,1.071,1.095,1.125,1.155,1.207,1.305,1.371,1.405,1.52,1.552,1.758,1.806,1.888,1.924,2.063,2.133,2.175,2.281,2.329,2.53,2.555,2.62,2.72,2.782,2.805,2.82,2.928,2.951,3.082,3.128,3.173,3.196,3.24,3.305,3.336,3.381,3.445,3.505,3.542,3.599,3.655,3.729,3.762,3.838,3.862,3.934,4.078,4.189,4.274,4.345,4.511,4.527,4.99,5.201,5.415,5.446,5.491,5.513,5.558,5.599,5.751,5.781,5.805,5.833,5.856,5.921,6.038,6.195,6.219,6.246,6.434,6.474,6.565,6.6,6.643,6.775,6.793,6.929,6.986,7.029,7.065,7.192,7.236,7.27,7.334,7.503,7.534,7.621,7.678,7.715,7.745,7.768,7.8,7.993,8.04,8.124,8.203,8.307,8.345,8.427,8.454,8.705,8.807,8.985,9.05,9.07,9.097,9.415,9.545,9.608,9.662,9.707,9.812,9.851,9.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.165,0.203,0.247,0.305,0.351,0.424,0.454,0.522,0.566,0.623,0.684,0.701,0.722,0.745,0.802,0.874,0.902,0.928,0.989,1.187,1.22,1.272,1.339,1.382,1.504,1.575,1.632,1.755,1.808,1.849,1.9,2.004,2.18,2.2,2.245,2.317,2.35,2.489,2.542,2.578,2.669,2.69,2.754,2.829,2.883,2.942,2.992,3.054,3.113,3.175,3.237,3.587,3.615,3.701,3.85,3.871,3.892,3.916,4.197,4.261,4.363,4.472,4.524,4.556,4.703,4.782,4.797,4.853,4.879,4.921,5.195,5.224,5.276,5.301,5.472,5.582,5.741,5.798,5.842,5.886,5.943,6.038,6.089,6.114,6.146,6.195,6.236,6.276,6.455,6.52,6.626,6.662,6.793,6.833,6.947,7.043,7.107,7.127,7.198,7.246,7.321,7.349,7.406,7.449,7.548,7.682,7.719,7.78,7.937,8.054,8.166,8.256,8.332,8.356,8.465,8.523,8.553,8.572,8.651,8.701,8.736,8.759,8.838,8.852,8.933,8.968,8.993,9.025,9.188,9.223,9.292,9.362,9.454,9.493,9.527,9.623,9.645,9.664,9.708,9.811,9.844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.063,0.117,0.179,0.266,0.336,0.432,0.474,0.594,0.657,0.697,0.799,0.874,0.95,0.996,1.038,1.076,1.12,1.138,1.256,1.377,1.457,1.494,1.578,1.628,1.66,1.741,1.807,1.882,1.969,2.005,2.057,2.151,2.253,2.337,2.381,2.426,2.463,2.538,2.589,2.669,2.738,2.846,2.89,2.906,2.936,2.973,3.062,3.152,3.219,3.276,3.338,3.358,3.384,3.468,3.532,3.557,3.671,3.75,3.814,3.856,3.877,3.982,4.174,4.264,4.338,4.383,4.467,4.49,4.517,4.579,4.744,4.954,4.978,5.04,5.167,5.287,5.434,5.469,5.56,5.724,5.823,5.925,5.983,6.04,6.103,6.13,6.16,6.205,6.291,6.346,6.412,6.441,6.469,6.501,6.588,6.619,6.795,6.846,6.86,6.907,6.95,7.049,7.139,7.218,7.315,7.375,7.451,7.519,7.55,7.584,7.629,7.742,7.807,7.889,7.983,8.171,8.211,8.225,8.298,8.329,8.382,8.405,8.422,8.51,8.561,8.6,8.655,8.742,8.813,8.866,8.893,9.022,9.13,9.389,9.454,9.583,9.613,9.641,9.665,9.73,9.754,9.858,9.897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.252,0.287,0.355,0.392,0.592,0.633,0.714,0.802,0.824,0.875,0.893,0.95,1.041,1.186,1.21,1.319,1.4,1.46,1.542,1.568,1.66,1.736,1.813,1.961,2.08,2.119,2.171,2.374,2.396,2.437,2.502,2.617,2.642,2.66,2.701,2.86,2.911,2.939,2.969,2.99,3.046,3.087,3.126,3.158,3.17,3.227,3.283,3.371,3.403,3.465,3.491,3.548,3.661,3.672,3.83,3.854,3.973,4.039,4.143,4.273,4.304,4.37,4.463,4.52,4.792,4.865,4.944,4.982,5.061,5.091,5.162,5.192,5.328,5.415,5.441,5.472,5.575,5.592,5.613,5.652,5.808,5.867,5.899,5.945,6.069,6.134,6.197,6.328,6.354,6.416,6.533,6.606,6.686,6.842,6.888,6.987,7.001,7.039,7.17,7.3,7.384,7.448,7.488,7.616,7.763,7.817,7.854,7.943,8.067,8.088,8.162,8.256,8.292,8.376,8.431,8.606,8.656,8.693,8.725,8.828,8.966,9.118,9.225,9.327,9.386,9.412,9.431,9.485,9.626,9.703,9.804,9.913,9.929,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.038,0.366,0.427,0.458,0.533,0.611,0.665,0.727,0.775,0.825,0.955,1.053,1.191,1.335,1.371,1.422,1.457,1.571,1.694,1.845,1.887,1.952,2.023,2.084,2.509,2.567,2.796,2.827,2.839,2.858,2.99,3.044,3.085,3.114,3.272,3.374,3.408,3.478,3.576,3.644,3.69,3.765,3.812,3.92,4.029,4.103,4.231,4.358,4.387,4.44,4.499,4.568,4.62,4.717,4.741,4.952,5.05,5.083,5.1,5.153,5.244,5.293,5.339,5.379,5.633,5.834,5.891,6.107,6.24,6.303,6.371,6.425,6.497,6.54,6.568,6.646,6.692,6.714,6.806,6.908,6.959,7.008,7.081,7.151,7.197,7.4,7.448,7.573,7.66,7.697,7.902,8.04,8.085,8.294,8.478,8.524,8.733,8.766,8.788,8.917,9.086,9.172,9.296,9.348,9.407,9.442,9.496,9.522,9.6,9.637,9.678,9.711,9.737,9.822,9.871,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.072,0.104,0.258,0.291,0.318,0.4,0.451,0.497,0.569,0.622,0.669,0.836,0.937,1.066,1.123,1.243,1.276,1.301,1.356,1.519,1.595,1.63,1.669,1.749,1.776,1.902,1.943,1.964,2.0,2.025,2.101,2.142,2.368,2.438,2.489,2.746,2.77,2.813,2.898,2.94,3.039,3.08,3.149,3.362,3.426,3.452,3.485,3.509,3.562,3.663,3.711,3.867,3.891,4.019,4.115,4.169,4.2,4.262,4.291,4.334,4.414,4.655,4.779,4.854,5.011,5.074,5.103,5.169,5.224,5.272,5.354,5.395,5.458,5.481,5.553,5.574,5.605,5.729,5.763,5.799,5.828,5.866,5.956,6.035,6.091,6.167,6.201,6.266,6.311,6.387,6.551,6.696,6.726,6.76,6.797,6.928,6.975,7.273,7.31,7.435,7.537,7.607,7.653,7.752,8.031,8.056,8.101,8.149,8.178,8.282,8.301,8.332,8.355,8.454,8.565,8.613,8.649,8.674,8.714,8.763,8.956,9.008,9.067,9.152,9.221,9.425,9.546,9.617,9.651,9.801,9.895,9.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.097,0.129,0.283,0.316,0.343,0.425,0.476,0.522,0.594,0.647,0.694,0.861,0.962,1.091,1.148,1.268,1.301,1.326,1.381,1.544,1.62,1.655,1.694,1.774,1.801,1.927,1.968,1.989,2.025,2.05,2.126,2.167,2.393,2.463,2.514,2.771,2.795,2.838,2.923,2.965,3.064,3.105,3.174,3.387,3.451,3.477,3.51,3.534,3.587,3.688,3.736,3.892,3.916,4.044,4.14,4.194,4.225,4.287,4.316,4.359,4.439,4.68,4.804,4.879,5.036,5.099,5.128,5.194,5.249,5.297,5.379,5.42,5.483,5.506,5.578,5.599,5.63,5.754,5.788,5.824,5.853,5.891,5.981,6.06,6.116,6.192,6.226,6.291,6.336,6.412,6.576,6.721,6.751,6.785,6.822,6.953,7.0,7.298,7.335,7.46,7.562,7.632,7.678,7.777,8.056,8.081,8.126,8.174,8.203,8.307,8.326,8.357,8.38,8.479,8.59,8.638,8.674,8.699,8.739,8.788,8.981,9.033,9.092,9.177,9.246,9.45,9.571,9.642,9.676,9.826,9.92,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.122,0.154,0.308,0.341,0.368,0.45,0.501,0.547,0.619,0.672,0.719,0.886,0.987,1.116,1.173,1.293,1.326,1.351,1.406,1.569,1.645,1.68,1.719,1.799,1.826,1.952,1.993,2.014,2.05,2.075,2.151,2.192,2.418,2.488,2.539,2.796,2.82,2.863,2.948,2.99,3.089,3.13,3.199,3.412,3.476,3.502,3.535,3.559,3.612,3.713,3.761,3.917,3.941,4.069,4.165,4.219,4.25,4.312,4.341,4.384,4.464,4.705,4.829,4.904,5.061,5.124,5.153,5.219,5.274,5.322,5.404,5.445,5.508,5.531,5.603,5.624,5.655,5.779,5.813,5.849,5.878,5.916,6.006,6.085,6.141,6.217,6.251,6.316,6.361,6.437,6.601,6.746,6.776,6.81,6.847,6.978,7.025,7.323,7.36,7.485,7.587,7.657,7.703,7.802,8.081,8.106,8.151,8.199,8.228,8.332,8.351,8.382,8.405,8.504,8.615,8.663,8.699,8.724,8.764,8.813,9.006,9.058,9.117,9.202,9.271,9.475,9.596,9.667,9.701,9.851,9.945,10.008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147,0.179,0.333,0.366,0.393,0.475,0.526,0.572,0.644,0.697,0.744,0.911,1.012,1.141,1.198,1.318,1.351,1.376,1.431,1.594,1.67,1.705,1.744,1.824,1.851,1.977,2.018,2.039,2.075,2.1,2.176,2.217,2.443,2.513,2.564,2.821,2.845,2.888,2.973,3.015,3.114,3.155,3.224,3.437,3.501,3.527,3.56,3.584,3.637,3.738,3.786,3.942,3.966,4.094,4.19,4.244,4.275,4.337,4.366,4.409,4.489,4.73,4.854,4.929,5.086,5.149,5.178,5.244,5.299,5.347,5.429,5.47,5.533,5.556,5.628,5.649,5.68,5.804,5.838,5.874,5.903,5.941,6.031,6.11,6.166,6.242,6.276,6.341,6.386,6.462,6.626,6.771,6.801,6.835,6.872,7.003,7.05,7.348,7.385,7.51,7.612,7.682,7.728,7.827,8.106,8.131,8.176,8.224,8.253,8.357,8.376,8.407,8.43,8.529,8.64,8.688,8.724,8.749,8.789,8.838,9.031,9.083,9.142,9.227,9.296,9.5,9.621,9.692,9.726,9.876,9.97,10.033,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
