0.281,0.349,0.436,0.532,0.628,0.684,0.916,0.989,1.042,1.203,1.248,1.33,1.435,1.518,1.591,1.718,1.931,2.311,2.453,3.351,3.682,3.852,3.881,4.264,4.294,4.465,4.653,4.689,4.711,4.763,4.831,4.938,5.271,5.333,5.742,5.771,5.886,5.927,6.546,7.179,7.286,7.656,8.118,8.455,8.845,9.193,9.371,9.586,9.89,9.91,10.042,10.377,10.448,10.786,11.186,11.24,11.651,11.675,11.804,12.033,12.673,12.698,12.779,12.799,12.884,12.997,13.267,13.463,13.699,14.004,14.538,14.995,15.566,15.8,15.971,16.008,16.262,16.419,16.693,16.73,16.796,16.835,16.905,16.946,17.051,17.092,17.167,17.198,17.316,17.555,17.837,17.939,18.013,18.229,18.681,19.001,19.204,19.274,19.315,19.884,19.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.195,0.467,0.586,0.836,0.971,1.016,1.605,1.721,1.754,1.783,2.084,2.26,2.512,2.571,3.08,3.649,3.784,3.848,3.924,4.022,4.649,4.698,5.133,5.326,5.415,5.607,5.945,6.091,6.303,6.415,6.831,7.011,7.3,7.516,7.715,7.858,8.966,9.002,9.034,9.089,9.12,9.154,9.294,9.635,9.658,9.843,10.274,10.365,10.888,10.922,11.025,11.133,11.464,11.941,12.017,12.039,12.17,12.265,12.654,12.813,12.923,12.962,12.998,13.28,13.358,13.417,13.716,13.832,13.873,13.953,14.083,14.259,14.305,14.774,14.793,15.199,15.297,15.754,15.847,15.98,16.151,16.222,16.466,16.607,16.869,17.163,17.269,18.243,18.719,18.748,19.013,19.335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.277,0.343,0.419,0.783,0.84,0.898,1.069,1.255,1.289,1.654,1.69,1.79,1.944,2.35,2.905,3.534,3.738,3.971,4.144,4.274,4.301,4.358,4.46,4.524,4.548,5.072,5.202,5.532,5.708,5.773,6.127,6.181,6.272,6.343,6.488,6.627,6.83,6.94,7.402,7.535,7.618,7.83,7.866,7.948,8.035,8.22,8.5,8.533,8.697,8.941,8.981,9.079,9.201,9.362,9.406,9.501,9.745,9.843,9.939,10.531,10.618,10.826,10.953,11.14,11.177,11.519,11.819,11.874,12.134,12.194,12.281,12.318,12.376,12.574,12.691,12.721,12.751,12.801,13.074,13.372,13.406,13.565,13.657,13.691,13.724,13.752,13.812,13.861,13.915,14.072,14.17,14.361,15.005,15.143,15.39,15.584,15.846,15.905,16.11,16.602,16.713,17.086,17.273,17.327,17.854,18.012,18.548,18.611,18.819,18.939,19.36,19.404,19.5,19.746,19.984,nan,nan,nan,nan
0.079,0.202,0.367,0.48,0.619,0.804,0.866,1.118,1.216,1.264,1.453,1.581,1.744,1.953,2.174,2.586,2.747,2.986,3.628,3.692,3.779,4.168,4.273,4.379,4.4,4.451,4.539,4.567,4.636,4.875,5.299,5.346,5.388,5.427,5.506,5.631,5.692,5.748,6.565,6.906,6.999,7.094,7.329,7.41,7.587,7.765,7.906,8.009,8.144,8.275,8.38,8.471,8.615,8.661,8.875,8.96,9.064,9.134,9.247,9.347,9.372,9.442,9.74,9.941,9.991,10.094,10.231,10.301,11.169,11.464,12.179,12.354,12.473,12.713,12.804,12.985,13.16,13.217,13.255,13.657,13.697,14.237,14.472,14.579,14.609,14.787,15.474,16.222,16.255,16.384,16.461,16.609,16.887,17.097,17.14,17.578,17.705,17.836,17.872,17.953,18.138,18.549,19.263,19.288,19.53,19.79,19.839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.216,0.267,0.491,0.594,0.851,0.96,1.193,1.212,1.247,1.462,1.57,1.68,1.754,2.072,2.637,2.699,2.873,3.125,3.269,3.338,3.566,3.603,3.78,4.131,4.353,4.603,5.002,5.07,5.464,5.697,5.868,5.919,6.284,6.627,7.134,7.702,8.017,8.114,8.278,8.881,9.036,9.133,9.476,9.609,9.75,10.181,10.368,10.496,11.103,11.336,11.453,11.481,11.599,11.897,12.052,12.09,12.167,12.258,12.597,12.627,12.861,12.917,12.981,13.218,13.31,13.336,13.363,14.012,14.455,14.538,15.435,16.051,16.242,16.278,16.419,16.463,16.496,16.554,16.583,16.675,16.707,16.763,16.827,16.86,16.908,17.071,17.114,17.222,17.367,17.403,17.57,17.604,17.819,17.851,18.017,18.139,18.183,18.543,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.32,0.437,0.729,0.847,0.953,1.381,1.49,1.52,1.564,1.583,1.616,1.918,1.995,2.135,2.214,2.534,3.154,3.416,3.738,3.865,4.193,4.28,4.304,4.929,4.952,5.027,5.224,5.633,5.665,5.689,5.934,6.069,6.498,6.6,6.659,6.839,7.178,7.283,7.407,7.619,7.94,8.083,8.123,8.152,8.213,8.259,8.381,8.419,8.481,9.036,9.137,9.206,9.243,9.346,9.56,10.598,10.651,11.368,11.387,11.799,11.844,12.138,12.337,12.435,12.542,12.623,12.825,12.861,12.982,13.098,13.193,13.44,13.59,13.692,13.816,14.196,14.211,14.314,14.492,14.572,14.898,15.051,15.341,15.486,15.805,16.17,16.224,16.409,16.583,16.863,16.951,16.974,17.201,17.311,17.542,17.78,17.902,18.175,18.591,18.763,18.961,19.173,19.867,19.949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.326,0.666,0.841,1.204,1.414,1.554,1.601,1.64,2.039,2.119,2.148,2.38,3.37,3.446,3.725,3.819,4.129,4.453,4.592,4.649,4.767,4.809,4.986,5.149,5.244,5.348,5.386,5.458,5.742,6.305,6.481,6.778,7.48,7.519,7.809,7.913,7.948,7.988,8.132,8.411,8.572,8.693,8.743,8.77,8.802,8.935,9.006,9.123,9.156,9.167,9.371,9.832,10.373,10.496,11.189,11.777,11.798,12.186,12.477,12.874,12.961,13.125,13.239,13.378,13.523,13.564,13.595,13.94,14.207,14.58,14.728,15.127,15.303,15.485,15.814,16.215,16.272,16.351,16.389,16.446,16.687,16.715,16.795,16.864,17.056,17.437,17.617,17.767,17.837,17.887,17.979,18.04,18.09,18.166,18.268,18.325,18.513,18.988,19.511,19.661,19.984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.113,0.195,0.432,0.485,0.556,0.691,0.786,0.912,1.132,1.161,1.277,1.346,1.471,1.487,1.513,1.676,1.74,1.879,2.205,2.501,2.675,2.734,2.763,3.256,3.482,3.634,3.781,3.817,4.027,4.144,4.218,4.338,4.397,4.696,5.035,5.08,5.299,5.322,5.405,5.498,5.645,5.719,6.249,6.428,6.599,6.773,7.049,7.833,7.927,8.453,8.853,8.966,9.436,9.506,9.656,9.838,9.965,10.443,10.475,10.68,10.869,11.419,11.438,11.726,11.82,11.857,12.655,12.708,12.738,12.861,13.066,13.269,13.313,13.444,13.55,13.645,13.703,13.793,13.87,14.013,14.15,14.359,14.467,14.841,14.991,15.283,16.199,16.261,16.304,16.33,16.408,16.593,16.659,16.791,16.866,16.966,17.15,17.224,17.289,17.351,17.929,18.069,18.172,18.265,18.734,18.875,19.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.123,0.238,0.472,0.515,0.551,0.638,0.665,1.131,1.283,1.535,1.711,1.825,1.846,2.344,2.685,2.759,2.911,3.207,3.396,3.923,4.014,4.066,4.107,4.138,4.342,4.36,4.434,4.635,4.847,4.902,5.022,5.06,5.331,5.567,5.683,5.924,5.956,7.203,7.263,7.649,8.06,8.202,8.334,8.369,8.502,8.964,9.078,9.303,9.376,9.43,9.462,10.012,10.156,10.245,10.288,10.367,10.635,10.991,11.123,11.496,11.547,11.57,11.749,11.849,12.116,12.195,12.401,12.632,12.885,13.087,13.123,13.175,13.297,13.326,13.455,13.557,13.636,13.706,13.734,13.821,14.679,15.2,15.34,15.503,15.574,15.678,15.8,16.18,16.481,16.545,16.693,16.75,16.84,17.168,17.532,17.569,17.9,18.002,18.252,18.312,18.863,19.024,19.271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.301,0.506,0.699,0.881,0.921,1.106,1.284,1.553,1.692,2.0,2.205,2.334,2.442,2.708,3.119,3.137,3.778,4.063,4.216,4.319,4.352,5.016,5.083,5.184,5.315,5.822,5.906,6.011,6.396,7.661,7.721,8.173,8.456,8.612,8.736,9.174,9.245,9.446,9.738,10.199,10.636,10.839,11.174,11.211,11.827,12.198,12.373,13.113,13.433,13.664,13.82,13.903,13.972,14.159,14.511,14.605,14.808,14.964,15.327,15.602,15.894,16.073,16.276,16.527,16.552,16.601,16.804,16.904,17.307,17.335,17.586,17.693,17.741,17.903,17.947,18.168,18.539,18.586,18.87,19.793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.202,0.786,0.924,1.29,1.318,1.455,1.584,1.696,1.756,1.791,1.895,1.941,2.016,2.077,2.435,2.633,2.741,3.201,3.75,3.792,4.611,4.714,5.035,5.078,5.16,5.31,5.456,5.481,5.63,5.844,6.359,6.45,6.514,7.055,7.109,7.624,7.71,7.769,7.818,8.05,8.113,8.163,8.369,8.454,8.514,8.572,8.679,8.734,8.838,9.081,9.132,9.159,9.336,9.766,9.875,10.036,10.126,10.334,10.422,10.529,11.371,11.446,12.119,12.508,12.585,12.661,12.847,13.106,13.192,13.223,13.253,13.418,13.783,13.998,14.227,14.284,14.396,15.242,15.322,15.692,15.813,15.94,16.348,16.376,16.522,16.624,16.677,16.792,16.849,16.972,17.217,17.358,17.394,17.587,17.873,17.962,18.168,18.213,18.457,18.553,19.248,19.593,19.805,19.992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.444,0.533,0.743,0.841,0.874,0.913,1.142,1.467,1.512,1.556,1.595,1.709,2.167,2.647,3.134,3.424,3.571,3.638,3.812,4.465,4.485,4.508,4.599,4.652,4.988,5.026,5.069,5.085,5.548,5.887,6.029,6.117,6.774,6.808,7.813,7.903,8.108,8.27,8.302,8.358,8.417,8.473,8.537,8.721,9.213,9.886,9.945,10.204,10.804,11.268,11.445,11.838,11.891,12.166,12.217,12.579,12.777,12.929,13.124,13.224,13.288,13.378,13.507,13.692,14.024,14.702,14.906,15.106,15.62,15.7,15.941,16.281,16.449,16.474,16.616,16.684,16.841,16.897,16.946,17.144,17.205,17.319,17.388,17.601,17.676,17.769,17.85,17.918,18.03,18.214,18.34,18.619,18.832,19.724,19.839,19.963,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.285,0.462,0.525,0.578,0.641,0.794,0.936,1.059,1.206,1.272,1.286,1.897,2.107,2.808,2.97,3.228,3.464,4.188,4.302,4.345,4.439,4.713,4.872,4.945,5.014,5.056,5.104,5.2,5.519,5.62,5.796,5.91,5.984,6.055,6.35,6.502,6.681,6.841,7.333,7.383,7.585,7.949,8.228,8.328,8.454,8.724,8.779,8.994,9.034,9.072,9.23,9.317,9.395,9.455,9.491,9.519,9.641,9.85,10.033,10.188,10.275,10.883,11.101,11.93,11.973,12.086,12.308,12.613,12.656,12.72,12.778,12.842,13.289,13.851,14.006,14.055,14.467,15.016,15.226,15.767,16.157,16.202,16.33,16.381,16.498,16.701,16.913,16.947,17.005,17.152,17.455,17.632,17.904,17.981,18.147,18.429,19.111,19.185,19.413,19.479,19.678,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134,0.377,0.529,0.585,0.809,1.075,1.452,1.957,2.076,2.139,2.177,2.226,2.279,2.327,3.531,3.746,4.024,4.102,4.153,4.561,4.758,4.79,4.931,5.405,5.43,5.472,5.569,5.6,5.794,6.181,6.797,6.901,7.174,7.628,7.905,8.109,8.483,9.185,9.225,9.26,9.36,9.525,9.591,9.711,9.791,10.015,10.116,10.136,10.321,10.66,11.42,11.568,11.802,12.117,12.228,12.303,12.407,12.581,12.751,13.087,13.437,13.66,13.722,13.851,14.174,14.22,15.269,15.533,16.061,16.113,16.178,16.296,16.348,16.444,16.518,16.62,16.729,16.834,17.093,17.302,17.474,17.51,18.12,18.432,18.796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.243,0.46,0.607,0.861,0.9,0.96,1.014,1.382,1.504,1.696,1.802,1.985,2.323,2.372,2.487,3.438,3.613,3.956,3.971,4.232,4.493,4.55,5.013,5.235,5.3,5.32,5.378,5.484,5.57,5.67,5.781,5.898,5.99,6.05,6.1,6.331,7.218,7.368,7.602,7.763,7.868,8.005,8.062,8.097,8.296,8.379,8.56,8.66,8.792,8.84,9.075,9.112,9.229,9.74,9.856,10.19,10.281,11.165,11.33,11.514,11.64,11.912,12.147,12.187,12.316,12.353,12.381,12.901,12.952,13.074,13.117,13.297,13.436,13.575,13.612,14.061,14.244,14.999,15.649,15.7,16.22,16.399,16.721,16.804,17.087,17.179,17.606,17.728,17.792,17.929,18.051,18.667,18.78,19.801,19.875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.301,0.394,0.514,0.586,1.097,1.14,1.397,1.672,1.72,1.77,1.871,2.188,2.383,2.616,2.824,2.902,3.004,3.11,3.155,3.375,3.786,3.942,3.981,4.053,4.164,4.809,4.859,4.943,4.984,5.096,5.303,5.386,5.459,5.614,5.644,5.742,6.142,6.913,7.165,7.558,8.809,8.878,8.943,8.972,9.034,9.139,9.392,9.57,9.848,10.107,10.278,10.993,11.311,11.534,11.955,12.03,12.44,12.66,12.698,12.732,12.866,12.904,13.026,13.085,13.134,13.217,13.479,13.529,13.627,13.668,13.975,14.461,14.89,14.959,15.096,15.283,15.826,16.315,16.373,16.415,16.547,16.61,16.643,16.826,16.932,17.309,17.489,17.652,17.945,18.162,18.648,18.795,19.321,19.612,19.751,19.891,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.249,0.3,0.442,0.518,0.554,0.64,0.795,0.975,1.027,1.427,1.458,1.639,1.689,1.764,1.81,2.034,2.309,2.668,3.075,3.56,3.748,4.009,4.154,4.304,4.329,4.361,4.499,4.979,5.107,5.165,5.224,5.582,5.946,6.04,6.133,6.186,6.608,7.218,7.265,7.787,7.841,8.071,8.099,8.167,8.242,8.603,8.651,9.295,9.329,9.727,10.066,10.277,10.311,10.346,10.615,10.907,11.69,11.984,12.01,12.086,12.123,12.152,12.189,12.422,12.557,12.604,13.278,13.493,13.543,13.72,13.843,13.966,14.091,14.525,14.844,15.264,15.554,15.937,16.023,16.142,16.299,16.6,16.653,16.935,17.019,17.316,17.405,17.57,17.636,17.686,17.834,17.937,17.954,18.068,18.203,18.313,18.454,18.811,19.368,19.421,19.481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.153,0.318,0.481,0.503,0.605,1.041,1.07,1.114,1.515,1.679,2.376,3.019,3.094,3.226,3.339,3.532,3.599,3.672,3.867,3.975,4.029,4.352,4.39,4.441,4.628,4.743,4.958,5.166,5.178,5.345,5.587,5.707,5.746,5.782,5.829,5.908,6.127,6.252,6.322,6.376,6.918,7.464,7.67,7.721,7.857,8.135,8.232,8.368,8.423,8.48,8.596,8.657,8.759,8.826,8.91,9.009,9.115,9.216,9.265,9.752,10.054,10.397,11.459,11.486,11.635,12.275,12.323,12.493,12.546,12.801,12.912,12.97,13.27,14.022,14.722,14.893,15.072,15.203,15.489,15.561,15.961,16.027,16.068,16.14,16.181,16.259,16.363,16.556,16.633,16.709,17.155,17.37,17.91,18.184,18.321,18.685,18.772,19.324,19.812,19.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.215,0.73,1.037,1.056,1.161,1.19,1.228,1.313,1.382,1.45,1.59,1.773,1.956,1.991,2.031,2.155,2.357,2.446,2.846,2.94,3.505,4.158,4.511,4.63,4.785,4.889,5.091,5.122,5.29,5.338,5.454,5.593,5.949,5.988,6.017,6.163,6.266,6.34,6.527,7.845,8.047,8.115,8.186,8.449,8.603,8.929,9.099,9.171,9.258,9.373,9.427,9.765,9.868,10.172,10.964,11.024,11.179,11.233,11.578,11.774,11.831,12.155,12.246,12.314,12.362,12.414,12.513,12.632,12.735,12.777,12.965,13.106,13.238,13.684,13.82,13.88,14.116,14.173,14.402,14.991,15.13,15.252,15.282,15.36,15.516,15.568,15.607,15.82,16.042,16.215,16.458,16.622,17.081,17.125,17.156,17.265,17.382,17.417,17.447,17.529,17.732,17.8,18.031,18.358,18.65,18.847,19.82,19.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.03,0.158,0.177,0.352,0.389,0.6,0.795,0.906,0.944,1.103,1.577,1.606,1.763,1.987,2.14,2.263,2.467,2.524,2.694,2.788,2.851,3.713,3.781,4.05,4.115,4.192,4.746,4.981,5.126,5.412,5.477,5.549,5.714,5.882,6.258,6.592,6.742,6.792,6.988,7.212,7.961,8.085,8.115,8.192,8.287,8.568,8.816,9.024,9.071,9.168,9.458,9.714,9.925,10.458,10.486,10.623,10.871,10.911,11.394,11.476,11.68,11.744,11.938,12.083,12.191,12.243,12.768,12.998,13.134,13.407,13.503,13.532,13.626,13.769,13.827,14.577,14.758,14.993,15.284,15.501,15.721,16.05,16.091,16.22,16.262,16.312,16.457,16.577,16.817,17.001,17.025,17.063,17.155,17.266,17.405,17.601,17.746,17.815,17.9,18.19,18.322,18.486,18.743,18.898,19.507,19.541,19.807,19.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.183,0.202,0.377,0.414,0.625,0.82,0.931,0.969,1.128,1.602,1.631,1.788,2.012,2.165,2.288,2.492,2.549,2.719,2.813,2.876,3.738,3.806,4.075,4.14,4.217,4.771,5.006,5.151,5.437,5.502,5.574,5.739,5.907,6.283,6.617,6.767,6.817,7.013,7.237,7.986,8.11,8.14,8.217,8.312,8.593,8.841,9.049,9.096,9.193,9.483,9.739,9.95,10.483,10.511,10.648,10.896,10.936,11.419,11.501,11.705,11.769,11.963,12.108,12.216,12.268,12.793,13.023,13.159,13.432,13.528,13.557,13.651,13.794,13.852,14.602,14.783,15.018,15.309,15.526,15.746,16.075,16.116,16.245,16.287,16.337,16.482,16.602,16.842,17.026,17.05,17.088,17.18,17.291,17.43,17.626,17.771,17.84,17.925,18.215,18.347,18.511,18.768,18.923,19.532,19.566,19.832,20.005,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.08,0.208,0.227,0.402,0.439,0.65,0.845,0.956,0.994,1.153,1.627,1.656,1.813,2.037,2.19,2.313,2.517,2.574,2.744,2.838,2.901,3.763,3.831,4.1,4.165,4.242,4.796,5.031,5.176,5.462,5.527,5.599,5.764,5.932,6.308,6.642,6.792,6.842,7.038,7.262,8.011,8.135,8.165,8.242,8.337,8.618,8.866,9.074,9.121,9.218,9.508,9.764,9.975,10.508,10.536,10.673,10.921,10.961,11.444,11.526,11.73,11.794,11.988,12.133,12.241,12.293,12.818,13.048,13.184,13.457,13.553,13.582,13.676,13.819,13.877,14.627,14.808,15.043,15.334,15.551,15.771,16.1,16.141,16.27,16.312,16.362,16.507,16.627,16.867,17.051,17.075,17.113,17.205,17.316,17.455,17.651,17.796,17.865,17.95,18.24,18.372,18.536,18.793,18.948,19.557,19.591,19.857,20.03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105,0.233,0.252,0.427,0.464,0.675,0.87,0.981,1.019,1.178,1.652,1.681,1.838,2.062,2.215,2.338,2.542,2.599,2.769,2.863,2.926,3.788,3.856,4.125,4.19,4.267,4.821,5.056,5.201,5.487,5.552,5.624,5.789,5.957,6.333,6.667,6.817,6.867,7.063,7.287,8.036,8.16,8.19,8.267,8.362,8.643,8.891,9.099,9.146,9.243,9.533,9.789,10.0,10.533,10.561,10.698,10.946,10.986,11.469,11.551,11.755,11.819,12.013,12.158,12.266,12.318,12.843,13.073,13.209,13.482,13.578,13.607,13.701,13.844,13.902,14.652,14.833,15.068,15.359,15.576,15.796,16.125,16.166,16.295,16.337,16.387,16.532,16.652,16.892,17.076,17.1,17.138,17.23,17.341,17.48,17.676,17.821,17.89,17.975,18.265,18.397,18.561,18.818,18.973,19.582,19.616,19.882,20.055,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
