0.401,0.658,0.976,1.002,1.16,1.18,1.21,1.518,1.668,1.727,2.056,2.424,3.135,3.414,3.54,3.98,4.083,4.208,4.387,4.497,4.629,4.659,4.848,4.95,5.099,5.609,5.768,6.095,6.212,6.346,6.382,6.525,6.661,6.736,6.761,6.899,7.097,7.163,7.378,7.932,7.965,8.297,8.325,8.744,9.232,9.396,9.541,9.745,9.818,10.053,10.19,10.515,10.547,10.865,11.524,11.639,11.837,11.875,12.003,12.284,12.322,12.423,12.83,12.954,13.338,13.632,13.803,13.945,14.087,14.209,14.282,14.42,14.446,14.63,14.755,14.898,14.95,15.344,15.472,15.697,15.822,16.551,16.678,16.925,16.963,17.123,17.269,17.429,17.545,17.577,17.639,17.737,17.817,17.913,18.069,18.132,18.205,18.351,18.46,18.55,18.673,18.712,19.002,19.311,19.333,19.515,19.728,19.841,nan,nan,nan,nan,nan,nan,nan,nan
0.145,0.201,0.749,0.918,1.35,1.448,1.551,1.925,2.011,2.106,2.149,2.307,2.758,2.802,2.899,2.948,3.093,3.113,3.214,3.543,3.696,3.745,3.833,3.967,4.042,4.063,4.163,4.266,4.502,4.574,5.508,5.903,5.96,6.312,6.395,6.449,6.534,6.948,7.172,7.319,7.807,7.898,8.076,8.178,8.216,8.262,8.914,8.997,9.146,9.617,9.754,9.796,9.97,10.239,10.279,10.395,10.661,11.074,11.253,11.53,11.672,11.754,11.885,12.428,12.458,12.724,12.895,13.79,13.893,14.554,14.9,15.035,15.269,15.324,15.612,15.689,15.937,16.285,16.384,16.507,16.797,16.834,17.165,17.244,17.54,17.619,17.676,17.81,18.04,18.117,18.24,18.318,18.609,19.101,19.464,19.563,19.674,19.737,19.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.165,0.344,0.664,0.895,0.928,1.024,1.465,1.645,1.733,1.877,2.274,2.436,2.535,2.554,2.839,3.093,3.538,3.637,4.023,4.417,4.492,4.782,4.842,5.063,5.114,5.225,5.569,5.646,5.772,6.046,6.238,6.407,6.7,7.003,7.118,7.881,8.177,8.212,8.317,8.483,8.63,8.71,8.816,8.884,9.132,9.645,9.791,10.134,10.195,10.261,10.305,10.542,10.581,11.044,11.374,11.423,11.702,11.875,11.905,12.089,12.414,12.969,13.151,13.341,13.511,13.625,13.755,14.048,14.514,14.75,14.835,14.978,15.164,15.508,15.691,15.987,16.308,16.339,16.476,16.769,16.826,16.863,16.992,17.114,17.188,17.413,17.592,18.006,18.111,18.212,18.361,18.571,18.862,18.907,19.127,19.561,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.046,0.244,0.47,0.512,0.758,0.865,1.127,1.255,1.328,1.458,1.517,1.8,1.882,1.999,2.175,2.222,2.406,2.587,2.854,3.027,3.156,3.449,3.484,3.502,3.723,3.918,3.955,4.049,4.692,4.75,4.904,4.979,5.109,5.166,5.273,5.384,5.457,5.485,6.031,6.181,6.241,6.567,6.774,6.823,7.014,7.109,7.181,7.489,7.552,7.912,8.258,8.354,8.483,8.763,9.123,9.37,9.593,9.737,9.912,10.146,10.175,10.219,10.278,10.781,10.991,11.28,11.404,11.881,12.319,12.391,12.643,12.798,12.977,13.291,13.63,13.823,13.965,14.026,14.379,14.834,14.87,14.91,15.012,15.055,15.328,15.599,16.045,16.134,16.189,16.282,16.578,16.621,16.804,16.822,17.306,17.975,18.194,18.558,18.891,18.922,19.334,19.406,19.685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.088,0.281,0.31,0.948,1.071,1.275,1.304,1.508,1.64,1.694,1.933,2.081,2.345,2.661,3.099,3.148,3.304,3.412,3.547,3.664,3.85,4.621,5.008,5.193,5.592,5.75,5.922,6.037,6.246,6.338,6.395,7.05,7.233,7.339,7.737,8.374,8.397,8.79,8.942,9.101,9.276,9.314,9.408,9.932,10.223,10.653,10.734,10.795,11.112,11.756,12.148,12.731,12.794,12.911,13.061,13.611,13.876,14.002,14.038,14.109,14.417,14.616,14.694,15.607,15.745,15.886,15.972,16.05,16.292,16.683,16.805,16.932,17.09,17.135,17.268,17.307,17.362,17.398,17.549,17.653,17.682,17.814,17.932,17.985,18.186,18.213,18.373,19.224,19.315,19.508,19.571,19.839,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.172,0.504,0.629,0.786,1.051,1.188,1.301,1.387,1.847,1.932,2.104,2.213,2.822,2.901,3.227,3.678,3.713,3.732,3.96,3.978,3.993,4.085,4.369,4.496,5.035,5.294,5.477,5.767,5.798,6.011,6.21,6.3,6.436,6.493,6.686,6.789,6.835,6.927,7.22,7.249,7.319,7.563,7.751,8.159,8.274,8.325,8.879,8.95,9.083,9.109,9.217,9.328,9.577,9.631,10.0,10.043,10.554,10.656,10.764,10.978,12.065,12.415,12.444,12.848,12.997,13.421,13.477,13.637,13.743,13.789,13.84,13.891,14.161,14.313,14.48,14.736,14.966,15.119,15.518,15.621,15.786,15.838,15.898,15.985,16.228,16.84,16.964,17.015,17.49,17.566,17.819,17.944,18.211,18.466,18.5,18.571,18.677,18.746,18.824,18.983,19.084,19.253,19.293,19.474,19.497,19.628,19.776,19.848,19.982,nan,nan,nan,nan,nan,nan
0.28,0.446,0.753,1.153,1.238,1.297,1.395,1.505,1.563,1.618,1.651,2.103,2.161,2.216,2.591,2.715,2.974,3.077,3.303,3.402,3.529,3.638,3.778,3.81,4.209,4.53,4.75,4.958,5.237,5.641,6.05,6.122,6.631,7.633,8.009,8.072,8.172,8.36,8.607,9.016,9.233,9.474,9.65,9.704,10.216,10.302,10.442,10.498,10.678,10.759,11.061,11.188,11.368,11.675,11.805,12.161,12.287,13.266,13.301,13.325,13.527,13.566,14.018,14.138,14.601,14.651,14.693,15.114,15.763,16.111,16.506,16.872,16.967,17.001,17.276,17.439,17.978,18.59,18.645,18.725,19.225,19.288,19.618,19.66,19.705,19.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.039,0.179,0.372,0.467,0.699,0.999,1.557,1.586,2.167,2.446,2.602,2.633,3.134,3.451,3.768,3.817,4.093,4.238,4.35,4.596,4.749,4.85,4.943,5.224,5.382,5.509,5.617,5.84,5.909,6.133,6.18,6.327,6.506,6.56,6.647,6.805,6.95,7.708,7.897,8.008,8.574,8.681,8.851,9.78,9.808,9.941,10.075,10.168,10.405,10.564,10.904,10.937,11.094,11.165,11.215,11.617,12.336,12.386,12.439,12.482,12.701,12.827,13.148,13.368,13.533,13.612,13.881,14.318,14.593,14.697,14.792,14.824,14.881,14.914,14.966,15.037,15.183,15.442,15.474,15.97,16.227,16.479,16.621,16.725,16.836,16.884,16.943,17.095,17.142,17.284,17.452,18.223,18.344,18.723,19.466,19.979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.225,0.643,0.781,0.89,0.914,1.008,1.284,1.508,1.715,1.86,2.177,2.585,2.628,2.673,2.766,3.297,3.433,3.526,3.602,3.824,4.04,4.207,4.639,4.756,4.846,5.26,5.531,5.579,5.745,5.927,6.055,6.163,6.345,6.406,6.485,6.552,6.658,6.717,7.14,7.373,7.401,7.505,7.54,7.711,7.738,7.888,8.005,8.386,8.482,8.512,8.746,9.011,9.085,9.151,9.216,9.985,10.108,10.133,10.43,10.974,11.086,12.052,12.284,12.349,12.579,12.72,12.766,13.052,13.6,13.784,13.909,14.058,14.078,14.212,14.936,15.223,15.757,15.794,16.088,16.108,16.186,16.466,16.684,16.75,17.489,17.567,17.884,17.924,18.179,18.287,18.843,19.066,19.226,19.518,19.747,19.91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.538,0.683,0.73,0.986,1.051,1.253,1.318,1.489,1.849,2.262,2.317,2.573,2.607,2.871,3.185,3.563,3.69,3.767,4.127,4.289,4.346,4.446,4.509,4.628,4.996,5.432,5.616,5.674,5.779,5.853,5.932,6.103,6.198,6.291,6.318,6.643,6.786,6.896,7.031,7.373,7.429,7.766,7.998,8.156,8.567,8.794,8.863,8.921,8.941,9.174,9.297,9.379,9.612,9.802,10.25,10.375,10.397,10.442,10.561,10.874,11.051,11.157,11.52,11.814,11.929,12.093,12.44,12.728,12.816,13.142,13.184,13.344,13.53,13.916,14.0,14.302,14.465,14.649,14.738,14.931,14.986,15.106,15.59,15.639,15.722,15.978,16.053,16.376,16.432,16.64,16.693,17.156,17.174,17.26,17.603,17.895,18.084,18.249,18.48,18.575,18.779,18.98,19.122,19.352,19.406,19.543,19.614,19.758,19.964,nan,nan,nan,nan,nan,nan,nan
0.041,0.219,0.282,0.335,1.22,1.257,1.35,1.712,1.772,1.885,2.04,2.337,2.471,2.584,2.719,2.891,3.123,3.29,3.737,3.872,3.953,3.999,4.076,4.596,4.89,5.026,5.136,5.472,5.655,5.72,5.961,6.166,6.524,6.686,7.085,7.13,7.193,7.224,7.385,7.438,7.512,7.781,7.881,8.191,8.447,8.919,9.03,9.117,9.449,9.703,9.859,9.935,10.173,10.555,10.604,10.883,11.069,11.46,11.992,12.059,12.393,12.602,12.908,13.064,13.129,13.405,13.771,13.808,14.545,14.775,14.879,14.92,15.023,15.461,15.613,16.323,16.477,17.013,17.348,17.365,17.628,17.745,17.991,18.19,18.334,18.46,18.774,19.44,19.475,19.557,19.75,19.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.721,1.09,1.116,1.272,1.424,1.597,1.728,1.755,1.84,1.954,2.052,2.34,2.467,2.514,2.578,2.843,3.097,3.544,3.617,3.74,3.96,4.079,4.646,4.746,4.79,5.072,5.171,5.508,5.893,6.047,6.101,6.256,6.326,6.487,6.562,6.625,6.675,7.342,7.463,7.586,7.637,7.757,7.785,8.017,8.067,8.367,8.467,8.633,9.021,9.143,9.409,9.427,9.605,9.642,9.759,9.997,10.427,10.765,10.866,10.926,11.165,11.202,11.576,11.663,12.079,12.288,12.332,12.406,12.605,12.917,13.001,13.385,13.435,13.495,13.713,13.973,14.366,14.423,14.499,14.75,14.842,14.873,14.958,15.03,15.454,15.717,15.892,16.229,16.453,16.692,17.067,17.091,17.108,17.154,17.219,17.256,17.404,17.863,18.005,18.1,18.201,18.331,18.798,18.884,19.443,19.545,19.869,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.191,0.272,0.324,0.398,0.463,0.719,1.545,1.661,1.681,1.786,1.857,2.13,2.254,2.482,2.519,2.594,2.894,2.915,2.971,3.208,3.274,3.44,3.658,3.811,4.17,4.399,4.501,4.564,5.11,5.385,5.524,5.775,5.822,5.881,5.935,7.0,7.059,7.225,7.345,7.397,7.638,7.695,7.969,8.067,8.217,8.368,8.719,9.044,9.504,10.053,10.109,10.447,10.546,11.03,11.203,11.625,11.712,11.887,11.996,12.03,12.201,12.238,12.339,12.424,12.491,12.516,12.582,12.681,12.928,13.262,13.504,13.626,13.729,13.857,13.903,14.052,14.114,14.258,14.283,14.49,14.532,14.586,14.633,15.077,15.31,15.464,15.539,15.805,16.628,16.733,17.358,17.409,17.712,17.753,17.924,17.951,18.117,18.403,18.418,18.737,18.799,18.859,18.908,19.445,19.495,19.537,19.573,19.734,19.928,nan,nan,nan,nan,nan,nan,nan
0.07,0.387,0.477,0.618,0.884,1.029,1.056,1.484,1.526,1.791,1.874,1.948,2.036,2.195,2.265,2.342,2.592,2.685,2.752,3.371,3.421,3.638,3.691,4.566,4.638,4.922,5.172,5.278,5.551,5.574,5.612,5.682,5.725,5.782,6.206,6.248,7.066,7.236,7.361,7.497,7.798,8.016,8.371,8.436,8.656,8.72,8.951,9.382,9.55,9.629,10.851,10.924,11.085,11.469,11.749,11.777,11.799,11.869,11.975,12.089,12.124,12.3,12.375,12.44,12.749,12.967,13.114,13.305,13.328,13.906,14.106,14.227,14.393,14.423,14.497,14.761,14.854,14.887,15.0,15.159,15.568,15.6,15.787,15.815,15.923,15.963,16.013,16.116,16.249,16.417,16.801,16.997,17.269,17.293,17.361,17.435,17.935,18.067,18.429,18.651,18.789,19.065,19.21,19.314,19.828,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1,0.139,0.272,0.386,0.443,0.475,0.657,0.789,0.838,1.161,1.278,1.538,1.584,1.772,1.844,2.071,2.177,2.615,2.634,2.678,3.417,3.461,3.694,3.893,3.944,4.163,4.467,4.58,4.701,4.794,5.274,5.47,5.722,5.822,6.037,6.068,6.087,6.356,6.43,6.733,6.783,6.859,6.966,7.334,7.582,7.924,8.159,8.212,8.298,8.419,8.52,8.556,8.725,8.814,8.881,8.951,9.005,9.058,9.666,9.779,9.879,10.021,10.422,10.885,11.033,11.127,11.367,11.519,11.708,12.237,12.33,12.435,12.746,12.805,12.84,12.891,13.111,13.164,13.28,13.31,13.599,13.727,13.825,13.874,14.018,14.083,14.392,14.722,15.273,15.337,15.498,15.783,15.964,16.239,16.352,16.498,16.766,16.799,16.819,16.951,17.262,17.355,17.593,17.722,17.859,18.059,18.174,18.411,18.476,18.85,19.253,19.338,19.749,19.991,nan,nan
0.143,0.259,0.305,0.657,0.679,1.047,1.185,1.212,1.441,1.501,1.581,1.77,1.795,1.897,2.013,2.476,3.086,3.263,3.453,3.965,4.114,4.389,4.548,4.649,4.707,5.001,5.116,5.183,5.391,5.743,5.84,5.894,5.965,6.052,6.346,6.81,6.921,7.302,7.536,7.928,8.546,8.597,8.675,8.72,8.996,9.208,9.441,9.584,9.675,9.714,9.909,9.934,10.01,10.06,10.118,10.183,10.318,10.339,10.371,10.93,11.233,12.139,12.286,12.315,12.975,13.23,13.51,13.599,13.69,13.814,14.078,14.15,14.229,14.326,14.42,14.462,14.752,14.823,15.367,15.548,15.589,15.658,15.691,15.826,16.113,16.255,16.299,16.347,16.556,17.16,17.229,17.44,17.581,17.681,17.731,17.878,18.091,18.181,18.424,18.515,18.682,19.139,19.552,19.684,19.774,19.954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.184,0.984,1.147,1.225,1.381,1.636,1.835,1.884,2.127,2.19,2.264,2.296,2.321,2.496,2.612,2.967,3.254,3.396,3.664,3.942,4.197,4.364,4.455,4.593,4.728,4.98,5.039,5.158,5.599,5.745,5.777,5.842,5.999,6.246,6.719,7.536,7.591,7.72,7.908,8.033,8.186,8.301,8.424,8.689,8.825,8.87,8.905,9.042,9.356,9.46,9.655,9.681,9.909,10.066,10.283,10.844,11.229,11.537,11.936,12.127,12.157,12.181,12.206,12.719,12.826,13.336,13.404,13.53,13.615,13.661,13.745,14.126,14.25,14.483,14.607,15.145,15.359,16.005,16.24,16.4,16.518,16.547,16.768,16.81,16.981,17.663,17.804,17.832,17.863,17.896,17.956,18.073,18.209,18.441,18.551,18.678,18.825,18.888,19.028,19.365,19.581,19.603,19.67,19.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.236,0.294,0.826,1.203,1.558,1.703,2.094,2.36,2.461,2.571,2.651,2.803,3.199,3.323,3.5,3.858,4.103,4.29,4.378,4.663,4.757,4.985,5.463,5.832,5.981,6.21,6.688,6.729,6.925,7.235,7.66,7.84,7.971,8.018,8.341,8.362,8.401,8.47,8.614,8.723,8.853,9.28,9.518,9.736,9.982,10.815,10.857,11.249,11.345,11.445,11.46,12.15,12.236,12.736,12.839,13.079,13.422,13.994,14.173,14.303,14.373,14.727,15.893,16.498,16.526,16.739,16.994,17.112,17.147,17.309,17.499,17.575,17.614,17.744,18.075,18.34,18.375,18.544,18.829,18.882,18.943,19.256,19.333,19.375,19.526,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.076,0.204,0.428,0.618,0.697,0.811,0.85,0.888,1.117,1.17,1.219,1.336,1.734,2.169,2.25,2.289,2.538,2.755,2.856,3.026,3.098,3.349,3.602,3.959,4.387,4.471,4.927,5.063,5.088,5.141,5.205,5.957,6.135,6.286,6.417,6.769,7.01,7.152,7.674,7.735,7.757,8.177,8.391,8.5,8.537,8.579,8.709,8.803,8.84,9.007,9.68,10.008,10.049,10.08,10.244,10.344,10.578,11.315,11.383,11.455,11.519,11.602,11.964,12.214,12.469,12.591,12.635,12.686,12.856,13.0,13.298,13.72,13.784,13.915,13.984,14.052,14.526,14.668,14.9,15.003,15.179,15.793,16.124,16.16,16.26,16.443,16.632,16.696,16.754,16.919,17.347,17.379,17.824,17.923,17.965,18.171,18.603,18.745,19.16,19.313,19.578,19.885,19.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
